st_dbscan_cluster_id,vehicle_type,count,share
348,MOPED,3,0.0045662100456621
348,MOTOR CYCLE,129,0.1963470319634703
348,OTHERS,2,0.0030441400304414
348,PASSENGER AUTO,82,0.1248097412480974
348,PRIVATE BUS,4,0.0060882800608828
348,SCOOTER,220,0.334855403348554
348,TOURIST BUS,1,0.0015220700152207
348,TRACTOR,1,0.0015220700152207
348,VAN,1,0.0015220700152207
349,CAR,6,0.3333333333333333
349,GOODS AUTO,2,0.1111111111111111
349,MOTOR CYCLE,4,0.2222222222222222
349,OTHERS,1,0.05555555555555555
349,PASSENGER AUTO,4,0.2222222222222222
349,SCOOTER,1,0.05555555555555555
350,CAR,2,0.04081632653061224
350,MOTOR CYCLE,15,0.30612244897959184
350,SCOOTER,32,0.6530612244897959
351,CAR,12,0.75
351,PASSENGER AUTO,1,0.0625
351,SCOOTER,2,0.125
351,TEMPO,1,0.0625
352,CAR,10,0.5
352,HGV,1,0.05
352,LGV,3,0.15
352,MOTOR CYCLE,2,0.1
352,TEMPO,4,0.2
353,CAR,22,0.88
353,PASSENGER AUTO,2,0.08
353,TEMPO,1,0.04
354,CAR,12,0.8
354,LGV,1,0.06666666666666667
354,MAXI-CAB,1,0.06666666666666667
354,PASSENGER AUTO,1,0.06666666666666667
355,CAR,5,0.0625
355,MOTOR CYCLE,30,0.375
355,SCHOOL VEHICLE,1,0.0125
355,SCOOTER,43,0.5375
355,VAN,1,0.0125
356,CAR,28,0.45901639344262296
356,MOTOR CYCLE,10,0.16393442622950818
356,SCOOTER,23,0.3770491803278688
357,CAR,29,0.2543859649122807
357,JEEP,1,0.008771929824561403
357,MOTOR CYCLE,29,0.2543859649122807
357,PASSENGER AUTO,4,0.03508771929824561
357,SCOOTER,49,0.4298245614035088
357,TEMPO,1,0.008771929824561403
357,VAN,1,0.008771929824561403
358,CAR,17,0.4358974358974359
358,PASSENGER AUTO,5,0.1282051282051282
358,SCOOTER,17,0.4358974358974359
359,CAR,24,0.20689655172413793
359,GOODS AUTO,1,0.008620689655172414
359,LGV,1,0.008620689655172414
359,MAXI-CAB,32,0.27586206896551724
359,MOTOR CYCLE,1,0.008620689655172414
359,PASSENGER AUTO,51,0.4396551724137931
359,SCOOTER,3,0.02586206896551724
359,VAN,3,0.02586206896551724
360,BUS (BMTC/KSRTC),17,0.08292682926829269
360,CAR,55,0.2682926829268293
360,FACTORY BUS,5,0.024390243902439025
360,GOODS AUTO,2,0.00975609756097561
360,HGV,3,0.014634146341463415
360,LGV,4,0.01951219512195122
360,LORRY/GOODS VEHICLE,2,0.00975609756097561
360,MAXI-CAB,11,0.05365853658536585
360,MOTOR CYCLE,12,0.05853658536585366
360,OTHERS,2,0.00975609756097561
360,PASSENGER AUTO,55,0.2682926829268293
360,PRIVATE BUS,11,0.05365853658536585
360,SCOOTER,23,0.11219512195121951
360,TEMPO,2,0.00975609756097561
360,TOURIST BUS,1,0.004878048780487805
361,CAR,5,0.19230769230769232
361,LGV,1,0.038461538461538464
361,MAXI-CAB,1,0.038461538461538464
361,MOTOR CYCLE,5,0.19230769230769232
361,PASSENGER AUTO,1,0.038461538461538464
361,SCOOTER,13,0.5
362,CAR,22,0.4782608695652174
362,MOTOR CYCLE,1,0.021739130434782608
362,PASSENGER AUTO,3,0.06521739130434782
362,SCOOTER,20,0.43478260869565216
363,CAR,1,0.011764705882352941
363,GOODS AUTO,1,0.011764705882352941
363,MAXI-CAB,5,0.058823529411764705
363,MOPED,3,0.03529411764705882
363,MOTOR CYCLE,28,0.32941176470588235
363,PASSENGER AUTO,7,0.08235294117647059
363,SCOOTER,40,0.47058823529411764
364,CAR,34,0.32075471698113206
364,MOPED,1,0.009433962264150943
364,MOTOR CYCLE,17,0.16037735849056603
364,PASSENGER AUTO,4,0.03773584905660377
364,SCOOTER,50,0.4716981132075472
365,CAR,21,0.0945945945945946
365,LGV,1,0.0045045045045045045
365,MAXI-CAB,18,0.08108108108108109
365,MOPED,10,0.04504504504504504
365,MOTOR CYCLE,58,0.26126126126126126
365,PASSENGER AUTO,27,0.12162162162162163
365,SCOOTER,85,0.38288288288288286
365,TEMPO,1,0.0045045045045045045
365,VAN,1,0.0045045045045045045
366,CAR,193,0.5884146341463414
366,JEEP,4,0.012195121951219513
366,MAXI-CAB,2,0.006097560975609756
366,MOTOR CYCLE,42,0.12804878048780488
366,OTHERS,15,0.04573170731707317
366,PASSENGER AUTO,14,0.042682926829268296
366,SCHOOL VEHICLE,2,0.006097560975609756
366,SCOOTER,56,0.17073170731707318
367,BUS (BMTC/KSRTC),15,0.3191489361702128
367,CAR,1,0.02127659574468085
367,MOTOR CYCLE,8,0.1702127659574468
367,PASSENGER AUTO,6,0.1276595744680851
367,SCOOTER,17,0.3617021276595745
368,CAR,7,0.109375
368,GOODS AUTO,1,0.015625
368,MOTOR CYCLE,13,0.203125
368,PASSENGER AUTO,3,0.046875
368,SCOOTER,40,0.625
369,CAR,3,0.06818181818181818
369,MOTOR CYCLE,15,0.3409090909090909
369,SCOOTER,26,0.5909090909090909
370,CAR,7,0.4666666666666667
370,MOTOR CYCLE,1,0.06666666666666667
370,SCOOTER,7,0.4666666666666667
371,CAR,20,0.6666666666666666
371,HGV,1,0.03333333333333333
371,LORRY/GOODS VEHICLE,1,0.03333333333333333
371,MOTOR CYCLE,4,0.13333333333333333
371,PASSENGER AUTO,1,0.03333333333333333
371,SCOOTER,3,0.1
372,CAR,5,0.2
372,LGV,3,0.12
372,MOTOR CYCLE,6,0.24
372,PASSENGER AUTO,3,0.12
372,SCOOTER,8,0.32
373,CAR,14,0.875
373,MAXI-CAB,1,0.0625
373,SCOOTER,1,0.0625
374,CAR,5,0.10638297872340426
374,MOTOR CYCLE,17,0.3617021276595745
374,PASSENGER AUTO,2,0.0425531914893617
374,SCOOTER,23,0.48936170212765956
375,CAR,16,0.45714285714285713
375,MAXI-CAB,9,0.2571428571428571
375,OTHERS,2,0.05714285714285714
375,PASSENGER AUTO,1,0.02857142857142857
375,SCOOTER,7,0.2
376,CAR,2,0.03076923076923077
376,MOTOR CYCLE,16,0.24615384615384617
376,SCOOTER,47,0.7230769230769231
377,CAR,28,0.358974358974359
377,MOTOR CYCLE,17,0.21794871794871795
377,PASSENGER AUTO,7,0.08974358974358974
377,SCOOTER,25,0.32051282051282054
377,TEMPO,1,0.01282051282051282
378,CAR,2,0.03773584905660377
378,MOTOR CYCLE,14,0.2641509433962264
378,PASSENGER AUTO,5,0.09433962264150944
378,SCOOTER,31,0.5849056603773585
378,TEMPO,1,0.018867924528301886
379,CAR,14,0.15217391304347827
379,LORRY/GOODS VEHICLE,1,0.010869565217391304
379,MOPED,1,0.010869565217391304
379,MOTOR CYCLE,31,0.33695652173913043
379,SCOOTER,45,0.4891304347826087
380,CAR,14,0.7
380,MAXI-CAB,2,0.1
380,PASSENGER AUTO,1,0.05
380,TEMPO,3,0.15
381,CAR,12,0.1348314606741573
381,MOPED,1,0.011235955056179775
381,MOTOR CYCLE,24,0.2696629213483146
381,PASSENGER AUTO,12,0.1348314606741573
381,SCOOTER,39,0.43820224719101125
381,TEMPO,1,0.011235955056179775
382,CAR,110,0.26763990267639903
382,GOODS AUTO,1,0.0024330900243309003
382,JEEP,1,0.0024330900243309003
382,LGV,3,0.0072992700729927005
382,MOTOR CYCLE,86,0.20924574209245742
382,PASSENGER AUTO,5,0.012165450121654502
382,SCOOTER,204,0.49635036496350365
382,TEMPO,1,0.0024330900243309003
383,CAR,8,0.42105263157894735
383,MAXI-CAB,1,0.05263157894736842
383,MOPED,1,0.05263157894736842
383,MOTOR CYCLE,5,0.2631578947368421
383,SCOOTER,4,0.21052631578947367
384,CAR,10,0.6666666666666666
384,MAXI-CAB,2,0.13333333333333333
384,PASSENGER AUTO,1,0.06666666666666667
384,PRIVATE BUS,1,0.06666666666666667
384,SCOOTER,1,0.06666666666666667
385,CAR,3,0.05454545454545454
385,LORRY/GOODS VEHICLE,1,0.01818181818181818
385,MOTOR CYCLE,31,0.5636363636363636
385,SCOOTER,20,0.36363636363636365
386,MOTOR CYCLE,5,0.3333333333333333
386,SCOOTER,10,0.6666666666666666
387,BUS (BMTC/KSRTC),1,0.045454545454545456
387,CAR,3,0.13636363636363635
387,LGV,3,0.13636363636363635
387,LORRY/GOODS VEHICLE,1,0.045454545454545456
387,MOTOR CYCLE,3,0.13636363636363635
387,OTHERS,9,0.4090909090909091
387,PASSENGER AUTO,1,0.045454545454545456
387,TANKER,1,0.045454545454545456
388,CAR,3,0.10344827586206896
388,MAXI-CAB,19,0.6551724137931034
388,PASSENGER AUTO,3,0.10344827586206896
388,SCOOTER,2,0.06896551724137931
388,TEMPO,1,0.034482758620689655
388,TRACTOR,1,0.034482758620689655
389,CAR,5,0.1724137931034483
389,MOPED,5,0.1724137931034483
389,MOTOR CYCLE,1,0.034482758620689655
389,PASSENGER AUTO,2,0.06896551724137931
389,SCOOTER,16,0.5517241379310345
390,CAR,10,0.19230769230769232
390,MOTOR CYCLE,7,0.1346153846153846
390,SCOOTER,35,0.6730769230769231
391,CAR,72,0.375
391,GOODS AUTO,4,0.020833333333333332
391,LGV,12,0.0625
391,MAXI-CAB,27,0.140625
391,MOTOR CYCLE,6,0.03125
391,PASSENGER AUTO,28,0.14583333333333334
391,PRIVATE BUS,1,0.005208333333333333
391,SCOOTER,34,0.17708333333333334
391,TEMPO,8,0.041666666666666664
392,LGV,1,0.04
392,MAXI-CAB,4,0.16
392,MOTOR CYCLE,12,0.48
392,PASSENGER AUTO,1,0.04
392,SCOOTER,7,0.28
393,CAR,44,0.30985915492957744
393,LGV,1,0.007042253521126761
393,MAXI-CAB,5,0.035211267605633804
393,MOPED,1,0.007042253521126761
393,MOTOR CYCLE,26,0.18309859154929578
393,OTHERS,1,0.007042253521126761
393,PASSENGER AUTO,5,0.035211267605633804
393,SCOOTER,59,0.4154929577464789
394,CAR,24,0.6153846153846154
394,MOTOR CYCLE,3,0.07692307692307693
394,PASSENGER AUTO,5,0.1282051282051282
394,SCOOTER,7,0.1794871794871795
395,MOTOR CYCLE,2,0.13333333333333333
395,SCOOTER,13,0.8666666666666667
396,BUS (BMTC/KSRTC),1,0.01694915254237288
396,CAR,28,0.4745762711864407
396,GOODS AUTO,4,0.06779661016949153
396,HGV,1,0.01694915254237288
396,JEEP,1,0.01694915254237288
396,LGV,3,0.05084745762711865
396,MAXI-CAB,11,0.1864406779661017
396,MOTOR CYCLE,2,0.03389830508474576
396,OTHERS,2,0.03389830508474576
396,PASSENGER AUTO,1,0.01694915254237288
396,SCOOTER,3,0.05084745762711865
396,TEMPO,2,0.03389830508474576
397,CAR,2,0.07407407407407407
397,GOODS AUTO,1,0.037037037037037035
397,MOTOR CYCLE,9,0.3333333333333333
397,SCOOTER,15,0.5555555555555556
398,MOTOR CYCLE,3,0.15789473684210525
398,SCOOTER,16,0.8421052631578947
399,CAR,13,0.52
399,LGV,1,0.04
399,MAXI-CAB,2,0.08
399,MOTOR CYCLE,3,0.12
399,PASSENGER AUTO,3,0.12
399,SCOOTER,3,0.12
400,MOTOR CYCLE,8,0.4
400,SCOOTER,12,0.6
401,CAR,1,0.02631578947368421
401,MOTOR CYCLE,21,0.5526315789473685
401,PASSENGER AUTO,1,0.02631578947368421
401,SCOOTER,15,0.39473684210526316
402,CAR,9,0.3
402,MOPED,1,0.03333333333333333
402,MOTOR CYCLE,2,0.06666666666666667
402,PASSENGER AUTO,11,0.36666666666666664
402,SCOOTER,7,0.23333333333333334
403,CAR,3,0.13636363636363635
403,LGV,1,0.045454545454545456
403,MOTOR CYCLE,2,0.09090909090909091
403,SCOOTER,16,0.7272727272727273
404,CAR,14,0.5833333333333334
404,MAXI-CAB,2,0.08333333333333333
404,MOTOR CYCLE,1,0.041666666666666664
404,SCOOTER,6,0.25
404,TRACTOR,1,0.041666666666666664
405,CAR,27,0.5625
405,MAXI-CAB,2,0.041666666666666664
405,MOTOR CYCLE,6,0.125
405,PASSENGER AUTO,1,0.020833333333333332
405,SCOOTER,12,0.25
406,CAR,79,0.7314814814814815
406,JEEP,1,0.009259259259259259
406,LGV,2,0.018518518518518517
406,MOTOR CYCLE,7,0.06481481481481481
406,PASSENGER AUTO,8,0.07407407407407407
406,SCOOTER,11,0.10185185185185185
407,CAR,2,0.023255813953488372
407,LGV,1,0.011627906976744186
407,MOTOR CYCLE,17,0.19767441860465115
407,PASSENGER AUTO,3,0.03488372093023256
407,SCOOTER,62,0.7209302325581395
407,VAN,1,0.011627906976744186
408,CAR,28,0.7777777777777778
408,MOTOR CYCLE,4,0.1111111111111111
408,SCOOTER,4,0.1111111111111111
409,CAR,8,0.12903225806451613
409,GOODS AUTO,1,0.016129032258064516
409,LGV,4,0.06451612903225806
409,MOTOR CYCLE,25,0.4032258064516129
409,PASSENGER AUTO,1,0.016129032258064516
409,SCOOTER,21,0.3387096774193548
409,TANKER,1,0.016129032258064516
409,TEMPO,1,0.016129032258064516
410,CAR,16,0.3902439024390244
410,MAXI-CAB,2,0.04878048780487805
410,MOTOR CYCLE,5,0.12195121951219512
410,PASSENGER AUTO,3,0.07317073170731707
410,SCOOTER,12,0.2926829268292683
410,TEMPO,2,0.04878048780487805
410,VAN,1,0.024390243902439025
411,MOTOR CYCLE,25,0.6410256410256411
411,SCOOTER,14,0.358974358974359
412,CAR,29,0.6744186046511628
412,FACTORY BUS,1,0.023255813953488372
412,GOODS AUTO,3,0.06976744186046512
412,LGV,1,0.023255813953488372
412,OTHERS,1,0.023255813953488372
412,PASSENGER AUTO,5,0.11627906976744186
412,PRIVATE BUS,3,0.06976744186046512
413,BUS (BMTC/KSRTC),1,0.0025252525252525255
413,CAR,114,0.2878787878787879
413,GOODS AUTO,1,0.0025252525252525255
413,LGV,1,0.0025252525252525255
413,LORRY/GOODS VEHICLE,1,0.0025252525252525255
413,MAXI-CAB,18,0.045454545454545456
413,MOPED,3,0.007575757575757576
413,MOTOR CYCLE,54,0.13636363636363635
413,PASSENGER AUTO,142,0.35858585858585856
413,PRIVATE BUS,3,0.007575757575757576
413,SCOOTER,53,0.13383838383838384
413,TEMPO,2,0.005050505050505051
413,TOURIST BUS,3,0.007575757575757576
414,CAR,4,0.10810810810810811
414,MOTOR CYCLE,12,0.32432432432432434
414,PASSENGER AUTO,2,0.05405405405405406
414,SCOOTER,19,0.5135135135135135
415,CAR,8,0.36363636363636365
415,MOTOR CYCLE,2,0.09090909090909091
415,SCOOTER,11,0.5
415,VAN,1,0.045454545454545456
416,CAR,21,0.6774193548387096
416,JEEP,1,0.03225806451612903
416,MAXI-CAB,1,0.03225806451612903
416,MOTOR CYCLE,4,0.12903225806451613
416,OTHERS,1,0.03225806451612903
416,PASSENGER AUTO,1,0.03225806451612903
416,SCOOTER,2,0.06451612903225806
417,CAR,7,0.18421052631578946
417,MAXI-CAB,1,0.02631578947368421
417,MOTOR CYCLE,8,0.21052631578947367
417,PASSENGER AUTO,1,0.02631578947368421
417,SCOOTER,20,0.5263157894736842
417,VAN,1,0.02631578947368421
418,CAR,36,0.6206896551724138
418,MAXI-CAB,2,0.034482758620689655
418,MOTOR CYCLE,6,0.10344827586206896
418,PASSENGER AUTO,3,0.05172413793103448
418,SCOOTER,11,0.1896551724137931
419,CAR,12,0.35294117647058826
419,MOTOR CYCLE,4,0.11764705882352941
419,PASSENGER AUTO,6,0.17647058823529413
419,SCOOTER,11,0.3235294117647059
419,VAN,1,0.029411764705882353
420,CAR,4,0.13793103448275862
420,JEEP,1,0.034482758620689655
420,MAXI-CAB,1,0.034482758620689655
420,MOTOR CYCLE,4,0.13793103448275862
420,PASSENGER AUTO,1,0.034482758620689655
420,SCOOTER,18,0.6206896551724138
421,CAR,15,0.4411764705882353
421,MAXI-CAB,6,0.17647058823529413
421,MOTOR CYCLE,1,0.029411764705882353
421,PASSENGER AUTO,11,0.3235294117647059
421,SCOOTER,1,0.029411764705882353
422,CAR,5,0.16129032258064516
422,GOODS AUTO,1,0.03225806451612903
422,LGV,1,0.03225806451612903
422,MINI LORRY,1,0.03225806451612903
422,MOTOR CYCLE,8,0.25806451612903225
422,PASSENGER AUTO,1,0.03225806451612903
422,SCOOTER,14,0.45161290322580644
423,CAR,30,1.0
424,CAR,17,0.9444444444444444
424,VAN,1,0.05555555555555555
425,CAR,5,0.18518518518518517
425,MOTOR CYCLE,2,0.07407407407407407
425,SCOOTER,20,0.7407407407407407
426,CAR,17,0.8947368421052632
426,LGV,1,0.05263157894736842
426,PASSENGER AUTO,1,0.05263157894736842
427,CAR,25,0.7352941176470589
427,MAXI-CAB,1,0.029411764705882353
427,MOTOR CYCLE,1,0.029411764705882353
427,PASSENGER AUTO,5,0.14705882352941177
427,PRIVATE BUS,1,0.029411764705882353
427,SCOOTER,1,0.029411764705882353
428,CAR,8,0.38095238095238093
428,MAXI-CAB,3,0.14285714285714285
428,MOTOR CYCLE,4,0.19047619047619047
428,SCOOTER,6,0.2857142857142857
429,CAR,1,0.017543859649122806
429,GOODS AUTO,1,0.017543859649122806
429,LGV,1,0.017543859649122806
429,MAXI-CAB,2,0.03508771929824561
429,MOPED,8,0.14035087719298245
429,MOTOR CYCLE,19,0.3333333333333333
429,PASSENGER AUTO,4,0.07017543859649122
429,SCOOTER,21,0.3684210526315789
430,CAR,2,0.043478260869565216
430,GOODS AUTO,1,0.021739130434782608
430,MOTOR CYCLE,14,0.30434782608695654
430,PASSENGER AUTO,3,0.06521739130434782
430,SCOOTER,26,0.5652173913043478
431,CAR,39,0.6964285714285714
431,JEEP,1,0.017857142857142856
431,LGV,4,0.07142857142857142
431,MAXI-CAB,2,0.03571428571428571
431,MOTOR CYCLE,2,0.03571428571428571
431,PASSENGER AUTO,2,0.03571428571428571
431,SCOOTER,6,0.10714285714285714
432,CAR,1,0.03571428571428571
432,MOTOR CYCLE,12,0.42857142857142855
432,PASSENGER AUTO,3,0.10714285714285714
432,SCOOTER,12,0.42857142857142855
433,CAR,10,0.3225806451612903
433,LGV,1,0.03225806451612903
433,MOTOR CYCLE,3,0.0967741935483871
433,PASSENGER AUTO,4,0.12903225806451613
433,SCOOTER,13,0.41935483870967744
434,CAR,6,0.05172413793103448
434,MAXI-CAB,17,0.14655172413793102
434,MOTOR CYCLE,10,0.08620689655172414
434,OTHERS,2,0.017241379310344827
434,PASSENGER AUTO,65,0.5603448275862069
434,SCOOTER,16,0.13793103448275862
435,MOTOR CYCLE,1,0.058823529411764705
435,PASSENGER AUTO,3,0.17647058823529413
435,SCOOTER,12,0.7058823529411765
435,TEMPO,1,0.058823529411764705
436,CAR,12,0.41379310344827586
436,LGV,4,0.13793103448275862
436,MOTOR CYCLE,7,0.2413793103448276
436,PASSENGER AUTO,3,0.10344827586206896
436,SCOOTER,3,0.10344827586206896
437,BUS (BMTC/KSRTC),1,0.030303030303030304
437,CAR,13,0.3939393939393939
437,MAXI-CAB,3,0.09090909090909091
437,MOPED,1,0.030303030303030304
437,MOTOR CYCLE,2,0.06060606060606061
437,PASSENGER AUTO,11,0.3333333333333333
437,PRIVATE BUS,1,0.030303030303030304
437,SCOOTER,1,0.030303030303030304
438,CAR,12,0.5
438,MOTOR CYCLE,6,0.25
438,PASSENGER AUTO,3,0.125
438,SCOOTER,3,0.125
439,CAR,10,0.4166666666666667
439,MAXI-CAB,1,0.041666666666666664
439,MOPED,9,0.375
439,MOTOR CYCLE,1,0.041666666666666664
439,PASSENGER AUTO,3,0.125
440,CAR,3,0.16666666666666666
440,PASSENGER AUTO,12,0.6666666666666666
440,SCOOTER,3,0.16666666666666666
441,CAR,10,0.47619047619047616
441,PASSENGER AUTO,4,0.19047619047619047
441,SCOOTER,6,0.2857142857142857
441,VAN,1,0.047619047619047616
442,CAR,19,0.6785714285714286
442,MAXI-CAB,3,0.10714285714285714
442,PASSENGER AUTO,4,0.14285714285714285
442,SCOOTER,1,0.03571428571428571
442,TEMPO,1,0.03571428571428571
443,CAR,10,0.35714285714285715
443,MOTOR CYCLE,10,0.35714285714285715
443,SCOOTER,8,0.2857142857142857
444,CAR,37,0.5441176470588235
444,HGV,1,0.014705882352941176
444,LGV,5,0.07352941176470588
444,MAXI-CAB,12,0.17647058823529413
444,MOTOR CYCLE,2,0.029411764705882353
444,PASSENGER AUTO,9,0.1323529411764706
444,SCOOTER,2,0.029411764705882353
445,MOTOR CYCLE,4,0.26666666666666666
445,PASSENGER AUTO,6,0.4
445,SCOOTER,5,0.3333333333333333
446,CAR,44,0.7457627118644068
446,JEEP,1,0.01694915254237288
446,MOTOR CYCLE,2,0.03389830508474576
446,OTHERS,1,0.01694915254237288
446,PASSENGER AUTO,6,0.1016949152542373
446,SCOOTER,5,0.0847457627118644
447,MOTOR CYCLE,3,0.11538461538461539
447,PASSENGER AUTO,2,0.07692307692307693
447,SCOOTER,21,0.8076923076923077
448,CAR,2,0.09523809523809523
448,LGV,1,0.047619047619047616
448,MAXI-CAB,13,0.6190476190476191
448,PASSENGER AUTO,5,0.23809523809523808
449,CAR,2,0.16666666666666666
449,MAXI-CAB,1,0.08333333333333333
449,MOTOR CYCLE,2,0.16666666666666666
449,PASSENGER AUTO,3,0.25
449,PRIVATE BUS,1,0.08333333333333333
449,SCOOTER,3,0.25
450,CAR,26,0.6666666666666666
450,MAXI-CAB,1,0.02564102564102564
450,PASSENGER AUTO,8,0.20512820512820512
450,SCOOTER,1,0.02564102564102564
450,TEMPO,2,0.05128205128205128
450,VAN,1,0.02564102564102564
451,CAR,17,0.6071428571428571
451,GOODS AUTO,1,0.03571428571428571
451,MOTOR CYCLE,2,0.07142857142857142
451,PASSENGER AUTO,3,0.10714285714285714
451,SCOOTER,5,0.17857142857142858
452,CAR,18,0.6923076923076923
452,GOODS AUTO,1,0.038461538461538464
452,MAXI-CAB,1,0.038461538461538464
452,MOTOR CYCLE,5,0.19230769230769232
452,VAN,1,0.038461538461538464
453,CAR,11,0.4782608695652174
453,HGV,1,0.043478260869565216
453,LGV,4,0.17391304347826086
453,SCHOOL VEHICLE,3,0.13043478260869565
453,SCOOTER,3,0.13043478260869565
453,VAN,1,0.043478260869565216
454,CAR,6,0.03409090909090909
454,GOODS AUTO,4,0.022727272727272728
454,LGV,4,0.022727272727272728
454,MINI LORRY,1,0.005681818181818182
454,MOPED,4,0.022727272727272728
454,MOTOR CYCLE,38,0.2159090909090909
454,PASSENGER AUTO,18,0.10227272727272728
454,SCOOTER,101,0.5738636363636364
455,BUS (BMTC/KSRTC),1,0.05263157894736842
455,CAR,13,0.6842105263157895
455,PASSENGER AUTO,1,0.05263157894736842
455,PRIVATE BUS,4,0.21052631578947367
456,BUS (BMTC/KSRTC),2,0.05714285714285714
456,CAR,9,0.2571428571428571
456,MAXI-CAB,4,0.11428571428571428
456,MOTOR CYCLE,1,0.02857142857142857
456,PASSENGER AUTO,16,0.45714285714285713
456,SCOOTER,2,0.05714285714285714
456,TRACTOR,1,0.02857142857142857
457,CAR,20,0.273972602739726
457,JEEP,1,0.0136986301369863
457,MAXI-CAB,2,0.0273972602739726
457,MOTOR CYCLE,23,0.3150684931506849
457,PASSENGER AUTO,1,0.0136986301369863
457,SCOOTER,26,0.3561643835616438
458,CAR,4,0.36363636363636365
458,LGV,1,0.09090909090909091
458,MAXI-CAB,2,0.18181818181818182
458,PASSENGER AUTO,4,0.36363636363636365
459,CAR,5,0.17857142857142858
459,LGV,2,0.07142857142857142
459,MAXI-CAB,18,0.6428571428571429
459,MOTOR CYCLE,1,0.03571428571428571
459,OTHERS,1,0.03571428571428571
459,PRIVATE BUS,1,0.03571428571428571
460,MOTOR CYCLE,6,0.21428571428571427
460,PASSENGER AUTO,1,0.03571428571428571
460,SCOOTER,21,0.75
461,CAR,1,0.04
461,LGV,1,0.04
461,MOTOR CYCLE,6,0.24
461,SCOOTER,17,0.68
462,CAR,6,0.3333333333333333
462,LGV,1,0.05555555555555555
462,MOTOR CYCLE,6,0.3333333333333333
462,SCOOTER,5,0.2777777777777778
463,MAXI-CAB,17,0.85
463,PASSENGER AUTO,3,0.15
464,CAR,2,0.028985507246376812
464,MOTOR CYCLE,20,0.2898550724637681
464,PASSENGER AUTO,7,0.10144927536231885
464,SCOOTER,40,0.5797101449275363
465,CAR,17,0.5151515151515151
465,HGV,11,0.3333333333333333
465,LGV,2,0.06060606060606061
465,PRIVATE BUS,3,0.09090909090909091
466,MOTOR CYCLE,5,0.3333333333333333
466,SCOOTER,10,0.6666666666666666
467,CAR,14,0.7368421052631579
467,GOODS AUTO,1,0.05263157894736842
467,MAXI-CAB,3,0.15789473684210525
467,MOTOR CYCLE,1,0.05263157894736842
468,CAR,6,0.16666666666666666
468,MOTOR CYCLE,1,0.027777777777777776
468,PASSENGER AUTO,7,0.19444444444444445
468,SCOOTER,22,0.6111111111111112
469,CAR,5,0.20833333333333334
469,PASSENGER AUTO,5,0.20833333333333334
469,SCOOTER,14,0.5833333333333334
470,CAR,4,0.19047619047619047
470,MOTOR CYCLE,4,0.19047619047619047
470,PASSENGER AUTO,3,0.14285714285714285
470,SCOOTER,10,0.47619047619047616
471,CAR,7,0.35
471,GOODS AUTO,1,0.05
471,JEEP,1,0.05
471,MAXI-CAB,1,0.05
471,MOTOR CYCLE,4,0.2
471,PASSENGER AUTO,6,0.3
472,BUS (BMTC/KSRTC),6,0.17647058823529413
472,CAR,6,0.17647058823529413
472,LGV,1,0.029411764705882353
472,MAXI-CAB,6,0.17647058823529413
472,MOTOR CYCLE,1,0.029411764705882353
472,PASSENGER AUTO,9,0.2647058823529412
472,PRIVATE BUS,4,0.11764705882352941
472,SCOOTER,1,0.029411764705882353
473,CAR,251,0.744807121661721
473,GOODS AUTO,1,0.002967359050445104
473,JEEP,1,0.002967359050445104
473,LGV,4,0.011869436201780416
473,MAXI-CAB,7,0.020771513353115726
473,MOTOR CYCLE,7,0.020771513353115726
473,OTHERS,1,0.002967359050445104
473,PASSENGER AUTO,50,0.14836795252225518
473,SCOOTER,7,0.020771513353115726
473,TANKER,1,0.002967359050445104
473,TEMPO,7,0.020771513353115726
474,CAR,2,0.028169014084507043
474,MOTOR CYCLE,12,0.16901408450704225
474,SCOOTER,57,0.8028169014084507
475,CAR,15,0.5555555555555556
475,LGV,1,0.037037037037037035
475,MOTOR CYCLE,6,0.2222222222222222
475,SCOOTER,4,0.14814814814814814
475,VAN,1,0.037037037037037035
476,CAR,24,1.0
477,CAR,31,0.7380952380952381
477,LGV,1,0.023809523809523808
477,MOTOR CYCLE,3,0.07142857142857142
477,SCOOTER,7,0.16666666666666666
478,MAXI-CAB,21,0.9130434782608695
478,PASSENGER AUTO,2,0.08695652173913043
479,CAR,25,0.5813953488372093
479,LGV,3,0.06976744186046512
479,MAXI-CAB,8,0.18604651162790697
479,PASSENGER AUTO,3,0.06976744186046512
479,PRIVATE BUS,1,0.023255813953488372
479,TEMPO,2,0.046511627906976744
479,VAN,1,0.023255813953488372
480,CAR,24,0.47058823529411764
480,JEEP,1,0.0196078431372549
480,MAXI-CAB,1,0.0196078431372549
480,MOTOR CYCLE,13,0.2549019607843137
480,PASSENGER AUTO,2,0.0392156862745098
480,SCOOTER,9,0.17647058823529413
480,TANKER,1,0.0196078431372549
481,CAR,12,0.42857142857142855
481,MAXI-CAB,1,0.03571428571428571
481,MOTOR CYCLE,8,0.2857142857142857
481,SCOOTER,5,0.17857142857142858
481,TEMPO,2,0.07142857142857142
482,CAR,12,0.2553191489361702
482,LGV,1,0.02127659574468085
482,MAXI-CAB,1,0.02127659574468085
482,MOPED,1,0.02127659574468085
482,MOTOR CYCLE,1,0.02127659574468085
482,PASSENGER AUTO,25,0.5319148936170213
482,SCOOTER,5,0.10638297872340426
482,VAN,1,0.02127659574468085
483,CAR,6,0.10909090909090909
483,LGV,1,0.01818181818181818
483,MOTOR CYCLE,13,0.23636363636363636
