st_dbscan_cluster_id,cluster_label,stage5_rank,records_total,distinct_days,peak_window_records,records_peak_hour,lambda_hr_peak_window,lambda_hr_peak_hour,mean_dwell_minutes,mu_departures_per_hour,blocking_vehicles_L,road_class,lane_count,carriageway_width_m,base_saturation_per_lane_pcu_hr,base_capacity_pcu_hr,reduced_capacity_pcu_hr,capacity_loss_pct,free_flow_time_min,delay_minutes_per_vehicle,growth_first_half_mean,growth_second_half_mean,growth_pct_change,growth_multiplier,criticality_factor,dominant_vehicle_type,dominant_violation_tag,geometry_source,repeat_vehicle_count_2plus,chronic_vehicle_count_5plus,unique_vehicles,unique_vehicle_types,centroid_lat,centroid_lon,mappls_address
508,POLICE_STATION::HSR Layout,647,18,4,3,3.0,0.005660377358490566,0.75,94.4,0.635593220338983,0.008905660363346918,trunk,3,10.5,2100.0,6300.0,6290.144402532168,0.0015643805506080355,0.26320277635671985,7.441283747950852e-17,18.0,18.0,0.0,1.0,1.2169745128934333,CAR,['NO PARKING'],osmnx,2,0,16,6,12.897241416666667,77.63495201111111,
713,"BTP123 - 10th Cross, Wilson Garden",648,16,3,5,4.0,0.009433962264150943,1.3333333333333333,94.4,0.635593220338983,0.014842767272244865,tertiary,2,7.0,1700.0,3400.0,3393.2862983044242,0.0019746181460511547,0.018964839604633632,7.394551182002741e-17,16.0,16.0,0.0,1.0,1.422276931243024,SCOOTER,['NO PARKING'],osmnx,0,0,16,4,12.9451034625,77.59497898125,
783,BTP180 - Swagath Poornima Theatre,649,25,4,2,2.0,0.0037735849056603774,0.5,94.4,0.635593220338983,0.005937106908897946,secondary,2,7.0,1800.0,3600.0,3593.74669974119,0.0017370278499467817,0.16707952128776574,7.274269502294368e-17,4.0,21.0,4.2499999989375,5.2499999989375,1.2436559237337828,TEMPO,['WRONG PARKING'],osmnx,2,0,23,5,12.96111488,77.58676884,
540,POLICE_STATION::Kodigehalli,650,17,4,2,2.0,0.0037735849056603774,0.5,94.4,0.635593220338983,0.005937106908897946,tertiary,2,7.0,1700.0,3400.0,3395.080682847616,0.001446857986288963,0.17002928433793973,6.957257080422201e-17,17.0,17.0,0.0,1.0,1.5018546787426237,CAR,['NO PARKING'],osmnx,1,0,16,2,13.06350208235294,77.58686125882353,
782,POLICE_STATION::HSR Layout,651,15,3,7,3.0,0.013207547169811321,1.0,94.4,0.635593220338983,0.020779874181142813,secondary,4,14.0,1800.0,7200.0,7190.381886808272,0.0013358490545454238,0.061113567546054216,6.697655042705118e-17,2.0,13.0,5.49999999725,6.49999999725,1.215814183754178,SCOOTER,['NO PARKING'],osmnx,0,0,15,3,12.916088839999999,77.6517281,
148,POLICE_STATION::Bellandur,652,27,3,2,1.0,0.0037735849056603774,0.3333333333333333,94.4,0.635593220338983,0.005937106908897946,trunk,3,10.5,2100.0,6300.0,6293.39002097539,0.0010492030199379387,0.8159148541367769,6.544196319107415e-17,27.0,27.0,0.0,1.0,1.3161172702976205,CAR,['WRONG PARKING'],osmnx,0,0,27,3,12.927206171573099,77.67936119205633,
170,POLICE_STATION::Ashok Nagar,653,29,4,2,2.0,0.0037735849056603774,0.5,94.4,0.635593220338983,0.005937106908897946,residential,2,7.0,1500.0,3000.0,2997.6836509008986,0.0007721163667002706,0.18106854239552136,5.149851275279097e-17,29.0,29.0,0.0,1.0,1.521523245077125,SCOOTER,['NO PARKING'],osmnx,0,0,29,4,12.9701121,77.6067946275862,
670,"BTP206 - Shankara Mutt Circle, Vijayanagar",654,11,5,2,2.0,0.0037735849056603774,0.4,94.4,0.635593220338983,0.005937106908897946,secondary,2,7.0,1800.0,3600.0,3596.280441074749,0.0010332108128472406,0.19184250642587067,4.962671689774389e-17,2.0,9.0,3.49999999825,4.49999999825,1.3179321501538546,SCOOTER,['WRONG PARKING'],osmnx,0,0,11,4,12.998643900000001,77.54224683636363,
124,POLICE_STATION::Yelahanka,655,201,22,2,2.0,0.0037735849056603774,0.09090909090909091,42.5,1.4117647058491352,0.002672955973012316,tertiary,2,7.0,1700.0,3400.0,3398.2424602071646,0.0005169234687749658,0.3394238667638807,4.9548017265776904e-17,34.0,44.333333333333336,0.3039215686185122,1.3039215686185122,1.0714285714183673,SCOOTER,['WRONG PARKING'],osmnx,20,0,177,12,13.096978499502487,77.59961406169154,
371,POLICE_STATION::Basavanagudi,656,30,4,5,4.0,0.009433962264150943,1.0,11.0,5.454545454049587,0.0017295597482678195,tertiary,4,14.0,1700.0,6800.0,6798.616681641437,0.00020342917052396103,0.48799221770985485,4.496975510370894e-17,28.0,2.0,-0.9285714285382654,1.0,1.3630295493705937,CAR,['WRONG PARKING'],osmnx,2,0,28,6,12.94239615,77.56747236333334,
231,POLICE_STATION::Kamakshipalya,657,16,2,2,2.0,0.0037735849056603774,1.0,94.4,0.635593220338983,0.005937106908897946,primary,2,7.0,1900.0,3800.0,3797.3208805077425,0.0007050314455938622,0.22902059158689736,3.6029836251791425e-17,16.0,16.0,0.0,1.0,1.2321684757363098,SCOOTER,['WRONG PARKING'],osmnx,0,0,16,2,12.98935383125,77.5007601,
576,POLICE_STATION::Rajajinagar,658,19,5,3,3.0,0.005660377358490566,0.6,94.4,0.635593220338983,0.008905660363346918,secondary,2,7.0,1800.0,3600.0,3594.8896240689205,0.001419548870021714,0.03939821870239768,3.309666941539367e-17,18.0,1.0,-0.9444444443919753,1.0,1.3857466997339534,SCOOTER,['NO PARKING'],osmnx,1,0,18,4,13.0085033,77.54301578421052,
189,POLICE_STATION::Kodigehalli,659,24,2,1,1.0,0.0018867924528301887,0.5,94.4,0.635593220338983,0.002968553454448973,tertiary,2,7.0,1700.0,3400.0,3397.2784726012565,0.0008004492352184922,0.6221477806962191,3.2366344469949494e-17,24.0,24.0,0.0,1.0,1.2871103606382495,CAR,['NO PARKING'],osmnx,0,0,24,6,13.0505294625,77.59278954583333,
332,BTP106 - VV Puram College,660,24,3,2,1.0,0.0037735849056603774,0.3333333333333333,94.4,0.635593220338983,0.005937106908897946,secondary,2,7.0,1800.0,3600.0,3595.5471698189626,0.0012368972727878624,0.10157671418426896,3.146644920535875e-17,18.0,6.0,-0.6666666666296296,1.0,1.1437907600555597,CAR,['WRONG PARKING'],osmnx,0,0,24,4,12.951730125337244,77.57685115565486,
498,"BTP001 - 10th Cross, Dr. Rajkumar Road",661,31,4,2,2.0,0.0037735849056603774,0.5,94.4,0.635593220338983,0.005937106908897946,secondary,2,7.0,1800.0,3600.0,3596.8185862153546,0.0008837260515679457,0.13695165837525386,3.0294607133887014e-17,6.0,25.0,3.1666666661388887,4.166666666138889,1.2267186243993222,SCOOTER,['WRONG PARKING'],osmnx,5,0,26,5,13.00439274516129,77.55335160967742,
539,POLICE_STATION::Rajajinagar,662,19,3,5,5.0,0.009433962264150943,1.6666666666666667,2.0,29.999999985,0.000314465408951782,secondary,2,7.0,1800.0,3600.0,3599.7965668888546,5.650919781818864e-05,0.2675843036249512,2.637134088609365e-17,19.0,19.0,0.0,1.0,1.3857466997339534,SCOOTER,['NO PARKING'],osmnx,1,0,18,5,13.00846942631579,77.5427853263158,
694,POLICE_STATION::Electronic City,663,18,1,3,3.0,0.005660377358490566,3.0,326.0,0.18404907975403667,0.030754716814125782,motorway,2,7.0,2200.0,4400.0,4382.601617347637,0.003954177875763465,0.016104676622868713,2.4724635457146474e-17,18.0,18.0,0.0,1.0,1.0714285714183673,SCOOTER,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",osmnx,1,0,17,3,12.840782077777778,77.67670802222223,
415,POLICE_STATION::Jeevanbheemanagar,664,22,2,2,1.0,0.0037735849056603774,0.5,94.4,0.635593220338983,0.005937106908897946,unclassified,2,7.0,1650.0,3300.0,3296.43773585517,0.0010794739835844336,0.07456771905327572,2.4237506180076352e-17,22.0,22.0,0.0,1.0,1.2674944493034708,SCOOTER,['NO PARKING'],osmnx,0,0,22,4,12.971749854545454,77.6580992409091,
243,POLICE_STATION::Basavanagudi,665,17,5,2,2.0,0.0037735849056603774,0.4,94.4,0.635593220338983,0.005937106908897946,tertiary,4,14.0,1700.0,6800.0,6794.911051221307,0.0007483748205430185,0.48799221770985474,2.3733569037993966e-17,17.0,17.0,0.0,1.0,1.3571897630064085,CAR,['WRONG PARKING'],osmnx,0,0,17,5,12.941829205882353,77.56704375294117,
697,BTP076 - Hudson Circle,666,36,6,2,2.0,0.0037735849056603774,0.3333333333333333,77.66666666666667,0.7725321888312549,0.004884696010511415,unclassified,2,7.0,1650.0,3300.0,3297.2046745572416,0.0008470683162902226,0.09299556700232704,2.3710894806629525e-17,34.0,2.0,-0.9411764705605538,1.0,1.2399021635059069,SCOOTER,['NO PARKING'],osmnx,3,0,33,6,12.96800438888889,77.58866055555556,
60,POLICE_STATION::Mahadevapura,667,17,4,2,1.0,0.0037735849056603774,0.25,94.4,0.635593220338983,0.005937106908897946,primary,3,10.5,1900.0,5700.0,5694.084845419732,0.0010377464177662166,0.23799893249928802,2.3343055300306283e-17,17.0,17.0,0.0,1.0,1.5181516730334863,CAR,['WRONG PARKING'],osmnx,1,0,16,2,12.99869845882353,77.68829034705882,
580,POLICE_STATION::Yeshwanthpura,668,31,7,3,2.0,0.005660377358490566,0.2857142857142857,94.4,0.635593220338983,0.008905660363346918,trunk,3,10.5,2100.0,6300.0,6290.89898966826,0.0014446048147205293,0.08353989835316664,2.180603468943325e-17,23.0,8.0,-0.6521739130151228,1.0,1.2448893519582547,CAR,['NO PARKING'],osmnx,0,0,31,5,13.028964932258065,77.53958440322582,
372,POLICE_STATION::Kamakshipalya,669,25,2,2,2.0,0.0037735849056603774,1.0,94.4,0.635593220338983,0.005937106908897946,tertiary,2,7.0,1700.0,3400.0,3396.331885720581,0.0010788571412994052,0.06970710688320761,2.1255911004996522e-17,25.0,25.0,0.0,1.0,1.360054103476546,SCOOTER,['WRONG PARKING'],osmnx,0,0,25,5,13.014159016,77.492773588,
459,POLICE_STATION::Yelahanka,670,28,4,1,1.0,0.0018867924528301887,0.25,94.4,0.635593220338983,0.002968553454448973,primary,2,7.0,1900.0,3800.0,3796.9957027390797,0.0007906045426103736,0.49079213978911396,1.992097585076843e-17,6.0,22.0,2.666666666222222,3.666666666222222,1.2204074099038347,MAXI-CAB,['NO PARKING'],osmnx,0,0,28,6,13.121618392857142,77.63114156071428,
349,BTP192 - Urvashi Theater,671,18,6,6,4.0,0.011320754716981131,0.6666666666666666,4.0,14.99999999625,0.0007547169812704401,secondary,3,10.5,1800.0,5400.0,5399.398382749273,0.00011141060217167986,0.15227041888538098,1.8436669618883753e-17,1.0,17.0,15.999999983999999,16.999999984,1.5824478369834596,CAR,['NO PARKING'],osmnx,1,0,17,6,12.958000227777779,77.58638065555556,
696,BTP171 - Indian Express (Balekundri),672,24,4,4,2.0,0.007547169811320755,0.5,16.0,3.749999999765625,0.0020125786159413,primary,3,10.5,1900.0,5700.0,5698.515962863577,0.0002603573925302749,0.16725971523818933,1.786936901507276e-17,23.0,1.0,-0.9565217390888469,1.0,1.4287388449815552,PASSENGER AUTO,['WRONG PARKING'],osmnx,1,0,23,5,12.989313475000001,77.5991698875,
269,BTP167 - JC Road Junction,673,19,4,2,1.0,0.0037735849056603774,0.25,94.4,0.635593220338983,0.005937106908897946,tertiary,2,7.0,1700.0,3400.0,3397.6171220544984,0.0007008464548532434,0.08338239040158629,1.65074341548209e-17,17.0,2.0,-0.8823529411245675,1.0,1.5612969573191844,SCOOTER,['WRONG PARKING'],osmnx,0,0,19,2,12.958134836842104,77.58125566842105,
395,POLICE_STATION::Jeevanbheemanagar,674,15,4,2,2.0,0.0037735849056603774,0.5,94.4,0.635593220338983,0.005937106908897946,unclassified,2,7.0,1650.0,3300.0,3297.723543579828,0.000689835279142792,0.07456771905327572,1.5479498860268735e-17,15.0,15.0,0.0,1.0,1.2674944493034708,SCOOTER,['NO PARKING'],osmnx,0,0,15,2,12.971677306666667,77.65810464666667,
404,"BTP145 - Sri Hatti Maramma Circle, Domluru",675,24,5,1,1.0,0.0018867924528301887,0.2,94.4,0.635593220338983,0.002968553454448973,primary,2,7.0,1900.0,3800.0,3797.4283138708406,0.0006767595079365529,0.4111843259899579,1.4283920522882003e-17,22.0,2.0,-0.9090909090495868,1.0,1.3253184103075575,CAR,['NO PARKING'],osmnx,3,0,20,5,12.961136675,77.63670395833333,
22,POLICE_STATION::HAL Old Airport,676,18,1,1,1.0,0.0018867924528301887,1.0,94.4,0.635593220338983,0.002968553454448973,tertiary,2,7.0,1700.0,3400.0,3398.5501207971374,0.0004264350599594291,0.4827074011841822,1.3370559591035264e-17,18.0,18.0,0.0,1.0,1.3228748016772152,SCOOTER,['WRONG PARKING'],osmnx,0,0,18,4,12.956899883333334,77.70346168333333,
685,POLICE_STATION::HAL Old Airport,677,16,3,1,1.0,0.0018867924528301887,0.3333333333333333,94.4,0.635593220338983,0.002968553454448973,tertiary,2,7.0,1700.0,3400.0,3397.4316711634374,0.0007553908345769855,0.24420469997971772,1.1988406918606774e-17,16.0,16.0,0.0,1.0,1.2279478910190844,PASSENGER AUTO,"['PARKING IN A MAIN ROAD', 'NO PARKING']",osmnx,0,0,16,6,12.936696549999999,77.69283843125,
278,POLICE_STATION::HAL Old Airport,678,28,4,1,1.0,0.0018867924528301887,0.25,94.4,0.635593220338983,0.002968553454448973,tertiary,2,7.0,1700.0,3400.0,3397.435533312064,0.0007542549085104433,0.24420469997971772,1.1970358007987577e-17,28.0,28.0,0.0,1.0,1.2279478910190844,CAR,['NO PARKING'],osmnx,0,0,28,4,12.936509000000001,77.69272978214285,
512,BTP184 - Lalbagh West Gate,679,31,5,3,3.0,0.005660377358490566,0.6,94.4,0.635593220338983,0.008905660363346918,secondary,2,7.0,1800.0,3600.0,3596.0404695311845,0.0010998695749484533,0.01831956608887573,1.191781999901468e-17,1.0,30.0,28.999999970999998,29.999999970999998,1.4133582060746253,SCOOTER,['WRONG PARKING'],osmnx,0,0,31,4,12.948309722580644,77.58003117419355,
297,POLICE_STATION::Mahadevapura,680,30,10,4,2.0,0.007547169811320755,0.2,2.0,29.999999985,0.0002515723271614256,tertiary,2,7.0,1700.0,3400.0,3399.8073435159604,5.6663672070467186e-05,0.16661919306620923,1.1581346430514871e-17,18.0,12.0,-0.3333333333148148,1.0,1.3861129449053067,CAR,['NO PARKING'],osmnx,1,0,29,7,12.97907067,77.69527874333333,
517,"BTP210 - 50th cross, 12th Main , Rajajinagar",681,19,5,1,1.0,0.0018867924528301887,0.2,94.4,0.635593220338983,0.002968553454448973,residential,2,7.0,1500.0,3000.0,2997.9108526067917,0.0006963824647359118,0.18069824513007976,1.0661927857769621e-17,18.0,1.0,-0.9444444443919753,1.0,1.5306473295358198,CAR,['WRONG PARKING'],osmnx,0,0,19,6,12.987202736842105,77.55577327894737,
615,POLICE_STATION::HAL Old Airport,682,16,2,1,1.0,0.0018867924528301887,0.5,94.4,0.635593220338983,0.002968553454448973,tertiary,2,7.0,1700.0,3400.0,3397.828185089082,0.000638769091740321,0.24420469997971772,1.0135719463569599e-17,16.0,16.0,0.0,1.0,1.2713540006176287,CAR,"['WRONG PARKING', 'NO PARKING']",osmnx,0,0,16,4,12.9362680875,77.6923218375,
502,POLICE_STATION::Yelahanka,683,33,5,2,2.0,0.0037735849056603774,0.4,94.4,0.635593220338983,0.005937106908897946,secondary,2,7.0,1800.0,3600.0,3596.7060622453,0.0009149827099164121,0.04421402595969018,1.0126853323973964e-17,5.0,28.0,4.59999999908,5.59999999908,1.398802889985438,MOTOR CYCLE,['WRONG PARKING'],osmnx,0,0,33,4,13.098769045454546,77.57717217878788,
216,BTP042 - Minsk Square Junction (CTO),684,19,3,1,1.0,0.0018867924528301887,0.3333333333333333,94.4,0.635593220338983,0.002968553454448973,residential,2,7.0,1500.0,3000.0,2998.553667189317,0.00048211093722749787,0.2474842634887111,1.0106092770554853e-17,19.0,19.0,0.0,1.0,1.357179339469837,SCOOTER,['NO PARKING'],osmnx,0,0,19,5,12.981593357894738,77.59857037894737,
748,POLICE_STATION::Yeshwanthpura,685,16,4,3,2.0,0.005660377358490566,0.5,32.0,1.8749999999414064,0.003018867923012578,trunk,3,10.5,2100.0,6300.0,6296.977358492371,0.0004797843664490209,0.10526105373990545,9.11156738719653e-18,2.0,14.0,5.999999997,6.999999997,1.4224396097432062,PASSENGER AUTO,"['NO PARKING', 'PARKING IN A MAIN ROAD']",osmnx,2,0,14,6,13.03004111875,77.538052775,
437,POLICE_STATION::Mahadevapura,686,33,6,2,1.0,0.0037735849056603774,0.16666666666666666,94.4,0.635593220338983,0.005937106908897946,trunk,3,10.5,2100.0,6300.0,6293.922561473834,0.0009646727820896706,0.1207061124965769,8.900284683813057e-18,2.0,31.0,14.49999999275,15.49999999275,1.23872383007621,CAR,['NO PARKING'],osmnx,0,0,33,8,13.00036687878788,77.67722462121212,
214,POLICE_STATION::Mahadevapura,687,63,7,3,2.0,0.005660377358490566,0.2857142857142857,1.0,59.999999939999995,9.433962273427674e-05,road,2,7.0,1600.0,3200.0,3199.929012107928,2.2183716585022495e-05,0.49999999999998335,8.407318228334944e-18,24.0,39.0,0.6249999999739584,1.6249999999739584,1.214285714255102,PASSENGER AUTO,['NO PARKING'],fallback,3,0,60,6,13.000515276190477,77.67714484126985,
440,POLICE_STATION::Malleshwaram,688,18,2,1,1.0,0.0018867924528301887,0.5,94.4,0.635593220338983,0.002968553454448973,tertiary,2,7.0,1700.0,3400.0,3397.8131656222017,0.0006431865819993554,0.19790734915394773,8.271010313506563e-18,18.0,18.0,0.0,1.0,1.2938285350972685,PASSENGER AUTO,['WRONG PARKING'],osmnx,0,0,18,3,13.001854799999998,77.56901258888888,
288,POLICE_STATION::Electronic City,689,36,3,3,3.0,0.005660377358490566,1.0,94.4,0.635593220338983,0.008905660363346918,motorway,2,7.0,2200.0,4400.0,4394.759796355205,0.0011909553740441226,0.016104676622868713,7.414662191175694e-18,34.0,2.0,-0.9411764705605538,1.0,1.0714285714183673,SCOOTER,['WRONG PARKING'],osmnx,0,0,36,3,12.818453477777778,77.68905428055557,
754,POLICE_STATION::Jeevanbheemanagar,690,32,4,4,3.0,0.007547169811320755,0.75,1.0,59.999999939999995,0.0001257861636457023,secondary,2,7.0,1800.0,3600.0,3599.8926549864327,2.9818059602004787e-05,0.22034066605806088,7.139357980189397e-18,1.0,31.0,29.999999969999998,30.999999969999998,1.3735229710168386,CAR,"['PARKING IN A MAIN ROAD', 'WRONG PARKING', 'NO PARKING']",osmnx,3,0,29,5,12.968520546875,77.649979059375,
265,POLICE_STATION::HAL Old Airport,691,17,2,1,1.0,0.0018867924528301887,0.5,94.4,0.635593220338983,0.002968553454448973,tertiary,2,7.0,1700.0,3400.0,3398.60053908596,0.00041160615148227997,0.2621271747389112,7.00804003700251e-18,10.0,7.0,-0.29999999997,1.0,1.2546795243538238,SCOOTER,['WRONG PARKING'],osmnx,0,0,17,3,12.958603088235295,77.6681935882353,
79,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",692,15,2,1,1.0,0.0018867924528301887,0.5,94.4,0.635593220338983,0.002968553454448973,tertiary,2,7.0,1700.0,3400.0,3397.2604492409996,0.0008057502235292446,0.13368439412208635,7.000854363895322e-18,15.0,15.0,0.0,1.0,1.3631738205926858,CAR,['WRONG PARKING'],osmnx,2,0,13,6,12.992642353333334,77.55263595333332,
351,"BTP197 - 9th Cross, 24th Main, JP Nagar",693,16,2,1,1.0,0.0018867924528301887,0.5,52.0,1.1538461538239646,0.001635220124400419,residential,2,7.0,1500.0,3000.0,2998.764824799067,0.0004117250673109085,0.1966144002094915,6.855886633829359e-18,16.0,16.0,0.0,1.0,1.377000641854786,CAR,['NO PARKING'],osmnx,2,0,14,4,12.91079505625,77.58757633125,
688,POLICE_STATION::Mahadevapura,694,20,3,1,1.0,0.0018867924528301887,0.3333333333333333,94.4,0.635593220338983,0.002968553454448973,primary,3,10.5,1900.0,5700.0,5696.9381491515605,0.0005371668156911591,0.5607238355345986,6.543748353621579e-18,1.0,19.0,17.999999982,18.999999982,1.2169771187775762,MAXI-CAB,['WRONG PARKING'],osmnx,1,0,19,4,12.97424603,77.71093716,
619,BTP067 - Jai Muni Rao Circle,695,15,3,1,1.0,0.0018867924528301887,0.3333333333333333,94.4,0.635593220338983,0.002968553454448973,primary,2,7.0,1900.0,3800.0,3797.582749330294,0.0006361185975539696,0.18622857530950968,6.080417015734817e-18,7.0,8.0,0.1428571428367347,1.1428571428367347,1.290041845969769,CAR,['WRONG PARKING'],osmnx,1,0,14,5,12.978284626666666,77.54365208666667,
116,POLICE_STATION::HAL Old Airport,696,66,5,2,2.0,0.0037735849056603774,0.4,3.0,19.999999993333333,0.000188679245336478,tertiary,2,7.0,1700.0,3400.0,3399.8272645593156,5.08045416718339e-05,0.36421826401027735,5.22162894896322e-18,66.0,66.0,0.0,1.0,1.0714285714183673,CAR,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",osmnx,1,0,65,9,12.95080218787879,77.69982016666667,
704,POLICE_STATION::Bellandur,697,26,3,1,1.0,0.0018867924528301887,0.3333333333333333,65.0,0.9230769230627218,0.002044025155049791,trunk,3,10.5,2100.0,6300.0,6297.726415096984,0.0003608864927009403,0.8159148541367769,5.17269771237475e-18,26.0,26.0,0.0,1.0,1.3632280703625692,CAR,['NO PARKING'],osmnx,1,0,25,3,12.925811646153846,77.6762706576923,
724,POLICE_STATION::Jeevanbheemanagar,698,17,4,1,1.0,0.0018867924528301887,0.25,94.4,0.635593220338983,0.002968553454448973,tertiary,2,7.0,1700.0,3400.0,3397.7523809562385,0.000661064424929636,0.10789124742208364,4.634488269448149e-18,17.0,17.0,0.0,1.0,1.3025487710335657,PASSENGER AUTO,['NO PARKING'],osmnx,0,0,17,5,12.960150303802848,77.64914358117646,
85,POLICE_STATION::Yeshwanthpura,699,43,3,1,1.0,0.0018867924528301887,0.3333333333333333,94.4,0.635593220338983,0.002968553454448973,tertiary,2,7.0,1700.0,3400.0,3398.024975034209,0.0005808896961148058,0.1195787908405816,4.512999222765988e-18,43.0,43.0,0.0,1.0,1.358572066094925,CAR,['WRONG PARKING'],osmnx,0,0,43,4,13.034700225763627,77.55713622360886,
489,POLICE_STATION::Jeevanbheemanagar,700,15,2,1,1.0,0.0018867924528301887,0.5,42.5,1.4117647058491352,0.001336477986506158,secondary,2,7.0,1800.0,3600.0,3598.721563343376,0.000355121293784344,0.22034066605806088,4.502044254469613e-18,15.0,15.0,0.0,1.0,1.3735229710168386,CAR,"['PARKING IN A MAIN ROAD', 'WRONG PARKING', 'NO PARKING']",osmnx,2,0,13,3,12.968507353333333,77.64991641333334,
568,POLICE_STATION::Hebbala,701,24,3,1,1.0,0.0018867924528301887,0.3333333333333333,94.4,0.635593220338983,0.002968553454448973,trunk,3,10.5,2100.0,6300.0,6297.810691827553,0.00034750923388060517,0.6412867655875529,3.9148145298058405e-18,24.0,24.0,0.0,1.0,1.2630169322196767,SCOOTER,['NO PARKING'],osmnx,0,0,24,3,13.0498004125,77.59312290833333,
30,POLICE_STATION::HSR Layout,702,38,5,1,1.0,0.0018867924528301887,0.2,94.4,0.635593220338983,0.002968553454448973,tertiary,2,7.0,1700.0,3400.0,3397.8751406855404,0.0006249586221938053,0.08573700019961233,3.481503647610555e-18,4.0,34.0,7.499999998125,8.499999998125,1.3850734340308577,CAR,['WRONG PARKING'],osmnx,0,0,38,8,12.892326886490416,77.6378391755341,
663,"BTP001 - 10th Cross, Dr. Rajkumar Road",703,18,5,1,1.0,0.0018867924528301887,0.2,94.4,0.635593220338983,0.002968553454448973,secondary,2,7.0,1800.0,3600.0,3597.4555256108356,0.0007067984417121753,0.07511022364614979,3.0561272795189382e-18,3.0,15.0,3.9999999986666666,4.999999998666667,1.228102585777748,CAR,['WRONG PARKING'],osmnx,0,0,18,3,13.004348772222222,77.5535214611111,
204,POLICE_STATION::Electronic City,704,16,3,1,1.0,0.0018867924528301887,0.3333333333333333,94.4,0.635593220338983,0.002968553454448973,residential,2,7.0,1500.0,3000.0,2998.5130727788323,0.0004956424073890853,0.060704795790057844,2.5485275956050425e-18,13.0,3.0,-0.7692307691715976,1.0,1.2143330939667907,MOTOR CYCLE,"['PARKING ON FOOTPATH', 'WRONG PARKING']",osmnx,0,0,16,5,12.84256404375,77.644265875,
283,POLICE_STATION::Yelahanka,705,17,3,1,1.0,0.0018867924528301887,0.3333333333333333,94.4,0.635593220338983,0.002968553454448973,primary,2,7.0,1900.0,3800.0,3798.4927731118305,0.0003966386550444678,0.10969424422812622,2.232366424887494e-18,17.0,17.0,0.0,1.0,1.2156064237184232,SCOOTER,"['PARKING IN A MAIN ROAD', 'NO PARKING']",osmnx,0,0,17,4,13.1217463,77.6309057352941,
375,POLICE_STATION::High ground,706,35,4,1,1.0,0.0018867924528301887,0.25,99.0,0.6060606060544842,0.0031132075420644656,primary,3,10.5,1900.0,5700.0,5697.175240667204,0.0004955718129466824,0.16725971523818933,1.8006866645198646e-18,27.0,8.0,-0.7037037036776406,1.0,1.4287388449815552,CAR,['WRONG PARKING'],osmnx,1,0,33,5,12.989091785714287,77.59888672,
520,POLICE_STATION::Yelahanka,707,15,2,1,1.0,0.0018867924528301887,0.5,94.4,0.635593220338983,0.002968553454448973,primary,3,10.5,1900.0,5700.0,5698.313296199281,0.0002959129476700628,0.13727834387129462,8.822077435718601e-19,14.0,1.0,-0.928571428505102,1.0,1.2702899548624438,SCOOTER,['NO PARKING'],osmnx,0,0,15,3,13.093011553333334,77.59401586666667,
196,POLICE_STATION::HAL Old Airport,708,20,2,1,1.0,0.0018867924528301887,0.5,94.4,0.635593220338983,0.002968553454448973,tertiary,4,14.0,1700.0,6800.0,6798.421153641411,0.00023218328817486977,0.22989103209942985,7.97352687382629e-19,20.0,20.0,0.0,1.0,1.4674395093232089,SCOOTER,['WRONG PARKING'],osmnx,0,0,20,3,12.93706402,77.70241340999999,
306,POLICE_STATION::Peenya,709,53,2,1,1.0,0.0018867924528301887,0.5,3.0,19.999999993333333,9.4339622668239e-05,tertiary,2,7.0,1700.0,3400.0,3399.9599705029696,1.1773381773605429e-05,0.2917447364701037,2.2296462394535578e-19,53.0,53.0,0.0,1.0,1.2170574273888883,MOTOR CYCLE,['WRONG PARKING'],osmnx,1,0,52,3,13.04701125283019,77.50105121509435,
54,"BTP099 - Cash Pharmacy, Residency Road",710,17,3,0,0.0,0.0,0.0,94.4,0.635593220338983,0.0,primary,4,14.0,1900.0,7600.0,7600.0,1.3167245072054357e-13,0.36622022873937493,0.0,17.0,17.0,0.0,1.0,1.2312094078023892,SCHOOL VEHICLE,['NO PARKING'],osmnx,1,0,16,5,12.968707611764707,77.60151334705881,
59,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",711,16,3,0,0.0,0.0,0.0,94.4,0.635593220338983,0.0,tertiary,2,5.0,1700.0,3400.0,3400.0,2.9409807922320397e-13,0.2121134374196447,0.0,16.0,16.0,0.0,1.0,1.4776500740906726,CAR,['WRONG PARKING'],osmnx,0,0,16,4,12.99438113125,77.554484425,
86,"BTP204 - ESI Hospital, Rajajinagar",712,52,6,0,0.0,0.0,0.0,94.4,0.635593220338983,0.0,residential,2,7.0,1500.0,3000.0,3000.0,3.33288951992472e-13,0.07134916524540108,0.0,26.0,26.0,0.0,1.0,1.3647167409038268,CAR,['WRONG PARKING'],osmnx,6,0,44,6,12.989725098076924,77.5530097826923,
108,"BTP117 - 9th Cross, Kanakapura Road",713,25,3,0,0.0,0.0,0.0,94.4,0.635593220338983,0.0,residential,2,7.0,1500.0,3000.0,3000.0,3.33288951992472e-13,0.12224133789207713,0.0,25.0,25.0,0.0,1.0,1.5002328712115212,GOODS AUTO,['WRONG PARKING'],osmnx,3,0,21,5,12.910554523999998,77.573330684,
