st_dbscan_cluster_id,cluster_label,records,core_points,noise_points,start_time_ist,end_time_ist,duration_days,latitude_mean,longitude_mean,unique_vehicles,dominant_vehicle_type,dominant_police_station,dominant_junction_name,severity_sum,severity_mean
134,BTP048 - Shanthala Junction,34,34,0,2024-01-29 14:37:46+05:30,2024-02-01 12:08:46+05:30,2.8965277777777776,12.977387402941176,77.57075491764706,34,PASSENGER AUTO,Chamarajpet,BTP048 - Shanthala Junction,63.0,1.8529411764705883
566,BTP218 - Syndicate Bank Junction,34,6,0,2023-12-11 12:45:46+05:30,2023-12-16 14:43:46+05:30,5.081944444444445,12.9375196,77.58474381764707,34,SCOOTER,Wilson Garden,No Junction,61.0,1.7941176470588236
722,POLICE_STATION::HAL Old Airport,34,31,0,2024-01-02 04:36:46+05:30,2024-01-06 03:26:46+05:30,3.951388888888889,12.943636333857203,77.69780632256568,34,MAXI-CAB,HAL Old Airport,No Junction,61.0,1.7941176470588236
613,BTP023 - Mahalaxmi Layout Entrance,34,24,0,2023-12-17 06:54:46+05:30,2023-12-21 09:35:46+05:30,4.111805555555556,13.007451055882354,77.5485384382353,33,SCOOTER,Rajajinagar,BTP023 - Mahalaxmi Layout Entrance,60.0,1.7647058823529411
759,POLICE_STATION::Electronic City,34,33,0,2024-01-15 01:59:46+05:30,2024-01-18 07:57:46+05:30,3.248611111111111,12.85516324117647,77.66472180882354,33,CAR,Electronic City,No Junction,60.0,1.7647058823529411
472,POLICE_STATION::Mahadevapura,34,29,0,2023-12-06 09:49:46+05:30,2023-12-13 04:13:46+05:30,6.766666666666667,12.996524335294117,77.66908644411764,34,PASSENGER AUTO,Mahadevapura,No Junction,59.0,1.7352941176470589
543,POLICE_STATION::HAL Old Airport,34,23,0,2023-12-06 10:40:46+05:30,2023-12-14 08:42:46+05:30,7.918055555555555,12.971303805882354,77.71201750294118,34,CAR,HAL Old Airport,No Junction,50.0,1.4705882352941178
421,POLICE_STATION::Bellandur,34,24,0,2023-12-26 01:38:46+05:30,2023-12-30 09:34:46+05:30,4.330555555555556,12.927454847058822,77.67931092058822,34,CAR,Bellandur,No Junction,46.0,1.3529411764705883
427,BTP052 - CID Carlton House Junction,34,26,0,2023-11-15 02:36:46+05:30,2023-11-21 06:12:46+05:30,6.15,12.981026276470589,77.58851119411764,33,CAR,Cubbon Park,BTP052 - CID Carlton House Junction,37.0,1.088235294117647
607,POLICE_STATION::Sheshadripuram,34,16,0,2023-12-13 12:17:46+05:30,2023-12-22 11:41:46+05:30,8.975,12.989981497058825,77.57285152941176,33,SCOOTER,Sheshadripuram,No Junction,37.0,1.088235294117647
419,BTP067 - Jai Muni Rao Circle,34,33,0,2023-11-11 04:12:46+05:30,2023-11-18 03:18:46+05:30,6.9625,12.978405311764705,77.54335463235293,34,CAR,Magadi Road,BTP067 - Jai Muni Rao Circle,34.0,1.0
736,POLICE_STATION::Whitefield,33,23,0,2024-01-02 12:50:46+05:30,2024-01-05 04:20:46+05:30,2.6458333333333335,12.987154854545455,77.73461575454547,32,MOTOR CYCLE,Whitefield,No Junction,117.0,3.5454545454545454
485,POLICE_STATION::HAL Old Airport,33,20,0,2023-12-24 07:12:46+05:30,2023-12-29 06:45:46+05:30,4.98125,12.959010730303032,77.71592108787877,33,CAR,HAL Old Airport,No Junction,66.0,2.0
612,BTP028 - Vijayanagar Bus Stand Junction,33,26,0,2023-11-23 10:11:46+05:30,2023-12-01 10:24:46+05:30,8.009027777777778,12.97195773537057,77.53759844594514,32,SCOOTER,Vijayanagara,BTP028 - Vijayanagar Bus Stand Junction,59.0,1.7878787878787878
502,POLICE_STATION::Yelahanka,33,33,0,2023-11-11 10:43:46+05:30,2023-11-15 05:51:46+05:30,3.797222222222222,13.098769045454544,77.57717217878788,33,MOTOR CYCLE,Yelahanka,No Junction,53.0,1.606060606060606
437,POLICE_STATION::Mahadevapura,33,30,0,2023-11-12 04:21:46+05:30,2023-11-18 03:46:46+05:30,5.975694444444445,13.00036687878788,77.67722462121212,33,CAR,Mahadevapura,No Junction,50.0,1.5151515151515151
640,BTP187 - South End Circle,33,27,0,2023-12-19 13:23:46+05:30,2023-12-26 14:43:46+05:30,7.055555555555555,12.93742293939394,77.58504761212122,33,SCOOTER,Wilson Garden,No Junction,46.0,1.393939393939394
554,BTP096 - Gali Anjaneya Temple,33,30,0,2023-12-09 12:06:46+05:30,2023-12-11 13:13:46+05:30,2.046527777777778,12.9523385,77.54099233939392,33,CAR,Byatarayanapura,BTP096 - Gali Anjaneya Temple,42.0,1.2727272727272727
465,POLICE_STATION::K.G. Halli,33,29,0,2023-12-06 03:29:46+05:30,2023-12-09 02:33:46+05:30,2.9611111111111112,13.035110854545453,77.62496108484848,28,CAR,K.G. Halli,No Junction,33.0,1.0
147,POLICE_STATION::Banaswadi,32,19,0,2024-01-20 03:31:46+05:30,2024-01-25 15:34:46+05:30,5.502083333333333,12.996292109375,77.66849713437499,32,CAR,Banaswadi,No Junction,72.0,2.25
754,POLICE_STATION::Jeevanbheemanagar,32,27,0,2024-01-14 13:10:46+05:30,2024-01-20 02:42:46+05:30,5.563888888888889,12.968520546874998,77.649979059375,29,CAR,Jeevanbheemanagar,No Junction,66.0,2.0625
776,BTP067 - Jai Muni Rao Circle,32,30,0,2024-01-13 11:05:46+05:30,2024-01-21 11:11:46+05:30,8.004166666666666,12.97867793125,77.54185387812501,32,SCOOTER,Magadi Road,BTP067 - Jai Muni Rao Circle,62.0,1.9375
186,POLICE_STATION::R.T. Nagar,32,28,0,2024-01-25 08:40:46+05:30,2024-02-01 11:52:46+05:30,7.133333333333334,13.02391476875,77.58502866250001,32,CAR,R.T. Nagar,No Junction,59.0,1.84375
114,"BTP115 - Sahasra Hospital, Jayanagar",32,26,0,2023-11-10 07:54:46+05:30,2023-11-17 03:08:46+05:30,6.801388888888889,12.917307296874998,77.573454015625,32,SCOOTER,Banashankari,"BTP115 - Sahasra Hospital, Jayanagar",38.0,1.1875
608,BTP155 - Katriguppe Junction,32,30,0,2023-12-18 08:09:46+05:30,2023-12-18 11:34:46+05:30,0.1423611111111111,12.92688834375,77.550888275,32,SCOOTER,Banashankari,BTP155 - Katriguppe Junction,33.0,1.03125
68,BTP130 - GD Mara Junction,32,27,0,2024-03-13 06:23:46+05:30,2024-03-19 04:21:46+05:30,5.915277777777778,12.908312206249999,77.60075739999999,29,SCOOTER,Mico Layout,BTP130 - GD Mara Junction,32.0,1.0
773,POLICE_STATION::Kamakshipalya,32,32,0,2024-01-16 07:04:46+05:30,2024-01-17 09:44:46+05:30,1.1111111111111112,12.98682765625,77.51911539375,30,SCOOTER,Kamakshipalya,No Junction,32.0,1.0
70,POLICE_STATION::Peenya,31,31,0,2023-11-28 11:10:46+05:30,2023-12-01 09:08:46+05:30,2.915277777777778,13.047166312903228,77.5009160580645,28,SCOOTER,Peenya,No Junction,62.0,2.0
579,BTP208 - Havanur Circle,31,29,0,2023-12-13 08:26:46+05:30,2023-12-15 07:28:46+05:30,1.9597222222222221,12.98742808387097,77.5374445548387,31,CAR,Kamakshipalya,BTP208 - Havanur Circle,62.0,2.0
589,BTP010 - Rajajinagar Entrance,31,20,0,2023-12-13 05:47:46+05:30,2023-12-16 11:23:46+05:30,3.2333333333333334,12.985633374193549,77.56007472580647,29,CAR,Rajajinagar,BTP010 - Rajajinagar Entrance,61.0,1.967741935483871
574,POLICE_STATION::Bellandur,31,21,0,2023-12-10 05:53:46+05:30,2023-12-20 14:32:46+05:30,10.360416666666667,12.920921317691235,77.66547566230389,31,CAR,Bellandur,No Junction,60.0,1.935483870967742
195,POLICE_STATION::Banaswadi,31,28,0,2024-01-27 09:58:46+05:30,2024-01-29 14:46:46+05:30,2.2,13.022619385204939,77.63775712277322,31,SCOOTER,Banaswadi,No Junction,59.0,1.903225806451613
580,POLICE_STATION::Yeshwanthpura,31,26,0,2023-12-15 10:48:46+05:30,2023-12-23 02:13:46+05:30,7.642361111111111,13.028964932258063,77.53958440322582,31,CAR,Yeshwanthpura,No Junction,54.0,1.7419354838709677
160,POLICE_STATION::Mahadevapura,31,25,0,2024-03-09 11:55:46+05:30,2024-03-11 13:43:46+05:30,2.075,12.995216078381937,77.69672903879511,30,PASSENGER AUTO,Mahadevapura,No Junction,51.0,1.6451612903225807
498,"BTP001 - 10th Cross, Dr. Rajkumar Road",31,29,0,2023-11-11 06:25:46+05:30,2023-11-17 11:39:46+05:30,6.218055555555556,13.00439274516129,77.5533516096774,26,SCOOTER,Malleshwaram,"BTP001 - 10th Cross, Dr. Rajkumar Road",51.0,1.6451612903225807
512,BTP184 - Lalbagh West Gate,31,26,0,2023-11-11 10:23:46+05:30,2023-11-19 05:34:46+05:30,7.799305555555556,12.948309722580648,77.58003117419355,31,SCOOTER,City Market,BTP184 - Lalbagh West Gate,50.0,1.6129032258064515
647,BTP068 - Veeresh Theatre Junction,31,15,0,2023-12-22 05:47:46+05:30,2023-12-30 11:58:46+05:30,8.25763888888889,12.977920829032255,77.5443857870968,30,SCOOTER,Magadi Road,BTP068 - Veeresh Theatre Junction,49.0,1.5806451612903225
637,POLICE_STATION::Shivajinagar,31,31,0,2023-12-22 10:25:46+05:30,2023-12-25 10:41:46+05:30,3.011111111111111,12.980089980645163,77.61398331935486,31,CAR,Shivajinagar,No Junction,46.0,1.4838709677419355
121,BTP067 - Jai Muni Rao Circle,31,22,0,2023-12-01 12:42:46+05:30,2023-12-07 05:10:46+05:30,5.686111111111111,12.978209904132997,77.54391492933826,29,SCOOTER,Vijayanagara,BTP067 - Jai Muni Rao Circle,45.0,1.4516129032258065
416,BTP034 - LRDE Junction,31,17,0,2023-11-11 06:06:46+05:30,2023-11-19 05:04:46+05:30,7.956944444444445,12.988948680645162,77.59245887096773,30,CAR,High ground,BTP034 - LRDE Junction,44.0,1.4193548387096775
167,POLICE_STATION::Banaswadi,31,29,0,2024-01-30 00:29:46+05:30,2024-02-01 02:35:46+05:30,2.0875,13.000624403225807,77.67700862580647,31,PASSENGER AUTO,Banaswadi,No Junction,42.0,1.3548387096774193
75,POLICE_STATION::Sheshadripuram,31,26,0,2024-03-10 08:52:46+05:30,2024-03-15 13:10:46+05:30,5.179166666666666,12.989603558064516,77.57334065806451,28,SCOOTER,Sheshadripuram,No Junction,39.0,1.2580645161290323
422,POLICE_STATION::Kodigehalli,31,24,0,2023-11-15 05:35:46+05:30,2023-11-23 04:20:46+05:30,7.947916666666667,13.047656093548389,77.57644986129031,30,SCOOTER,Kodigehalli,No Junction,39.0,1.2580645161290323
433,BTP061 - Bhashyam Circle,31,21,0,2023-11-30 05:52:46+05:30,2023-12-07 08:28:46+05:30,7.108333333333333,12.985424296774193,77.55314998709677,30,SCOOTER,Rajajinagar,BTP061 - Bhashyam Circle,37.0,1.1935483870967742
547,"BTP070 - Cholurpalya Junction, Magadi Road",31,23,0,2023-12-14 03:47:46+05:30,2023-12-20 03:24:46+05:30,5.9840277777777775,12.973627322580644,77.5511980387097,31,SCOOTER,Magadi Road,"BTP070 - Cholurpalya Junction, Magadi Road",34.0,1.096774193548387
62,POLICE_STATION::Halasur,31,19,0,2023-11-29 09:50:46+05:30,2023-12-03 12:48:46+05:30,4.123611111111111,12.9733092,77.61547558064515,31,PASSENGER AUTO,Halasur,No Junction,33.0,1.064516129032258
12,POLICE_STATION::Banashankari,31,29,0,2023-11-26 04:33:46+05:30,2023-12-03 02:43:46+05:30,6.923611111111111,12.935002870967741,77.53645193225806,26,SCOOTER,Banashankari,No Junction,31.0,1.0
559,POLICE_STATION::Jeevanbheemanagar,31,4,0,2023-12-07 08:47:46+05:30,2023-12-16 04:05:46+05:30,8.804166666666667,12.97002339354839,77.63881399354838,31,CAR,Jeevanbheemanagar,No Junction,31.0,1.0
763,POLICE_STATION::Byatarayanapura,31,22,0,2024-01-13 01:13:46+05:30,2024-01-16 00:40:46+05:30,2.9770833333333333,12.95050138064516,77.5216967548387,28,LORRY/GOODS VEHICLE,Byatarayanapura,No Junction,31.0,1.0
338,BTP082 - KR Market Junction,30,23,0,2024-03-14 05:43:46+05:30,2024-03-15 08:16:46+05:30,1.10625,12.96792079,77.57790207333332,30,SCOOTER,City Market,BTP082 - KR Market Junction,58.0,1.9333333333333333
721,POLICE_STATION::HAL Old Airport,30,25,0,2024-01-01 09:30:46+05:30,2024-01-05 06:06:46+05:30,3.8583333333333334,12.97159498,77.71180204999999,30,CAR,HAL Old Airport,No Junction,52.0,1.7333333333333334
183,POLICE_STATION::Jeevanbheemanagar,30,21,0,2024-03-11 08:49:46+05:30,2024-03-17 07:17:46+05:30,5.936111111111111,12.970425516666667,77.64654453666667,30,CAR,Jeevanbheemanagar,No Junction,46.0,1.5333333333333334
371,POLICE_STATION::Basavanagudi,30,26,0,2023-11-10 02:50:46+05:30,2023-11-13 11:22:46+05:30,3.3555555555555556,12.942396149999999,77.56747236333331,28,CAR,Basavanagudi,No Junction,46.0,1.5333333333333334
493,BTP010 - Rajajinagar Entrance,30,28,0,2023-11-11 05:31:46+05:30,2023-11-17 04:27:46+05:30,5.955555555555556,12.980749916666667,77.55819257,30,SCOOTER,Magadi Road,BTP010 - Rajajinagar Entrance,41.0,1.3666666666666667
423,BTP185 - RV Teachers College,30,27,0,2023-12-03 10:10:46+05:30,2023-12-04 05:46:46+05:30,0.8166666666666667,12.94532759,77.57998415333334,21,CAR,Basavanagudi,BTP185 - RV Teachers College,40.0,1.3333333333333333
402,POLICE_STATION::R.T. Nagar,30,14,0,2023-12-15 09:29:46+05:30,2023-12-24 11:24:46+05:30,9.07986111111111,13.023330936666666,77.58485043666668,27,PASSENGER AUTO,R.T. Nagar,No Junction,37.0,1.2333333333333334
297,POLICE_STATION::Mahadevapura,30,17,0,2024-01-10 02:57:46+05:30,2024-01-19 09:14:46+05:30,9.261805555555556,12.979070669999999,77.69527874333333,29,CAR,Mahadevapura,No Junction,34.0,1.1333333333333333
122,POLICE_STATION::Sadashivanagar,30,30,0,2023-12-01 13:58:46+05:30,2023-12-04 11:47:46+05:30,2.9090277777777778,13.029039326666666,77.57087747666668,29,SCOOTER,Sadashivanagar,No Junction,32.0,1.0666666666666667
343,POLICE_STATION::HAL Old Airport,29,23,0,2023-12-28 05:47:46+05:30,2024-01-04 06:06:46+05:30,7.013194444444444,12.951430770678888,77.69995355500728,25,CAR,HAL Old Airport,No Junction,88.0,3.0344827586206895
38,POLICE_STATION::Kodigehalli,29,16,0,2023-11-26 12:10:46+05:30,2023-12-01 14:10:46+05:30,5.083333333333333,13.063153062068967,77.5916079137931,27,CAR,Kodigehalli,No Junction,66.0,2.2758620689655173
280,POLICE_STATION::HAL Old Airport,29,28,0,2024-01-11 02:30:46+05:30,2024-01-18 02:39:46+05:30,7.00625,12.956665155172416,77.70864234827589,29,MAXI-CAB,HAL Old Airport,No Junction,58.0,2.0
436,POLICE_STATION::Kamakshipalya,29,29,0,2023-12-04 11:10:46+05:30,2023-12-08 09:46:46+05:30,3.941666666666667,13.014116679310346,77.49179653448275,29,CAR,Kamakshipalya,No Junction,58.0,2.0
733,BTP082 - KR Market Junction,29,24,0,2024-01-04 08:41:46+05:30,2024-01-07 11:16:46+05:30,3.107638888888889,12.967332,77.57884463793104,29,SCOOTER,Halasuru Gate,BTP082 - KR Market Junction,57.0,1.9655172413793103
334,POLICE_STATION::Bellandur,29,22,0,2024-03-12 02:05:46+05:30,2024-03-16 04:52:46+05:30,4.115972222222222,12.927180793103451,77.67959842758621,29,MAXI-CAB,Bellandur,No Junction,48.0,1.6551724137931034
84,BTP207 - 8th Main Road Basaveshwara Nagar,29,18,0,2024-03-10 08:32:46+05:30,2024-03-16 04:18:46+05:30,5.823611111111111,12.991571986206896,77.53836329655172,29,CAR,Vijayanagara,BTP207 - 8th Main Road Basaveshwara Nagar,47.0,1.6206896551724137
388,POLICE_STATION::Bellandur,29,18,0,2023-11-14 07:27:46+05:30,2023-11-18 04:07:46+05:30,3.861111111111111,12.927938886036806,77.68037482144622,29,MAXI-CAB,Bellandur,No Junction,37.0,1.2758620689655173
164,POLICE_STATION::HAL Old Airport,29,18,0,2024-01-30 05:30:46+05:30,2024-02-03 13:06:46+05:30,4.316666666666666,12.958228503448273,77.70113790344828,28,SCOOTER,HAL Old Airport,No Junction,35.0,1.206896551724138
170,POLICE_STATION::Ashok Nagar,29,28,0,2024-01-29 13:20:46+05:30,2024-02-01 04:29:46+05:30,2.63125,12.9701121,77.60679462758618,29,SCOOTER,Ashok Nagar,No Junction,32.0,1.103448275862069
389,BTP076 - Hudson Circle,29,25,0,2023-11-26 04:12:46+05:30,2023-12-06 06:52:46+05:30,10.11111111111111,12.96797454137931,77.58859860689655,29,SCOOTER,Halasuru Gate,BTP076 - Hudson Circle,31.0,1.0689655172413792
565,BTP074 - Leprosy Hospital Junction,29,23,0,2023-12-09 04:45:46+05:30,2023-12-15 07:19:46+05:30,6.106944444444444,12.975693396100263,77.55850338331433,29,SCOOTER,Magadi Road,No Junction,30.0,1.0344827586206897
210,BTP135 - UCO Bank Junction,29,20,0,2024-01-25 05:51:46+05:30,2024-01-28 17:36:46+05:30,3.4895833333333335,12.935015110344827,77.61591942413794,29,SCOOTER,Adugodi,BTP135 - UCO Bank Junction,29.0,1.0
329,BTP172 - Nanjappa Circle,29,29,0,2024-03-20 04:31:46+05:30,2024-03-20 05:00:46+05:30,0.02013888888888889,12.961923765517243,77.59893316896552,29,SCOOTER,Ashok Nagar,BTP172 - Nanjappa Circle,29.0,1.0
420,"BTP163 - 16th Main Road, BTM Layout",29,20,0,2023-12-21 05:50:46+05:30,2023-12-22 06:00:46+05:30,1.0069444444444444,12.913702837931032,77.6066183275862,29,SCOOTER,Mico Layout,No Junction,29.0,1.0
481,POLICE_STATION::Whitefield,28,28,0,2023-11-10 09:11:46+05:30,2023-11-12 09:42:46+05:30,2.0215277777777776,12.956362042857146,77.73219886071429,28,CAR,Whitefield,No Junction,59.0,2.107142857142857
598,BTP017 - Attiguppe Circle,28,26,0,2023-12-16 11:55:46+05:30,2023-12-16 12:31:46+05:30,0.025,12.96073680357143,77.52867562857143,27,MOTOR CYCLE,Byatarayanapura,BTP017 - Attiguppe Circle,50.0,1.7857142857142858
335,BTP048 - Shanthala Junction,28,17,0,2024-03-08 15:19:46+05:30,2024-03-16 04:57:46+05:30,7.5680555555555555,12.976819435714287,77.57082801785714,28,PASSENGER AUTO,Chamarajpet,BTP048 - Shanthala Junction,48.0,1.7142857142857142
510,"BTP186 - 9th Cross, 4th Main, Jayanagar",28,17,0,2023-11-11 04:52:46+05:30,2023-11-15 08:31:46+05:30,4.152083333333334,12.938736224999998,77.58443423928573,28,SCOOTER,Wilson Garden,"BTP186 - 9th Cross, 4th Main, Jayanagar",47.0,1.6785714285714286
451,BTP061 - Bhashyam Circle,28,18,0,2023-11-14 12:34:46+05:30,2023-11-21 12:32:46+05:30,6.998611111111111,12.985802246428573,77.55602474999999,26,CAR,Rajajinagar,BTP061 - Bhashyam Circle,40.0,1.4285714285714286
442,BTP140 - Madiwala Check Post,28,14,0,2023-11-12 12:09:46+05:30,2023-11-23 03:20:46+05:30,10.63263888888889,12.930636764285712,77.60981373214285,23,CAR,Mico Layout,BTP140 - Madiwala Check Post,36.0,1.2857142857142858
459,POLICE_STATION::Yelahanka,28,21,0,2023-11-17 09:55:46+05:30,2023-11-22 05:23:46+05:30,4.811111111111111,13.121618392857142,77.63114156071428,28,MAXI-CAB,Yelahanka,No Junction,34.0,1.2142857142857142
777,BTP052 - CID Carlton House Junction,28,23,0,2024-01-17 07:02:46+05:30,2024-01-19 09:05:46+05:30,2.0854166666666667,12.98156604285714,77.58812881071428,28,CAR,Cubbon Park,BTP052 - CID Carlton House Junction,34.0,1.2142857142857142
129,BTP192 - Urvashi Theater,28,15,0,2024-01-27 04:17:46+05:30,2024-02-01 13:19:46+05:30,5.376388888888889,12.95712885,77.58613830357145,27,CAR,Wilson Garden,BTP192 - Urvashi Theater,31.0,1.1071428571428572
311,POLICE_STATION::Thalagattapura,28,18,0,2024-01-11 11:28:46+05:30,2024-01-16 13:07:46+05:30,5.06875,12.888682810714286,77.562649525,28,SCOOTER,Thalagattapura,No Junction,31.0,1.1071428571428572
432,BTP047 - Vidhan Soudha Metro Station,28,22,0,2023-12-04 11:08:46+05:30,2023-12-09 03:32:46+05:30,4.683333333333334,12.979643910714287,77.592024275,23,MOTOR CYCLE,Cubbon Park,BTP047 - Vidhan Soudha Metro Station,31.0,1.1071428571428572
778,"BTP210 - 50th cross, 12th Main , Rajajinagar",28,7,0,2024-01-14 03:34:46+05:30,2024-01-20 05:58:46+05:30,6.1,12.988300542857141,77.55568063928571,26,CAR,Rajajinagar,"BTP210 - 50th cross, 12th Main , Rajajinagar",31.0,1.1071428571428572
255,POLICE_STATION::K.G. Halli,28,11,0,2024-01-20 04:18:46+05:30,2024-01-23 03:39:46+05:30,2.972916666666667,13.035734960714283,77.62504381071427,27,CAR,K.G. Halli,No Junction,30.0,1.0714285714285714
278,POLICE_STATION::HAL Old Airport,28,22,0,2024-01-16 02:47:46+05:30,2024-01-20 04:04:46+05:30,4.053472222222222,12.936509,77.69272978214288,28,CAR,HAL Old Airport,No Junction,30.0,1.0714285714285714
264,BTP109 - Dewan Madhava Rao Junction,28,26,0,2024-01-17 10:19:46+05:30,2024-01-22 02:35:46+05:30,4.677777777777778,12.940090817857142,77.57310853928571,25,SCOOTER,Basavanagudi,BTP109 - Dewan Madhava Rao Junction,29.0,1.0357142857142858
443,POLICE_STATION::Adugodi,28,28,0,2023-12-23 02:12:46+05:30,2023-12-23 03:32:46+05:30,0.05555555555555555,12.932530407142854,77.63152417500001,28,CAR,Adugodi,No Junction,29.0,1.0357142857142858
691,POLICE_STATION::Sheshadripuram,28,18,0,2023-12-22 11:39:46+05:30,2023-12-30 04:24:46+05:30,7.697916666666667,12.99090907142857,77.57219061071429,28,SCOOTER,Sheshadripuram,No Junction,29.0,1.0357142857142858
113,POLICE_STATION::Jeevanbheemanagar,28,28,0,2024-03-13 09:56:46+05:30,2024-03-15 12:49:46+05:30,2.120138888888889,12.971720471428572,77.65809898571429,27,SCOOTER,Jeevanbheemanagar,No Junction,28.0,1.0
460,BTP105 - Shivasankara Circle,28,27,0,2023-12-06 02:51:46+05:30,2023-12-10 04:48:46+05:30,4.08125,12.956830403571427,77.57509123571428,26,SCOOTER,V.V.Puram (C.Pet),BTP105 - Shivasankara Circle,28.0,1.0
720,POLICE_STATION::Whitefield,28,24,0,2024-01-01 08:26:46+05:30,2024-01-02 07:07:46+05:30,0.9451388888888889,12.961177092857143,77.73264837857143,28,CAR,Whitefield,No Junction,28.0,1.0
504,POLICE_STATION::K.R. Pura,27,27,0,2023-11-13 02:27:46+05:30,2023-11-13 02:54:46+05:30,0.01875,13.034500385185185,77.73410875555557,27,MOTOR CYCLE,K.R. Pura,No Junction,81.0,3.0
475,POLICE_STATION::Kodigehalli,27,22,0,2023-12-06 13:36:46+05:30,2023-12-08 06:58:46+05:30,1.7236111111111112,13.06328417037037,77.59178204074072,27,CAR,Kodigehalli,No Junction,70.0,2.5925925925925926
313,"BTP204 - ESI Hospital, Rajajinagar",27,27,0,2024-01-10 05:06:46+05:30,2024-01-13 04:10:46+05:30,2.9611111111111112,12.989947474074071,77.55380435185187,26,SCOOTER,Rajajinagar,"BTP204 - ESI Hospital, Rajajinagar",55.0,2.037037037037037
344,"BTP016 - 5th Main Road, RPC Layout",27,21,0,2023-12-28 10:01:46+05:30,2024-01-04 14:13:46+05:30,7.175,12.964849992592596,77.5389206962963,27,SCOOTER,Vijayanagara,"BTP016 - 5th Main Road, RPC Layout",54.0,2.0
492,POLICE_STATION::Mico Layout,27,14,0,2023-11-12 02:44:46+05:30,2023-11-18 04:09:46+05:30,6.059027777777778,12.926567585185184,77.60894428888889,25,MAXI-CAB,Mico Layout,No Junction,53.0,1.962962962962963
425,"BTP186 - 9th Cross, 4th Main, Jayanagar",27,18,0,2023-12-01 10:22:46+05:30,2023-12-07 12:35:46+05:30,6.092361111111111,12.939379129629629,77.58421777037037,27,SCOOTER,Wilson Garden,"BTP186 - 9th Cross, 4th Main, Jayanagar",51.0,1.8888888888888888
148,POLICE_STATION::Bellandur,27,27,0,2024-01-30 02:39:46+05:30,2024-02-01 03:28:46+05:30,2.0340277777777778,12.927206171573099,77.67936119205633,27,CAR,Bellandur,No Junction,50.0,1.8518518518518519
261,POLICE_STATION::Mahadevapura,27,17,0,2024-01-17 09:42:46+05:30,2024-01-22 11:53:46+05:30,5.090972222222222,12.99564078888889,77.69523699629632,26,PASSENGER AUTO,Mahadevapura,No Junction,48.0,1.7777777777777777
326,POLICE_STATION::Electronic City,27,19,0,2024-03-09 12:54:46+05:30,2024-03-14 13:30:46+05:30,5.025,12.84187488148148,77.64572603703704,27,MOTOR CYCLE,Electronic City,No Junction,44.0,1.6296296296296295
253,POLICE_STATION::Pulikeshinagar(F.Town),27,19,0,2024-01-17 11:25:46+05:30,2024-01-24 11:37:46+05:30,7.008333333333334,13.000462285185186,77.61510964444444,26,SCOOTER,Pulikeshinagar(F.Town),No Junction,42.0,1.5555555555555556
197,BTP219 - Canara Bank Junction,27,26,0,2024-01-27 13:01:46+05:30,2024-01-30 09:43:46+05:30,2.8625,12.93154171111111,77.58382757407406,27,CAR,Jayanagara,BTP219 - Canara Bank Junction,37.0,1.3703703703703705
747,POLICE_STATION::Shivajinagar,27,23,0,2024-01-07 07:27:46+05:30,2024-01-07 13:20:46+05:30,0.24513888888888888,12.980486874074073,77.6142360814815,27,CAR,Shivajinagar,No Junction,36.0,1.3333333333333333
533,BTP225 - Geetha Junction,27,21,0,2023-12-08 11:33:46+05:30,2023-12-13 12:26:46+05:30,5.0368055555555555,12.928352462962962,77.58578594814816,27,SCOOTER,Jayanagara,BTP225 - Geetha Junction,35.0,1.2962962962962963
582,POLICE_STATION::Shivajinagar,27,27,0,2023-11-24 01:20:46+05:30,2023-11-27 11:32:46+05:30,3.425,12.980333196296296,77.6141195962963,27,CAR,Shivajinagar,No Junction,30.0,1.1111111111111112
397,BTP041 - Gopal Gowda Circle,27,26,0,2023-12-03 05:20:46+05:30,2023-12-07 04:51:46+05:30,3.979861111111111,12.976881159259259,77.58929291851852,25,SCOOTER,Cubbon Park,BTP041 - Gopal Gowda Circle,28.0,1.037037037037037
153,POLICE_STATION::Yelahanka,27,27,0,2024-01-27 11:00:46+05:30,2024-01-30 10:21:46+05:30,2.972916666666667,13.099704159259263,77.58867976296297,27,SCOOTER,Yelahanka,No Junction,27.0,1.0
738,POLICE_STATION::Halasur,26,23,0,2024-01-02 10:36:46+05:30,2024-01-11 08:55:46+05:30,8.92986111111111,12.978758838461538,77.62889721153846,26,SCOOTER,Halasur,No Junction,104.0,4.0
57,POLICE_STATION::Hulimavu,26,24,0,2023-11-15 04:28:46+05:30,2023-11-17 04:32:46+05:30,2.0027777777777778,12.875887815384617,77.6479925,26,CAR,Hulimavu,No Junction,52.0,2.0
271,POLICE_STATION::K.R. Pura,26,26,0,2024-01-17 04:34:46+05:30,2024-01-20 05:06:46+05:30,3.022222222222222,13.00343776153846,77.72347213846153,26,SCOOTER,K.R. Pura,No Junction,52.0,2.0
447,POLICE_STATION::Shivajinagar,26,23,0,2023-11-18 04:57:46+05:30,2023-11-19 13:11:46+05:30,1.3430555555555554,12.987883069230769,77.60206920769231,24,SCOOTER,Shivajinagar,No Junction,52.0,2.0
515,POLICE_STATION::Yelahanka,26,6,0,2023-11-11 03:31:46+05:30,2023-11-18 08:57:46+05:30,7.226388888888889,13.121837292307692,77.6118796653846,25,MAXI-CAB,Yelahanka,No Junction,52.0,2.0
