st_dbscan_cluster_id,cluster_label,records,severity_sum,severity_mean,unique_vehicles,dominant_vehicle_type,dominant_police_station,dominant_junction_name,latitude_mean,longitude_mean,start_time_ist,end_time_ist
637,POLICE_STATION::Shivajinagar,31,46.0,1.4838709677419355,31,CAR,Shivajinagar,No Junction,12.980089980645163,77.61398331935486,2023-12-22 10:25:46+05:30,2023-12-25 10:41:46+05:30
121,BTP067 - Jai Muni Rao Circle,31,45.0,1.4516129032258065,29,SCOOTER,Vijayanagara,BTP067 - Jai Muni Rao Circle,12.978209904132997,77.54391492933826,2023-12-01 12:42:46+05:30,2023-12-07 05:10:46+05:30
416,BTP034 - LRDE Junction,31,44.0,1.4193548387096775,30,CAR,High ground,BTP034 - LRDE Junction,12.988948680645162,77.59245887096773,2023-11-11 06:06:46+05:30,2023-11-19 05:04:46+05:30
167,POLICE_STATION::Banaswadi,31,42.0,1.3548387096774193,31,PASSENGER AUTO,Banaswadi,No Junction,13.000624403225807,77.67700862580647,2024-01-30 00:29:46+05:30,2024-02-01 02:35:46+05:30
75,POLICE_STATION::Sheshadripuram,31,39.0,1.2580645161290323,28,SCOOTER,Sheshadripuram,No Junction,12.989603558064516,77.57334065806451,2024-03-10 08:52:46+05:30,2024-03-15 13:10:46+05:30
422,POLICE_STATION::Kodigehalli,31,39.0,1.2580645161290323,30,SCOOTER,Kodigehalli,No Junction,13.047656093548389,77.57644986129031,2023-11-15 05:35:46+05:30,2023-11-23 04:20:46+05:30
433,BTP061 - Bhashyam Circle,31,37.0,1.1935483870967742,30,SCOOTER,Rajajinagar,BTP061 - Bhashyam Circle,12.985424296774193,77.55314998709677,2023-11-30 05:52:46+05:30,2023-12-07 08:28:46+05:30
547,"BTP070 - Cholurpalya Junction, Magadi Road",31,34.0,1.096774193548387,31,SCOOTER,Magadi Road,"BTP070 - Cholurpalya Junction, Magadi Road",12.973627322580644,77.5511980387097,2023-12-14 03:47:46+05:30,2023-12-20 03:24:46+05:30
62,POLICE_STATION::Halasur,31,33.0,1.064516129032258,31,PASSENGER AUTO,Halasur,No Junction,12.9733092,77.61547558064515,2023-11-29 09:50:46+05:30,2023-12-03 12:48:46+05:30
12,POLICE_STATION::Banashankari,31,31.0,1.0,26,SCOOTER,Banashankari,No Junction,12.935002870967741,77.53645193225806,2023-11-26 04:33:46+05:30,2023-12-03 02:43:46+05:30
559,POLICE_STATION::Jeevanbheemanagar,31,31.0,1.0,31,CAR,Jeevanbheemanagar,No Junction,12.97002339354839,77.63881399354838,2023-12-07 08:47:46+05:30,2023-12-16 04:05:46+05:30
763,POLICE_STATION::Byatarayanapura,31,31.0,1.0,28,LORRY/GOODS VEHICLE,Byatarayanapura,No Junction,12.95050138064516,77.5216967548387,2024-01-13 01:13:46+05:30,2024-01-16 00:40:46+05:30
338,BTP082 - KR Market Junction,30,58.0,1.9333333333333333,30,SCOOTER,City Market,BTP082 - KR Market Junction,12.96792079,77.57790207333332,2024-03-14 05:43:46+05:30,2024-03-15 08:16:46+05:30
721,POLICE_STATION::HAL Old Airport,30,52.0,1.7333333333333334,30,CAR,HAL Old Airport,No Junction,12.97159498,77.71180204999999,2024-01-01 09:30:46+05:30,2024-01-05 06:06:46+05:30
183,POLICE_STATION::Jeevanbheemanagar,30,46.0,1.5333333333333334,30,CAR,Jeevanbheemanagar,No Junction,12.970425516666667,77.64654453666667,2024-03-11 08:49:46+05:30,2024-03-17 07:17:46+05:30
371,POLICE_STATION::Basavanagudi,30,46.0,1.5333333333333334,28,CAR,Basavanagudi,No Junction,12.942396149999999,77.56747236333331,2023-11-10 02:50:46+05:30,2023-11-13 11:22:46+05:30
493,BTP010 - Rajajinagar Entrance,30,41.0,1.3666666666666667,30,SCOOTER,Magadi Road,BTP010 - Rajajinagar Entrance,12.980749916666667,77.55819257,2023-11-11 05:31:46+05:30,2023-11-17 04:27:46+05:30
423,BTP185 - RV Teachers College,30,40.0,1.3333333333333333,21,CAR,Basavanagudi,BTP185 - RV Teachers College,12.94532759,77.57998415333334,2023-12-03 10:10:46+05:30,2023-12-04 05:46:46+05:30
402,POLICE_STATION::R.T. Nagar,30,37.0,1.2333333333333334,27,PASSENGER AUTO,R.T. Nagar,No Junction,13.023330936666666,77.58485043666668,2023-12-15 09:29:46+05:30,2023-12-24 11:24:46+05:30
297,POLICE_STATION::Mahadevapura,30,34.0,1.1333333333333333,29,CAR,Mahadevapura,No Junction,12.979070669999999,77.69527874333333,2024-01-10 02:57:46+05:30,2024-01-19 09:14:46+05:30
122,POLICE_STATION::Sadashivanagar,30,32.0,1.0666666666666667,29,SCOOTER,Sadashivanagar,No Junction,13.029039326666666,77.57087747666668,2023-12-01 13:58:46+05:30,2023-12-04 11:47:46+05:30
343,POLICE_STATION::HAL Old Airport,29,88.0,3.0344827586206895,25,CAR,HAL Old Airport,No Junction,12.951430770678888,77.69995355500728,2023-12-28 05:47:46+05:30,2024-01-04 06:06:46+05:30
38,POLICE_STATION::Kodigehalli,29,66.0,2.2758620689655173,27,CAR,Kodigehalli,No Junction,13.063153062068967,77.5916079137931,2023-11-26 12:10:46+05:30,2023-12-01 14:10:46+05:30
280,POLICE_STATION::HAL Old Airport,29,58.0,2.0,29,MAXI-CAB,HAL Old Airport,No Junction,12.956665155172416,77.70864234827589,2024-01-11 02:30:46+05:30,2024-01-18 02:39:46+05:30
436,POLICE_STATION::Kamakshipalya,29,58.0,2.0,29,CAR,Kamakshipalya,No Junction,13.014116679310346,77.49179653448275,2023-12-04 11:10:46+05:30,2023-12-08 09:46:46+05:30
733,BTP082 - KR Market Junction,29,57.0,1.9655172413793103,29,SCOOTER,Halasuru Gate,BTP082 - KR Market Junction,12.967332,77.57884463793104,2024-01-04 08:41:46+05:30,2024-01-07 11:16:46+05:30
334,POLICE_STATION::Bellandur,29,48.0,1.6551724137931034,29,MAXI-CAB,Bellandur,No Junction,12.927180793103451,77.67959842758621,2024-03-12 02:05:46+05:30,2024-03-16 04:52:46+05:30
84,BTP207 - 8th Main Road Basaveshwara Nagar,29,47.0,1.6206896551724137,29,CAR,Vijayanagara,BTP207 - 8th Main Road Basaveshwara Nagar,12.991571986206896,77.53836329655172,2024-03-10 08:32:46+05:30,2024-03-16 04:18:46+05:30
388,POLICE_STATION::Bellandur,29,37.0,1.2758620689655173,29,MAXI-CAB,Bellandur,No Junction,12.927938886036806,77.68037482144622,2023-11-14 07:27:46+05:30,2023-11-18 04:07:46+05:30
164,POLICE_STATION::HAL Old Airport,29,35.0,1.206896551724138,28,SCOOTER,HAL Old Airport,No Junction,12.958228503448273,77.70113790344828,2024-01-30 05:30:46+05:30,2024-02-03 13:06:46+05:30
170,POLICE_STATION::Ashok Nagar,29,32.0,1.103448275862069,29,SCOOTER,Ashok Nagar,No Junction,12.9701121,77.60679462758618,2024-01-29 13:20:46+05:30,2024-02-01 04:29:46+05:30
389,BTP076 - Hudson Circle,29,31.0,1.0689655172413792,29,SCOOTER,Halasuru Gate,BTP076 - Hudson Circle,12.96797454137931,77.58859860689655,2023-11-26 04:12:46+05:30,2023-12-06 06:52:46+05:30
565,BTP074 - Leprosy Hospital Junction,29,30.0,1.0344827586206897,29,SCOOTER,Magadi Road,No Junction,12.975693396100263,77.55850338331433,2023-12-09 04:45:46+05:30,2023-12-15 07:19:46+05:30
210,BTP135 - UCO Bank Junction,29,29.0,1.0,29,SCOOTER,Adugodi,BTP135 - UCO Bank Junction,12.935015110344827,77.61591942413794,2024-01-25 05:51:46+05:30,2024-01-28 17:36:46+05:30
329,BTP172 - Nanjappa Circle,29,29.0,1.0,29,SCOOTER,Ashok Nagar,BTP172 - Nanjappa Circle,12.961923765517243,77.59893316896552,2024-03-20 04:31:46+05:30,2024-03-20 05:00:46+05:30
420,"BTP163 - 16th Main Road, BTM Layout",29,29.0,1.0,29,SCOOTER,Mico Layout,No Junction,12.913702837931032,77.6066183275862,2023-12-21 05:50:46+05:30,2023-12-22 06:00:46+05:30
481,POLICE_STATION::Whitefield,28,59.0,2.107142857142857,28,CAR,Whitefield,No Junction,12.956362042857146,77.73219886071429,2023-11-10 09:11:46+05:30,2023-11-12 09:42:46+05:30
598,BTP017 - Attiguppe Circle,28,50.0,1.7857142857142858,27,MOTOR CYCLE,Byatarayanapura,BTP017 - Attiguppe Circle,12.96073680357143,77.52867562857143,2023-12-16 11:55:46+05:30,2023-12-16 12:31:46+05:30
335,BTP048 - Shanthala Junction,28,48.0,1.7142857142857142,28,PASSENGER AUTO,Chamarajpet,BTP048 - Shanthala Junction,12.976819435714287,77.57082801785714,2024-03-08 15:19:46+05:30,2024-03-16 04:57:46+05:30
510,"BTP186 - 9th Cross, 4th Main, Jayanagar",28,47.0,1.6785714285714286,28,SCOOTER,Wilson Garden,"BTP186 - 9th Cross, 4th Main, Jayanagar",12.938736224999998,77.58443423928573,2023-11-11 04:52:46+05:30,2023-11-15 08:31:46+05:30
451,BTP061 - Bhashyam Circle,28,40.0,1.4285714285714286,26,CAR,Rajajinagar,BTP061 - Bhashyam Circle,12.985802246428573,77.55602474999999,2023-11-14 12:34:46+05:30,2023-11-21 12:32:46+05:30
442,BTP140 - Madiwala Check Post,28,36.0,1.2857142857142858,23,CAR,Mico Layout,BTP140 - Madiwala Check Post,12.930636764285712,77.60981373214285,2023-11-12 12:09:46+05:30,2023-11-23 03:20:46+05:30
459,POLICE_STATION::Yelahanka,28,34.0,1.2142857142857142,28,MAXI-CAB,Yelahanka,No Junction,13.121618392857142,77.63114156071428,2023-11-17 09:55:46+05:30,2023-11-22 05:23:46+05:30
777,BTP052 - CID Carlton House Junction,28,34.0,1.2142857142857142,28,CAR,Cubbon Park,BTP052 - CID Carlton House Junction,12.98156604285714,77.58812881071428,2024-01-17 07:02:46+05:30,2024-01-19 09:05:46+05:30
129,BTP192 - Urvashi Theater,28,31.0,1.1071428571428572,27,CAR,Wilson Garden,BTP192 - Urvashi Theater,12.95712885,77.58613830357145,2024-01-27 04:17:46+05:30,2024-02-01 13:19:46+05:30
311,POLICE_STATION::Thalagattapura,28,31.0,1.1071428571428572,28,SCOOTER,Thalagattapura,No Junction,12.888682810714286,77.562649525,2024-01-11 11:28:46+05:30,2024-01-16 13:07:46+05:30
432,BTP047 - Vidhan Soudha Metro Station,28,31.0,1.1071428571428572,23,MOTOR CYCLE,Cubbon Park,BTP047 - Vidhan Soudha Metro Station,12.979643910714287,77.592024275,2023-12-04 11:08:46+05:30,2023-12-09 03:32:46+05:30
778,"BTP210 - 50th cross, 12th Main , Rajajinagar",28,31.0,1.1071428571428572,26,CAR,Rajajinagar,"BTP210 - 50th cross, 12th Main , Rajajinagar",12.988300542857141,77.55568063928571,2024-01-14 03:34:46+05:30,2024-01-20 05:58:46+05:30
255,POLICE_STATION::K.G. Halli,28,30.0,1.0714285714285714,27,CAR,K.G. Halli,No Junction,13.035734960714283,77.62504381071427,2024-01-20 04:18:46+05:30,2024-01-23 03:39:46+05:30
278,POLICE_STATION::HAL Old Airport,28,30.0,1.0714285714285714,28,CAR,HAL Old Airport,No Junction,12.936509,77.69272978214288,2024-01-16 02:47:46+05:30,2024-01-20 04:04:46+05:30
264,BTP109 - Dewan Madhava Rao Junction,28,29.0,1.0357142857142858,25,SCOOTER,Basavanagudi,BTP109 - Dewan Madhava Rao Junction,12.940090817857142,77.57310853928571,2024-01-17 10:19:46+05:30,2024-01-22 02:35:46+05:30
443,POLICE_STATION::Adugodi,28,29.0,1.0357142857142858,28,CAR,Adugodi,No Junction,12.932530407142854,77.63152417500001,2023-12-23 02:12:46+05:30,2023-12-23 03:32:46+05:30
691,POLICE_STATION::Sheshadripuram,28,29.0,1.0357142857142858,28,SCOOTER,Sheshadripuram,No Junction,12.99090907142857,77.57219061071429,2023-12-22 11:39:46+05:30,2023-12-30 04:24:46+05:30
113,POLICE_STATION::Jeevanbheemanagar,28,28.0,1.0,27,SCOOTER,Jeevanbheemanagar,No Junction,12.971720471428572,77.65809898571429,2024-03-13 09:56:46+05:30,2024-03-15 12:49:46+05:30
460,BTP105 - Shivasankara Circle,28,28.0,1.0,26,SCOOTER,V.V.Puram (C.Pet),BTP105 - Shivasankara Circle,12.956830403571427,77.57509123571428,2023-12-06 02:51:46+05:30,2023-12-10 04:48:46+05:30
720,POLICE_STATION::Whitefield,28,28.0,1.0,28,CAR,Whitefield,No Junction,12.961177092857143,77.73264837857143,2024-01-01 08:26:46+05:30,2024-01-02 07:07:46+05:30
504,POLICE_STATION::K.R. Pura,27,81.0,3.0,27,MOTOR CYCLE,K.R. Pura,No Junction,13.034500385185185,77.73410875555557,2023-11-13 02:27:46+05:30,2023-11-13 02:54:46+05:30
475,POLICE_STATION::Kodigehalli,27,70.0,2.5925925925925926,27,CAR,Kodigehalli,No Junction,13.06328417037037,77.59178204074072,2023-12-06 13:36:46+05:30,2023-12-08 06:58:46+05:30
313,"BTP204 - ESI Hospital, Rajajinagar",27,55.0,2.037037037037037,26,SCOOTER,Rajajinagar,"BTP204 - ESI Hospital, Rajajinagar",12.989947474074071,77.55380435185187,2024-01-10 05:06:46+05:30,2024-01-13 04:10:46+05:30
344,"BTP016 - 5th Main Road, RPC Layout",27,54.0,2.0,27,SCOOTER,Vijayanagara,"BTP016 - 5th Main Road, RPC Layout",12.964849992592596,77.5389206962963,2023-12-28 10:01:46+05:30,2024-01-04 14:13:46+05:30
492,POLICE_STATION::Mico Layout,27,53.0,1.962962962962963,25,MAXI-CAB,Mico Layout,No Junction,12.926567585185184,77.60894428888889,2023-11-12 02:44:46+05:30,2023-11-18 04:09:46+05:30
425,"BTP186 - 9th Cross, 4th Main, Jayanagar",27,51.0,1.8888888888888888,27,SCOOTER,Wilson Garden,"BTP186 - 9th Cross, 4th Main, Jayanagar",12.939379129629629,77.58421777037037,2023-12-01 10:22:46+05:30,2023-12-07 12:35:46+05:30
148,POLICE_STATION::Bellandur,27,50.0,1.8518518518518519,27,CAR,Bellandur,No Junction,12.927206171573099,77.67936119205633,2024-01-30 02:39:46+05:30,2024-02-01 03:28:46+05:30
261,POLICE_STATION::Mahadevapura,27,48.0,1.7777777777777777,26,PASSENGER AUTO,Mahadevapura,No Junction,12.99564078888889,77.69523699629632,2024-01-17 09:42:46+05:30,2024-01-22 11:53:46+05:30
326,POLICE_STATION::Electronic City,27,44.0,1.6296296296296295,27,MOTOR CYCLE,Electronic City,No Junction,12.84187488148148,77.64572603703704,2024-03-09 12:54:46+05:30,2024-03-14 13:30:46+05:30
253,POLICE_STATION::Pulikeshinagar(F.Town),27,42.0,1.5555555555555556,26,SCOOTER,Pulikeshinagar(F.Town),No Junction,13.000462285185186,77.61510964444444,2024-01-17 11:25:46+05:30,2024-01-24 11:37:46+05:30
197,BTP219 - Canara Bank Junction,27,37.0,1.3703703703703705,27,CAR,Jayanagara,BTP219 - Canara Bank Junction,12.93154171111111,77.58382757407406,2024-01-27 13:01:46+05:30,2024-01-30 09:43:46+05:30
747,POLICE_STATION::Shivajinagar,27,36.0,1.3333333333333333,27,CAR,Shivajinagar,No Junction,12.980486874074073,77.6142360814815,2024-01-07 07:27:46+05:30,2024-01-07 13:20:46+05:30
533,BTP225 - Geetha Junction,27,35.0,1.2962962962962963,27,SCOOTER,Jayanagara,BTP225 - Geetha Junction,12.928352462962962,77.58578594814816,2023-12-08 11:33:46+05:30,2023-12-13 12:26:46+05:30
582,POLICE_STATION::Shivajinagar,27,30.0,1.1111111111111112,27,CAR,Shivajinagar,No Junction,12.980333196296296,77.6141195962963,2023-11-24 01:20:46+05:30,2023-11-27 11:32:46+05:30
397,BTP041 - Gopal Gowda Circle,27,28.0,1.037037037037037,25,SCOOTER,Cubbon Park,BTP041 - Gopal Gowda Circle,12.976881159259259,77.58929291851852,2023-12-03 05:20:46+05:30,2023-12-07 04:51:46+05:30
153,POLICE_STATION::Yelahanka,27,27.0,1.0,27,SCOOTER,Yelahanka,No Junction,13.099704159259263,77.58867976296297,2024-01-27 11:00:46+05:30,2024-01-30 10:21:46+05:30
738,POLICE_STATION::Halasur,26,104.0,4.0,26,SCOOTER,Halasur,No Junction,12.978758838461538,77.62889721153846,2024-01-02 10:36:46+05:30,2024-01-11 08:55:46+05:30
57,POLICE_STATION::Hulimavu,26,52.0,2.0,26,CAR,Hulimavu,No Junction,12.875887815384617,77.6479925,2023-11-15 04:28:46+05:30,2023-11-17 04:32:46+05:30
271,POLICE_STATION::K.R. Pura,26,52.0,2.0,26,SCOOTER,K.R. Pura,No Junction,13.00343776153846,77.72347213846153,2024-01-17 04:34:46+05:30,2024-01-20 05:06:46+05:30
447,POLICE_STATION::Shivajinagar,26,52.0,2.0,24,SCOOTER,Shivajinagar,No Junction,12.987883069230769,77.60206920769231,2023-11-18 04:57:46+05:30,2023-11-19 13:11:46+05:30
515,POLICE_STATION::Yelahanka,26,52.0,2.0,25,MAXI-CAB,Yelahanka,No Junction,13.121837292307692,77.6118796653846,2023-11-11 03:31:46+05:30,2023-11-18 08:57:46+05:30
118,BTP108 - Tagore Park Junction,26,51.0,1.9615384615384615,26,SCOOTER,Basavanagudi,BTP108 - Tagore Park Junction,12.943131688461538,77.5711089,2024-03-09 06:35:46+05:30,2024-03-15 06:08:46+05:30
361,BTP009 - Prakash Nagar Junction,26,51.0,1.9615384615384615,24,SCOOTER,Rajajinagar,BTP009 - Prakash Nagar Junction,12.99264878076923,77.55835077307692,2023-11-17 03:16:46+05:30,2023-11-19 07:12:46+05:30
169,POLICE_STATION::Byatarayanapura,26,46.0,1.7692307692307692,26,SCOOTER,Byatarayanapura,No Junction,12.935630503846154,77.51803186153846,2024-03-11 11:25:46+05:30,2024-03-14 14:06:46+05:30
767,BTP023 - Mahalaxmi Layout Entrance,26,46.0,1.7692307692307692,26,MOTOR CYCLE,Rajajinagar,BTP023 - Mahalaxmi Layout Entrance,13.007117619230769,77.54853532692307,2024-01-13 04:41:46+05:30,2024-01-16 10:28:46+05:30
228,BTP218 - Syndicate Bank Junction,26,40.0,1.5384615384615385,26,SCOOTER,Wilson Garden,No Junction,12.937333019230769,77.58511717307692,2024-01-22 10:56:46+05:30,2024-01-28 08:35:46+05:30
202,POLICE_STATION::Kamakshipalya,26,38.0,1.4615384615384615,26,SCOOTER,Kamakshipalya,No Junction,12.989271542307694,77.50055831538462,2024-01-28 11:31:46+05:30,2024-01-29 12:45:46+05:30
704,POLICE_STATION::Bellandur,26,35.0,1.3461538461538463,25,CAR,Bellandur,No Junction,12.925811646153846,77.6762706576923,2023-12-27 01:24:46+05:30,2023-12-30 10:09:46+05:30
260,BTP219 - Canara Bank Junction,26,34.0,1.3076923076923077,26,CAR,Jayanagara,BTP219 - Canara Bank Junction,12.931014430769231,77.58375513846156,2024-01-18 07:09:46+05:30,2024-01-23 09:36:46+05:30
452,POLICE_STATION::Thalagattapura,26,34.0,1.3076923076923077,24,CAR,Thalagattapura,No Junction,12.862018773076922,77.52996743076923,2023-11-12 11:24:46+05:30,2023-11-21 04:05:46+05:30
734,BTP146 - Domlur Water Tank,26,34.0,1.3076923076923077,25,CAR,Halasur,BTP146 - Domlur Water Tank,12.960902557692304,77.63786971923076,2024-01-04 05:09:46+05:30,2024-01-10 04:48:46+05:30
109,"BTP115 - Sahasra Hospital, Jayanagar",26,32.0,1.2307692307692308,26,SCOOTER,Jayanagara,"BTP115 - Sahasra Hospital, Jayanagar",12.91651466738303,77.57343280410385,2024-03-12 16:04:46+05:30,2024-03-16 02:34:46+05:30
523,BTP047 - Vidhan Soudha Metro Station,26,30.0,1.1538461538461537,26,CAR,Cubbon Park,BTP047 - Vidhan Soudha Metro Station,12.980022926923075,77.59337310384616,2023-11-10 11:57:46+05:30,2023-11-20 07:25:46+05:30
628,"BTP062 - Basava Mantapa, Dr. Rajkumar Road",26,30.0,1.1538461538461537,25,CAR,Magadi Road,"BTP062 - Basava Mantapa, Dr. Rajkumar Road",12.980365280769233,77.55677844615386,2023-12-17 09:58:46+05:30,2023-12-22 03:40:46+05:30
317,BTP172 - Nanjappa Circle,26,26.0,1.0,26,SCOOTER,Ashok Nagar,BTP172 - Nanjappa Circle,12.961879519230772,77.59874974230769,2024-01-10 10:08:46+05:30,2024-01-10 10:59:46+05:30
775,POLICE_STATION::Sheshadripuram,26,26.0,1.0,25,CAR,Sheshadripuram,No Junction,12.987291130769231,77.57399528846153,2024-01-14 02:17:46+05:30,2024-01-21 12:24:46+05:30
667,POLICE_STATION::Kodigehalli,25,57.0,2.28,24,CAR,Kodigehalli,No Junction,13.062880176,77.5870493,2023-11-23 13:32:46+05:30,2023-12-01 13:15:46+05:30
108,"BTP117 - 9th Cross, Kanakapura Road",25,50.0,2.0,21,GOODS AUTO,J.P. Nagar,"BTP117 - 9th Cross, Kanakapura Road",12.910554523999998,77.573330684,2024-03-13 03:03:46+05:30,2024-03-16 03:20:46+05:30
353,POLICE_STATION::HAL Old Airport,25,50.0,2.0,24,CAR,HAL Old Airport,No Junction,12.945086755999998,77.698481756,2023-11-28 03:24:46+05:30,2023-11-28 03:39:46+05:30
372,POLICE_STATION::Kamakshipalya,25,49.0,1.96,25,SCOOTER,Kamakshipalya,No Junction,13.014159016,77.492773588,2023-11-30 02:08:46+05:30,2023-12-01 07:23:46+05:30
392,POLICE_STATION::Bellandur,25,48.0,1.92,25,MOTOR CYCLE,Bellandur,No Junction,12.90695782,77.696096876,2023-11-22 07:34:46+05:30,2023-11-25 04:53:46+05:30
593,POLICE_STATION::Yeshwanthpura,25,42.0,1.68,25,SCOOTER,Yeshwanthpura,No Junction,13.019159760000003,77.55793538799999,2023-12-14 10:30:46+05:30,2023-12-19 10:08:46+05:30
783,BTP180 - Swagath Poornima Theatre,25,42.0,1.68,23,TEMPO,Halasuru Gate,BTP180 - Swagath Poornima Theatre,12.96111488,77.58676883999999,2024-01-20 01:30:46+05:30,2024-01-25 10:42:46+05:30
636,POLICE_STATION::Sheshadripuram,25,39.0,1.56,24,SCOOTER,Sheshadripuram,No Junction,12.996384352000002,77.563331864,2023-12-22 05:32:46+05:30,2023-12-22 06:27:46+05:30
258,POLICE_STATION::Sheshadripuram,25,37.0,1.48,25,CAR,Sheshadripuram,No Junction,12.990176319999998,77.572339044,2024-01-18 10:59:46+05:30,2024-01-24 13:06:46+05:30
626,POLICE_STATION::HAL Old Airport,25,35.0,1.4,25,CAR,HAL Old Airport,No Junction,12.930432919467142,77.68540613470971,2023-12-20 06:40:46+05:30,2023-12-23 08:12:46+05:30
399,BTP054 - Shivananda Circle,25,33.0,1.32,25,CAR,High ground,BTP054 - Shivananda Circle,12.983898124,77.577960308,2023-12-17 03:43:46+05:30,2023-12-24 02:10:46+05:30
292,"BTP189 - New Diagonal Road, Jayanagar",25,29.0,1.16,25,SCOOTER,Jayanagara,"BTP189 - New Diagonal Road, Jayanagar",12.927983856,77.58080647199999,2024-01-09 10:52:46+05:30,2024-01-14 04:10:46+05:30
461,POLICE_STATION::Banashankari,25,26.0,1.04,21,SCOOTER,Banashankari,No Junction,12.935012927999999,77.53643564,2023-11-17 07:52:46+05:30,2023-11-23 02:49:46+05:30
499,POLICE_STATION::Mahadevapura,24,85.0,3.5416666666666665,21,MAXI-CAB,Mahadevapura,No Junction,12.979520941666665,77.69468161666667,2023-11-14 03:12:46+05:30,2023-11-18 01:41:46+05:30
469,BTP214 - 5th Main Chamrajpet  Junction,24,57.0,2.375,24,SCOOTER,Chamarajpet,BTP214 - 5th Main Chamrajpet  Junction,12.957944316666664,77.56740125,2023-11-10 03:24:46+05:30,2023-11-15 06:06:46+05:30
476,POLICE_STATION::Kodigehalli,24,53.0,2.2083333333333335,24,CAR,Kodigehalli,No Junction,13.062825408333333,77.58708032916667,2023-12-04 13:18:46+05:30,2023-12-13 05:18:46+05:30
645,POLICE_STATION::Mahadevapura,24,53.0,2.2083333333333335,24,SCOOTER,Mahadevapura,No Junction,12.990895557741894,77.68768520989877,2023-12-23 09:08:46+05:30,2023-12-24 06:05:46+05:30
439,POLICE_STATION::K.S. Layout,24,51.0,2.125,24,CAR,K.S. Layout,No Junction,12.906791938145266,77.546120205592,2023-11-19 13:26:46+05:30,2023-11-26 13:01:46+05:30
696,BTP171 - Indian Express (Balekundri),24,48.0,2.0,23,PASSENGER AUTO,Shivajinagar,No Junction,12.989313474999998,77.5991698875,2023-12-29 01:04:46+05:30,2024-01-01 04:08:46+05:30
766,POLICE_STATION::Bellandur,24,46.0,1.9166666666666667,24,SCOOTER,Bellandur,No Junction,12.913860445833334,77.67783698333334,2024-01-12 09:51:46+05:30,2024-01-17 12:51:46+05:30
578,POLICE_STATION::Mahadevapura,24,44.0,1.8333333333333333,24,CAR,Mahadevapura,No Junction,12.978282066666667,77.69558399166667,2023-12-13 11:08:46+05:30,2023-12-16 12:08:46+05:30
591,POLICE_STATION::Kodigehalli,24,43.0,1.7916666666666667,22,CAR,Kodigehalli,No Junction,13.068379370833332,77.59273762083335,2023-12-14 11:00:46+05:30,2023-12-17 05:44:46+05:30
53,BTP032 - Windsor Circle,24,42.0,1.75,23,CAR,Sheshadripuram,BTP032 - Windsor Circle,12.996651083333333,77.5842635625,2023-11-29 08:09:46+05:30,2023-12-02 10:39:46+05:30
332,BTP106 - VV Puram College,24,41.0,1.7083333333333333,24,CAR,V.V.Puram (C.Pet),BTP106 - VV Puram College,12.951730125337244,77.57685115565486,2024-03-10 13:36:46+05:30,2024-03-14 09:41:46+05:30
702,POLICE_STATION::Byatarayanapura,24,40.0,1.6666666666666667,24,CAR,Byatarayanapura,No Junction,12.958020195833333,77.51908105833333,2023-12-26 12:23:46+05:30,2024-01-01 06:49:46+05:30
599,BTP126 - Dairy Circle,24,39.0,1.625,24,SCOOTER,Mico Layout,BTP126 - Dairy Circle,12.936964445833333,77.60174432916666,2023-12-20 10:03:46+05:30,2023-12-28 06:02:46+05:30
141,POLICE_STATION::Rajajinagar,24,35.0,1.4583333333333333,23,CAR,Rajajinagar,No Junction,13.0175650125,77.53148268333332,2024-01-30 03:36:46+05:30,2024-02-01 04:12:46+05:30
189,POLICE_STATION::Kodigehalli,24,35.0,1.4583333333333333,24,CAR,Kodigehalli,No Junction,13.0505294625,77.59278954583333,2024-01-30 10:09:46+05:30,2024-02-01 03:29:46+05:30
212,POLICE_STATION::Malleshwaram,24,33.0,1.375,24,CAR,Malleshwaram,No Junction,13.005883195833333,77.56902789583333,2024-01-24 06:48:46+05:30,2024-01-29 07:06:46+05:30
581,BTP121 - KH Circle,24,33.0,1.375,24,CAR,Wilson Garden,BTP121 - KH Circle,12.952783670833334,77.59085782916667,2023-11-23 09:27:46+05:30,2023-11-28 07:54:46+05:30
568,POLICE_STATION::Hebbala,24,31.0,1.2916666666666667,24,SCOOTER,Hebbala,No Junction,13.0498004125,77.59312290833333,2023-12-13 02:30:46+05:30,2023-12-16 12:45:46+05:30
719,"BTP148 - 17th Main, Doopanahalli Bus Stop",24,28.0,1.1666666666666667,24,CAR,Jeevanbheemanagar,No Junction,12.969733416666665,77.64138036666667,2024-01-01 07:44:46+05:30,2024-01-07 11:45:46+05:30
438,POLICE_STATION::Bellandur,24,27.0,1.125,24,CAR,Bellandur,No Junction,12.899809870833332,77.67545593333334,2023-12-01 12:23:46+05:30,2023-12-07 12:40:46+05:30
772,POLICE_STATION::Sheshadripuram,24,27.0,1.125,24,CAR,Sheshadripuram,No Junction,12.990575049999999,77.57460926666666,2024-01-16 04:05:46+05:30,2024-01-23 05:22:46+05:30
404,"BTP145 - Sri Hatti Maramma Circle, Domluru",24,25.0,1.0416666666666667,20,CAR,Halasur,"BTP145 - Sri Hatti Maramma Circle, Domluru",12.961136675,77.63670395833333,2023-11-15 04:46:46+05:30,2023-11-21 08:54:46+05:30
