ccs_rank,st_dbscan_cluster_id,cluster_label,cluster_label_display,risk_band,ccs_score,ccs_raw_product,delay_minutes_per_vehicle,lambda_hr_peak_window,lambda_hr_peak_hour,mean_dwell_minutes,mu_departures_per_hour,blocking_vehicles_L,capacity_loss_pct,base_capacity_pcu_hr,effective_capacity_pcu_hr,junction_degree,betweenness_centrality,growth_pct_change,growth_multiplier,criticality_factor,road_class,lane_count,carriageway_width_m,link_length_m,dominant_vehicle_type,dominant_violation_tag,records_total,distinct_days,unique_vehicles,unique_vehicle_types,repeat_vehicle_count_2plus,chronic_vehicle_count_5plus,geometry_source,mappls_address,priority_message,physical_hotspot_key
591,604,POLICE_STATION::Yeshwanthpura,POLICE_STATION::Yeshwanthpura (Cluster 604),Watch,0.4954912461186566,0.004954912461186566,60.0,0.0264150943396226,3.5,94.4,0.635593220338983,0.0415597483622856,0.0059640937578685,4200.0,4174.950806217947,2,0.0,-0.8,1.0,1.0785714285602042,trunk,2,7.0,527.1255075617179,MOTOR CYCLE,['NO PARKING'],22,4,22,3,0,0,osmnx,,POLICE_STATION::Yeshwanthpura (Cluster 604) | Watch | CCS=0.495,POLICE_STATION::YESHWANTHPURA|13.02745|77.54251
592,720,POLICE_STATION::Whitefield,POLICE_STATION::Whitefield (Cluster 720),Watch,0.49490031931177036,0.004949003193117704,60.0,0.020754716981132,5.5,94.4,0.635593220338983,0.0326540879989387,0.00886325245588,3400.0,3369.864941650999,2,0.0,0.0,1.0,1.0785714285602042,tertiary,2,7.0,396.5102497000692,CAR,['NO PARKING'],28,2,28,1,0,0,osmnx,,POLICE_STATION::Whitefield (Cluster 720) | Watch | CCS=0.495,POLICE_STATION::WHITEFIELD|12.96118|77.73265
593,175,BTP214 - 5th Main Chamrajpet  Junction,BTP214 - 5th Main Chamrajpet  Junction (Cluster 175),Watch,0.494550824243713,0.00494550824243713,60.0,0.0056603773584905,0.6666666666666666,94.4,0.635593220338983,0.0089056603633469,0.001455121291597,3400.0,3395.0525876095685,8,0.0040860875998287,0.0,1.0,1.5770704692643087,tertiary,2,7.0,50.61189861789873,SCOOTER,['WRONG PARKING'],16,3,15,5,1,0,osmnx,,BTP214 - 5th Main Chamrajpet  Junction (Cluster 175) | Watch | CCS=0.495,BTP214 - 5TH MAIN CHAMRAJPET  JUNCTION|12.97611|77.53101
594,288,POLICE_STATION::Electronic City,POLICE_STATION::Electronic City (Cluster 288),Watch,0.493712074678443,0.00493712074678443,60.0,0.0056603773584905,1.0,94.4,0.635593220338983,0.0089056603633469,0.0011909553740441,4400.0,4394.759796355205,2,0.0,-0.8,1.0,1.0785714285602042,motorway,2,7.0,16.10467662286898,SCOOTER,['WRONG PARKING'],36,3,36,3,0,0,osmnx,,POLICE_STATION::Electronic City (Cluster 288) | Watch | CCS=0.494,POLICE_STATION::ELECTRONIC CITY|12.81845|77.68905
595,764,BTP098 - Nayandahalli Junction,BTP098 - Nayandahalli Junction (Cluster 764),Watch,0.4933887721150683,0.004933887721150683,60.0,0.0245283018867924,2.333333333333333,94.4,0.635593220338983,0.0385911949078366,0.0071301826776883,6300.0,6255.079849131556,6,0.0007686094035986,0.0,1.0,1.3979492062451908,trunk,3,10.5,595.9895825753504,GOODS AUTO,"['NO PARKING', 'PARKING IN A MAIN ROAD']",15,3,15,7,0,0,osmnx,,BTP098 - Nayandahalli Junction (Cluster 764) | Watch | CCS=0.493,BTP098 - NAYANDAHALLI JUNCTION|12.94777|77.52405
596,85,POLICE_STATION::Yeshwanthpura,POLICE_STATION::Yeshwanthpura (Cluster 85),Watch,0.4910913564051449,0.004910913564051449,60.0,0.0018867924528301,0.3333333333333333,94.4,0.635593220338983,0.0029685534544489,0.0005808896961148,3400.0,3398.024975034209,6,0.0001941556978566,0.0,1.0,1.3941434309037997,tertiary,2,7.0,69.75429465700792,CAR,['WRONG PARKING'],43,3,43,4,0,0,osmnx,,POLICE_STATION::Yeshwanthpura (Cluster 85) | Watch | CCS=0.491,POLICE_STATION::YESHWANTHPURA|13.0347|77.55714
597,398,POLICE_STATION::Thalagattapura,POLICE_STATION::Thalagattapura (Cluster 398),Watch,0.48573194433254846,0.0048573194433254845,60.0,0.0188679245283018,3.333333333333333,94.4,0.635593220338983,0.0296855345444897,0.0034595923715251,3400.0,3388.237385937811,4,0.0001901972773633,0.0,1.0,1.2369743491129719,tertiary,2,7.0,199.03242134204717,SCOOTER,['NO PARKING'],19,3,19,2,0,0,osmnx,,POLICE_STATION::Thalagattapura (Cluster 398) | Watch | CCS=0.486,POLICE_STATION::THALAGATTAPURA|12.88853|77.56302
598,148,POLICE_STATION::Bellandur,POLICE_STATION::Bellandur (Cluster 148),Watch,0.4851759942477058,0.004851759942477058,60.0,0.0037735849056603,0.3333333333333333,94.4,0.635593220338983,0.0059371069088979,0.0010492030199379,6300.0,6293.39002097539,4,0.0138336497912781,0.0,1.0,1.327362686118879,trunk,3,10.5,747.9219496253924,CAR,['WRONG PARKING'],27,3,27,3,0,0,osmnx,,POLICE_STATION::Bellandur (Cluster 148) | Watch | CCS=0.485,POLICE_STATION::BELLANDUR|12.92721|77.67936
599,397,BTP041 - Gopal Gowda Circle,BTP041 - Gopal Gowda Circle (Cluster 397),Watch,0.48510284902613743,0.004851028490261374,21.50663809301956,0.0264150943396226,2.5,21.5,2.790697674288805,0.0094654088020799,0.0008614022826106,5700.0,5695.090006990119,4,0.0048369002023476,-0.1999999999866666,1.0,1.2677589140551266,primary,3,10.5,333.23072679594253,SCOOTER,['NO PARKING'],27,4,25,4,2,0,osmnx,,BTP041 - Gopal Gowda Circle (Cluster 397) | Watch | CCS=0.485,BTP041 - GOPAL GOWDA CIRCLE|12.97688|77.58929
600,587,POLICE_STATION::Banaswadi,POLICE_STATION::Banaswadi (Cluster 587),Watch,0.48324744077408965,0.004832474407740896,60.0,0.0358490566037735,5.0,94.4,0.635593220338983,0.0564025156345304,0.0061067385344593,5700.0,5665.191590354576,2,0.0,-0.09999999999,1.0,1.0785714285602042,primary,3,10.5,767.8723841714408,SCOOTER,['NO PARKING'],19,2,19,4,0,0,osmnx,,POLICE_STATION::Banaswadi (Cluster 587) | Watch | CCS=0.483,POLICE_STATION::BANASWADI|12.9937|77.66241
601,765,POLICE_STATION::Byatarayanapura,POLICE_STATION::Byatarayanapura (Cluster 765),Watch,0.482697510147224,0.00482697510147224,60.0,0.0075471698113207,1.0,94.4,0.635593220338983,0.0118742138177958,0.0020991913712982,4200.0,4191.183396241546,6,1.3902745147369324e-05,-0.39999999996,1.0,1.3929492489605433,trunk,2,7.0,91.60177496308135,SCOOTER,['WRONG PARKING'],16,4,16,7,0,0,osmnx,,POLICE_STATION::Byatarayanapura (Cluster 765) | Watch | CCS=0.483,POLICE_STATION::BYATARAYANAPURA|12.94048|77.52462
602,792,"BTP226 - 33rd Cross, 11th Main, Jayanagar","BTP226 - 33rd Cross, 11th Main, Jayanagar (Cluster 792)",Watch,0.4823264515047319,0.004823264515047319,60.0,0.0245283018867924,3.0,94.4,0.635593220338983,0.0385911949078366,0.0073507037911944,3600.0,3573.5374663526927,4,0.004360570269648,-0.8,1.0,1.2646032120479593,secondary,2,7.0,61.384276462862026,CAR,['NO PARKING'],15,2,15,3,0,0,osmnx,,"BTP226 - 33rd Cross, 11th Main, Jayanagar (Cluster 792) | Watch | CCS=0.482","BTP226 - 33RD CROSS, 11TH MAIN, JAYANAGAR|12.92663|77.58607"
603,540,POLICE_STATION::Kodigehalli,POLICE_STATION::Kodigehalli (Cluster 540),Watch,0.4811719203912583,0.004811719203912583,60.0,0.0037735849056603,0.5,94.4,0.635593220338983,0.0059371069088979,0.0014468579862889,3400.0,3395.080682847616,8,0.0002519550735156,0.0,1.0,1.5516692108540755,tertiary,2,7.0,99.18374919713432,CAR,['NO PARKING'],17,4,16,2,1,0,osmnx,,POLICE_STATION::Kodigehalli (Cluster 540) | Watch | CCS=0.481,POLICE_STATION::KODIGEHALLI|13.0635|77.58686
604,753,POLICE_STATION::Hulimavu,POLICE_STATION::Hulimavu (Cluster 753),Watch,0.4804618844815178,0.004804618844815178,60.0,0.0,0.0,94.4,0.635593220338983,0.0,2.94098079223204e-13,3400.0,3400.0,7,0.0002434589514811,4.666666665111111,5.666666665111111,1.4730414951963853,tertiary,2,7.0,174.6374362303312,FACTORY BUS,['WRONG PARKING'],20,5,18,7,2,0,osmnx,,POLICE_STATION::Hulimavu (Cluster 753) | Watch | CCS=0.48,POLICE_STATION::HULIMAVU|12.88073|77.64487
605,269,BTP167 - JC Road Junction,BTP167 - JC Road Junction (Cluster 269),Watch,0.4783379705731465,0.0047833797057314645,60.0,0.0037735849056603,0.25,94.4,0.635593220338983,0.0059371069088979,0.0007008464548532,3400.0,3397.6171220544984,5,0.03743745373487,-0.8,1.0,1.5623101187219601,tertiary,2,7.0,48.639727734260056,SCOOTER,['WRONG PARKING'],19,4,19,2,0,0,osmnx,,BTP167 - JC Road Junction (Cluster 269) | Watch | CCS=0.478,BTP167 - JC ROAD JUNCTION|12.95813|77.58126
606,69,BTP192 - Urvashi Theater,BTP192 - Urvashi Theater (Cluster 69),Watch,0.47811962177899175,0.004781196217789918,60.0,0.0169811320754716,4.5,94.4,0.635593220338983,0.0267169810900407,0.0022391374627559,5400.0,5387.908657702116,6,0.0306073118115792,0.0,1.0,1.5956316247034814,secondary,3,10.5,101.51361259025651,SCOOTER,['NO PARKING'],15,2,15,3,0,0,osmnx,,BTP192 - Urvashi Theater (Cluster 69) | Watch | CCS=0.478,BTP192 - URVASHI THEATER|12.95802|77.58637
607,421,POLICE_STATION::Bellandur,POLICE_STATION::Bellandur (Cluster 421),Watch,0.47288307600965096,0.00472883076009651,60.0,0.0037735849056603,0.5,94.4,0.635593220338983,0.0059371069088979,0.0014767929791026,3400.0,3394.9789038720496,4,0.0138336497912781,0.0,1.0,1.327362686118879,tertiary,2,7.0,190.45143974325904,CAR,['NO PARKING'],34,4,34,5,0,0,osmnx,,POLICE_STATION::Bellandur (Cluster 421) | Watch | CCS=0.473,POLICE_STATION::BELLANDUR|12.92745|77.67931
608,10,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 10),Watch,0.47117100812837465,0.004711710081283746,1.5042980979439324,0.0566037735849056,2.0,1.5,39.99999997333333,0.0014150943405306,0.0003168038995768,3400.0,3398.922866742438,6,0.003653300292556,-0.4301075268770956,1.0,1.4170603815113505,tertiary,2,7.0,65.98138935298205,CAR,['WRONG PARKING'],146,9,144,10,2,0,osmnx,,POLICE_STATION::HAL Old Airport (Cluster 10) | Watch | CCS=0.471,POLICE_STATION::HAL OLD AIRPORT|12.9389|77.69747
609,713,"BTP123 - 10th Cross, Wilson Garden","BTP123 - 10th Cross, Wilson Garden (Cluster 713)",Watch,0.47089571559394466,0.004708957155939447,60.0,0.0094339622641509,1.3333333333333333,94.4,0.635593220338983,0.0148427672722448,0.0019746181460511,3400.0,3393.286298304424,6,0.0088483570938505,0.0,1.0,1.4514778095370884,tertiary,2,7.0,11.062823102703268,SCOOTER,['NO PARKING'],16,3,16,4,0,0,osmnx,,"BTP123 - 10th Cross, Wilson Garden (Cluster 713) | Watch | CCS=0.471","BTP123 - 10TH CROSS, WILSON GARDEN|12.9451|77.59498"
610,618,POLICE_STATION::Jeevanbheemanagar,POLICE_STATION::Jeevanbheemanagar (Cluster 618),Watch,0.47057818652198635,0.004705781865219864,60.0,0.0188679245283018,1.25,94.4,0.635593220338983,0.0296855345444897,0.0074637915418401,3400.0,3374.623108758736,6,0.0085425932474497,-0.124999999984375,1.0,1.449452113653696,tertiary,2,7.0,203.61440050047483,CAR,['NO PARKING'],15,4,15,3,0,0,osmnx,,POLICE_STATION::Jeevanbheemanagar (Cluster 618) | Watch | CCS=0.471,POLICE_STATION::JEEVANBHEEMANAGAR|12.97049|77.64621
611,591,POLICE_STATION::Kodigehalli,POLICE_STATION::Kodigehalli (Cluster 591),Watch,0.46999516782771383,0.004699951678277138,60.0,0.0094339622641509,2.5,119.0,0.504201680668032,0.018710691786947,0.0051120282913922,3000.0,2984.663915126818,2,0.0,0.0,1.0,1.0785714285602042,residential,2,7.0,170.73202862506844,CAR,['WRONG PARKING'],24,2,22,6,1,0,osmnx,,POLICE_STATION::Kodigehalli (Cluster 591) | Watch | CCS=0.47,POLICE_STATION::KODIGEHALLI|13.06838|77.59274
612,57,POLICE_STATION::Hulimavu,POLICE_STATION::Hulimavu (Cluster 57),Watch,0.46757636869417,0.0046757636869417,60.0,0.0037735849056603,0.6666666666666666,94.4,0.635593220338983,0.0059371069088979,0.0015201603404866,3400.0,3394.831454843344,4,9.767322111635623e-05,0.0,1.0,1.2363613740930002,tertiary,2,7.0,186.6261498668086,CAR,['WRONG PARKING'],26,3,26,6,0,0,osmnx,,POLICE_STATION::Hulimavu (Cluster 57) | Watch | CCS=0.468,POLICE_STATION::HULIMAVU|12.87589|77.64799
613,786,POLICE_STATION::Ashok Nagar,POLICE_STATION::Ashok Nagar (Cluster 786),Watch,0.46613282775366915,0.004661328277536692,60.0,0.0169811320754716,1.4,94.4,0.635593220338983,0.0267169810900407,0.0037631437022328,5400.0,5379.679024008939,3,0.0001893927203524,-0.8,1.0,1.1583975903352024,secondary,3,10.5,53.96169486989925,CAR,['NO PARKING'],19,5,19,5,0,0,osmnx,,POLICE_STATION::Ashok Nagar (Cluster 786) | Watch | CCS=0.466,POLICE_STATION::ASHOK NAGAR|12.97174|77.60737
614,375,POLICE_STATION::High ground,POLICE_STATION::High ground (Cluster 375),Watch,0.4633133824835451,0.004633133824835451,60.0,0.0018867924528301,0.25,99.0,0.6060606060544842,0.0031132075420644,0.0004955718129466,5700.0,5697.175240667204,4,0.0291331059094711,-0.7037037036776406,1.0,1.4287221033344202,primary,3,10.5,125.44478642864478,CAR,['WRONG PARKING'],35,4,33,5,1,0,osmnx,,POLICE_STATION::High ground (Cluster 375) | Watch | CCS=0.463,POLICE_STATION::HIGH GROUND|12.98909|77.59889
615,749,BTP137 - Madiwala Traffic PS Junction,BTP137 - Madiwala Traffic PS Junction (Cluster 749),Watch,0.4607730883361555,0.004607730883361555,60.0,0.0132075471698113,1.0,94.4,0.635593220338983,0.0207798741811428,0.0053619496765942,3800.0,3779.624591229937,4,0.0187726321871615,0.0,1.0,1.3600836124980376,primary,2,7.0,70.0087607317579,CAR,['NO PARKING'],16,5,15,5,1,0,osmnx,,BTP137 - Madiwala Traffic PS Junction (Cluster 749) | Watch | CCS=0.461,BTP137 - MADIWALA TRAFFIC PS JUNCTION|12.92495|77.61871
616,729,POLICE_STATION::Banaswadi,POLICE_STATION::Banaswadi (Cluster 729),Watch,0.4594355376356223,0.004594355376356223,60.0,0.0094339622641509,1.6666666666666667,94.4,0.635593220338983,0.0148427672722448,0.0039757412333619,3400.0,3386.482479807565,4,0.0002206417146536,0.0,1.0,1.2371760445456306,tertiary,2,7.0,85.92449058122187,CAR,['NO PARKING'],24,3,23,3,1,0,osmnx,,POLICE_STATION::Banaswadi (Cluster 729) | Watch | CCS=0.459,POLICE_STATION::BANASWADI|12.97978|77.65265
617,798,BTP063 - Siddalingaiah Circle,BTP063 - Siddalingaiah Circle (Cluster 798),Watch,0.45926839740245096,0.00459268397402451,60.0,0.0150943396226415,7.0,94.4,0.635593220338983,0.0237484276355917,0.0038223659716097,3000.0,2988.532902086167,8,0.0006529784700002,0.0,1.0,1.5543260044971605,residential,2,7.0,136.84936500803127,SCOOTER,['NO PARKING'],15,1,15,4,0,0,osmnx,,BTP063 - Siddalingaiah Circle (Cluster 798) | Watch | CCS=0.459,BTP063 - SIDDALINGAIAH CIRCLE|12.97141|77.59774
618,743,POLICE_STATION::Jeevanbheemanagar,POLICE_STATION::Jeevanbheemanagar (Cluster 743),Watch,0.45841110675643015,0.0045841110675643015,2.0021210469013866,0.0547169811320754,8.0,2.0,29.999999985,0.0018238993719203,0.0004116801442221,3000.0,2998.7649595683333,8,0.0113385254069709,0.0,1.0,1.6251181164384956,residential,2,7.0,56.386464415079566,CAR,"['PARKING IN A MAIN ROAD', 'WRONG PARKING', 'NO PARKING']",40,3,39,5,1,0,osmnx,,POLICE_STATION::Jeevanbheemanagar (Cluster 743) | Watch | CCS=0.458,POLICE_STATION::JEEVANBHEEMANAGAR|12.97093|77.64723
619,746,POLICE_STATION::Basavanagudi,POLICE_STATION::Basavanagudi (Cluster 746),Watch,0.4577770542659799,0.004577770542659799,60.0,0.0320754716981132,10.0,94.4,0.635593220338983,0.0504654087256325,0.0029897574076283,6800.0,6779.669649629125,2,0.0,0.0,1.0,1.0785714285602042,tertiary,4,14.0,284.66212699742334,SCOOTER,['NO PARKING'],17,1,17,2,0,0,osmnx,,POLICE_STATION::Basavanagudi (Cluster 746) | Watch | CCS=0.458,POLICE_STATION::BASAVANAGUDI|12.94135|77.56682
620,72,POLICE_STATION::Kamakshipalya,POLICE_STATION::Kamakshipalya (Cluster 72),Watch,0.4561602194930056,0.004561602194930056,60.0,0.0094339622641509,2.5,94.4,0.635593220338983,0.0148427672722448,0.0017734215442255,3800.0,3793.260998132941,4,0.0024293438031006,0.0,1.0,1.2518087710136991,primary,2,7.0,171.76544369017682,SCOOTER,['NO PARKING'],22,2,22,2,0,0,osmnx,,POLICE_STATION::Kamakshipalya (Cluster 72) | Watch | CCS=0.456,POLICE_STATION::KAMAKSHIPALYA|12.98932|77.5005
621,597,POLICE_STATION::Byatarayanapura,POLICE_STATION::Byatarayanapura (Cluster 597),Watch,0.45551635775198107,0.004555163577519811,60.0,0.0188679245283018,3.0,94.4,0.635593220338983,0.0296855345444897,0.0088450776378102,1800.0,1784.0788602529326,2,0.0,0.0,1.0,1.0785714285602042,secondary,1,3.5,107.97470922486004,SCOOTER,['NO PARKING'],21,3,21,3,0,0,osmnx,,POLICE_STATION::Byatarayanapura (Cluster 597) | Watch | CCS=0.456,POLICE_STATION::BYATARAYANAPURA|12.95696|77.51861
622,610,POLICE_STATION::Adugodi,POLICE_STATION::Adugodi (Cluster 610),Watch,0.45546304789138475,0.004554630478913847,60.0,0.0226415094339622,12.0,94.4,0.635593220338983,0.0356226414533876,0.0082099056467258,3400.0,3372.086320802124,3,0.0074280243291885,0.0,1.0,1.2063537709759742,tertiary,2,8.0,321.26432743175474,CAR,['NO PARKING'],16,1,16,2,0,0,osmnx,,POLICE_STATION::Adugodi (Cluster 610) | Watch | CCS=0.455,POLICE_STATION::ADUGODI|12.92519|77.6343
623,576,POLICE_STATION::Rajajinagar,POLICE_STATION::Rajajinagar (Cluster 576),Watch,0.4534818212858802,0.004534818212858802,60.0,0.0056603773584905,0.6,94.4,0.635593220338983,0.0089056603633469,0.0014195488700217,3600.0,3594.8896240689205,6,0.0038857850864092,-0.8,1.0,1.4186006011789252,secondary,2,7.0,26.26547913493244,SCOOTER,['NO PARKING'],19,5,18,4,1,0,osmnx,,POLICE_STATION::Rajajinagar (Cluster 576) | Watch | CCS=0.453,POLICE_STATION::RAJAJINAGAR|13.0085|77.54302
624,328,BTP032 - Windsor Circle,BTP032 - Windsor Circle (Cluster 328),Watch,0.45334684874839637,0.0045334684874839635,60.0,0.0132075471698113,3.5,94.4,0.635593220338983,0.0207798741811428,0.0032304846414468,3300.0,3289.3394006842223,6,5.184565377873143e-05,0.0,1.0,1.3932006220209074,unclassified,2,7.0,230.1074737032866,SCOOTER,['NO PARKING'],17,2,16,3,1,0,osmnx,,BTP032 - Windsor Circle (Cluster 328) | Watch | CCS=0.453,BTP032 - WINDSOR CIRCLE|12.99405|77.58908
625,500,POLICE_STATION::Bellandur,POLICE_STATION::Bellandur (Cluster 500),Watch,0.4524737002975409,0.004524737002975409,19.004765310509804,0.0377358490566037,10.0,19.0,3.1578947366759005,0.011949685531436,0.0016583237064207,5700.0,5690.547554874401,4,0.0018818910306425,-0.8,1.0,1.2481818777737883,primary,3,10.5,214.3449862307452,CAR,['NO PARKING'],21,2,20,3,1,0,osmnx,,POLICE_STATION::Bellandur (Cluster 500) | Watch | CCS=0.452,POLICE_STATION::BELLANDUR|12.91234|77.68126
626,467,"BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar","BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar (Cluster 467)",Watch,0.4496850925407334,0.004496850925407334,60.0,0.0056603773584905,1.0,94.4,0.635593220338983,0.0089056603633469,0.0023502908176221,3800.0,3791.068894894033,4,0.0190132912802449,0.0,1.0,1.3616779871760725,primary,2,7.0,223.2891718359855,CAR,['NO PARKING'],19,3,19,4,0,0,osmnx,,"BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar (Cluster 467) | Watch | CCS=0.45","BTP176 - RAJALAKSHMI KALYANA MANTAPA, JP NAGAR|12.91738|77.57813"
627,170,POLICE_STATION::Ashok Nagar,POLICE_STATION::Ashok Nagar (Cluster 170),Watch,0.4490559221807933,0.004490559221807933,60.0,0.0037735849056603,0.5,94.4,0.635593220338983,0.0059371069088979,0.0007721163667002,3000.0,2997.6836509008986,4,0.0417377144109852,0.0,1.0,1.5122280634204328,residential,2,7.0,90.5342711977637,SCOOTER,['NO PARKING'],29,4,29,4,0,0,osmnx,,POLICE_STATION::Ashok Nagar (Cluster 170) | Watch | CCS=0.449,POLICE_STATION::ASHOK NAGAR|12.97011|77.60679
628,203,POLICE_STATION::Hulimavu,POLICE_STATION::Hulimavu (Cluster 203),Watch,0.44840930304767085,0.004484093030476709,60.0,0.0,0.0,94.4,0.635593220338983,0.0,2.94098079223204e-13,3400.0,3400.0,6,0.003378238341689,5.999999997,6.999999997,1.4152380867302377,tertiary,2,7.0,33.39937135776843,CAR,['WRONG PARKING'],16,4,15,4,1,0,osmnx,,POLICE_STATION::Hulimavu (Cluster 203) | Watch | CCS=0.448,POLICE_STATION::HULIMAVU|12.8931|77.6372
629,304,BTP054 - Shivananda Circle,BTP054 - Shivananda Circle (Cluster 304),Watch,0.44513109815617813,0.0044513109815617815,60.0,0.0132075471698113,1.3333333333333333,94.4,0.635593220338983,0.0207798741811428,0.0054423479993381,3400.0,3381.496016803245,4,0.0006414893958854,0.0,1.0,1.239964174749517,tertiary,2,7.0,5.107289424516664,CAR,['NO PARKING'],18,3,17,5,1,0,osmnx,,BTP054 - Shivananda Circle (Cluster 304) | Watch | CCS=0.445,BTP054 - SHIVANANDA CIRCLE|12.98727|77.58024
630,518,POLICE_STATION::Banashankari,POLICE_STATION::Banashankari (Cluster 518),Watch,0.44332795721022467,0.004433279572102247,60.0,0.0,0.0,94.4,0.635593220338983,0.0,3.33288951992472e-13,3000.0,3000.0,6,0.0001121874295919,0.599999999976,1.599999999976,1.3936003883382801,residential,2,7.0,92.21753703917642,SCOOTER,['NO PARKING'],65,5,48,5,13,0,osmnx,,POLICE_STATION::Banashankari (Cluster 518) | Watch | CCS=0.443,POLICE_STATION::BANASHANKARI|12.93494|77.53651
631,701,POLICE_STATION::Banaswadi,POLICE_STATION::Banaswadi (Cluster 701),Watch,0.44192526458296555,0.004419252645829656,60.0,0.0,0.0,94.4,0.635593220338983,0.0,2.7777780076121417e-13,3600.0,3600.0,3,0.0002737746596497,0.4583333333142361,1.458333333314236,1.1589566235534174,secondary,2,7.0,586.8492976510557,CAR,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",59,3,51,3,8,0,osmnx,,POLICE_STATION::Banaswadi (Cluster 701) | Watch | CCS=0.442,POLICE_STATION::BANASWADI|12.99164|77.65268
632,155,POLICE_STATION::Jeevanbheemanagar,POLICE_STATION::Jeevanbheemanagar (Cluster 155),Watch,0.4374774902616409,0.004374774902616409,60.0,0.0113207547169811,1.25,94.4,0.635593220338983,0.0178113207266938,0.0040287511164696,3400.0,3386.3022462049994,5,0.0022869372121813,0.0,1.0,1.3294367510649026,tertiary,2,7.0,62.93656099621725,PASSENGER AUTO,"['PARKING IN A MAIN ROAD', 'NO PARKING']",18,4,18,6,0,0,osmnx,,POLICE_STATION::Jeevanbheemanagar (Cluster 155) | Watch | CCS=0.437,POLICE_STATION::JEEVANBHEEMANAGAR|12.96018|77.64903
633,211,POLICE_STATION::Adugodi,POLICE_STATION::Adugodi (Cluster 211),Watch,0.435053116245406,0.00435053116245406,60.0,0.0132075471698113,2.333333333333333,94.4,0.635593220338983,0.0207798741811428,0.0035971883033892,3600.0,3587.0501221087948,4,0.0014816078266078,0.0,1.0,1.2455299879308626,secondary,2,7.0,336.2217490807465,SCOOTER,['NO PARKING'],17,3,17,3,0,0,osmnx,,POLICE_STATION::Adugodi (Cluster 211) | Watch | CCS=0.435,POLICE_STATION::ADUGODI|12.93253|77.63163
634,768,POLICE_STATION::Yeshwanthpura,POLICE_STATION::Yeshwanthpura (Cluster 768),Watch,0.4318619096854907,0.004318619096854907,60.0,0.0037735849056603,1.0,94.4,0.635593220338983,0.0059371069088979,0.0016115004467479,3600.0,3594.1985983927057,6,0.0003000354004836,0.0,1.0,1.3948448875353505,secondary,2,7.0,234.66261999520373,CAR,['WRONG PARKING'],16,1,16,1,0,0,osmnx,,POLICE_STATION::Yeshwanthpura (Cluster 768) | Watch | CCS=0.432,POLICE_STATION::YESHWANTHPURA|13.02316|77.56288
635,60,POLICE_STATION::Mahadevapura,POLICE_STATION::Mahadevapura (Cluster 60),Watch,0.4312471654833949,0.004312471654833949,60.0,0.0037735849056603,0.25,94.4,0.635593220338983,0.0059371069088979,0.0010377464177662,5700.0,5694.084845419732,6,0.0218727834436226,0.0,1.0,1.5377650771485047,primary,3,10.5,178.49919937446995,CAR,['WRONG PARKING'],17,4,16,2,1,0,osmnx,,POLICE_STATION::Mahadevapura (Cluster 60) | Watch | CCS=0.431,POLICE_STATION::MAHADEVAPURA|12.9987|77.68829
636,181,BTP105 - Shivasankara Circle,BTP105 - Shivasankara Circle (Cluster 181),Watch,0.42989633738239824,0.0042989633738239824,60.0,0.0132075471698113,1.0,94.4,0.635593220338983,0.0207798741811428,0.0036810062832676,3600.0,3586.748377381233,6,0.0079799182563465,0.0,1.0,1.4457243726974562,secondary,2,7.0,89.88071580764729,SCOOTER,['NO PARKING'],15,4,14,5,1,0,osmnx,,BTP105 - Shivasankara Circle (Cluster 181) | Watch | CCS=0.43,BTP105 - SHIVASANKARA CIRCLE|12.95827|77.57185
637,633,POLICE_STATION::K.G. Halli,POLICE_STATION::K.G. Halli (Cluster 633),Watch,0.4291809108197432,0.004291809108197432,60.0,0.0056603773584905,1.5,94.4,0.635593220338983,0.0089056603633469,0.0024808625297676,3000.0,2992.5574124116947,6,9.654684130117583e-06,0.0,1.0,1.3929211054118003,residential,2,7.0,35.05189181252858,CAR,['NO PARKING'],24,2,23,7,1,0,osmnx,,POLICE_STATION::K.G. Halli (Cluster 633) | Watch | CCS=0.429,POLICE_STATION::K.G. HALLI|13.03481|77.62464
638,384,BTP121 - KH Circle,BTP121 - KH Circle (Cluster 384),Watch,0.42521462275220323,0.0042521462275220325,60.0,0.0075471698113207,0.5,94.4,0.635593220338983,0.0118742138177958,0.0030646780423223,3800.0,3788.354223440172,3,0.0150011585608528,-0.3333333332962963,1.0,1.2565260428715597,primary,2,7.0,254.39251979707808,CAR,['NO PARKING'],15,4,14,5,1,0,osmnx,,BTP121 - KH Circle (Cluster 384) | Watch | CCS=0.425,BTP121 - KH CIRCLE|12.95223|77.59069
639,697,BTP076 - Hudson Circle,BTP076 - Hudson Circle (Cluster 697),Watch,0.4221588244762277,0.004221588244762277,60.0,0.0037735849056603,0.3333333333333333,77.66666666666667,0.7725321888312549,0.0048846960105114,0.0008470683162902,3300.0,3297.2046745572416,3,0.0131834068151146,-0.8,1.0,1.2444833757226625,unclassified,2,7.0,46.49778350116507,SCOOTER,['NO PARKING'],36,6,33,6,3,0,osmnx,,BTP076 - Hudson Circle (Cluster 697) | Watch | CCS=0.422,BTP076 - HUDSON CIRCLE|12.968|77.58866
