source_idx,target_idx,source_cluster_id,target_cluster_id,source_label,target_label,distance_m,decay_factor,source_pressure_norm,target_pressure_norm,source_road_centrality_norm,target_road_centrality_norm,influence_weight
427,457,651,180,POLICE_STATION::HAL Old Airport (Cluster 651),POLICE_STATION::HAL Old Airport (Cluster 180),406.56289702387045,0.5078318813644275,0.26582194126761266,0.040631749036962594,0.00484330748303876,0.004836951436473433,0.13531933348755798
457,427,180,651,POLICE_STATION::HAL Old Airport (Cluster 180),POLICE_STATION::HAL Old Airport (Cluster 651),406.56289702387045,0.5078318813644275,0.040631749036962594,0.26582194126761266,0.004836951436473433,0.00484330748303876,0.02068406619611872
427,487,651,485,POLICE_STATION::HAL Old Airport (Cluster 651),POLICE_STATION::HAL Old Airport (Cluster 485),931.7206558421485,0.21164016956800244,0.26582194126761266,0.11525620414199453,0.00484330748303876,0.005535322052876329,0.05641430546140103
487,427,485,651,POLICE_STATION::HAL Old Airport (Cluster 485),POLICE_STATION::HAL Old Airport (Cluster 651),931.7206558421485,0.21164016956800244,0.11525620414199453,0.26582194126761266,0.005535322052876329,0.00484330748303876,0.02445191360689646
427,579,651,295,POLICE_STATION::HAL Old Airport (Cluster 651),POLICE_STATION::HAL Old Airport (Cluster 295),957.8021146753513,0.20263744989224966,0.26582194126761266,0.03141386325348489,0.00484330748303876,0.005535322052876329,0.0540145616943838
579,427,295,651,POLICE_STATION::HAL Old Airport (Cluster 295),POLICE_STATION::HAL Old Airport (Cluster 651),957.8021146753513,0.20263744989224966,0.03141386325348489,0.26582194126761266,0.005535322052876329,0.00484330748303876,0.00638104048088972
427,583,651,543,POLICE_STATION::HAL Old Airport (Cluster 651),POLICE_STATION::HAL Old Airport (Cluster 543),626.7790798691591,0.35182133622525713,0.26582194126761266,0.04292567427459866,0.00484330748303876,0.024171250583415446,0.09465210037568446
583,427,543,651,POLICE_STATION::HAL Old Airport (Cluster 543),POLICE_STATION::HAL Old Airport (Cluster 651),626.7790798691591,0.35182133622525713,0.04292567427459866,0.26582194126761266,0.024171250583415446,0.00484330748303876,0.01513874030349945
427,596,651,171,POLICE_STATION::HAL Old Airport (Cluster 651),POLICE_STATION::HAL Old Airport (Cluster 171),698.5382624621346,0.3121627984240696,0.26582194126761266,0.035466324411101806,0.00484330748303876,0.0,0.08297972106861663
596,427,171,651,POLICE_STATION::HAL Old Airport (Cluster 171),POLICE_STATION::HAL Old Airport (Cluster 651),698.5382624621346,0.3121627984240696,0.035466324411101806,0.26582194126761266,0.0,0.00484330748303876,0.011098077853328196
427,603,651,721,POLICE_STATION::HAL Old Airport (Cluster 651),POLICE_STATION::HAL Old Airport (Cluster 721),666.1044967923552,0.3295015696491436,0.26582194126761266,0.04233815056089501,0.00484330748303876,0.05516730616671719,0.09000476450321478
603,427,721,651,POLICE_STATION::HAL Old Airport (Cluster 721),POLICE_STATION::HAL Old Airport (Cluster 651),666.1044967923552,0.3295015696491436,0.04233815056089501,0.26582194126761266,0.05516730616671719,0.00484330748303876,0.013984270315055725
427,615,651,793,POLICE_STATION::HAL Old Airport (Cluster 651),POLICE_STATION::HAL Old Airport (Cluster 793),583.6950182504457,0.3780136282589308,0.26582194126761266,0.16494995111931932,0.00484330748303876,0.024069553838363886,0.10169362282222912
615,427,793,651,POLICE_STATION::HAL Old Airport (Cluster 793),POLICE_STATION::HAL Old Airport (Cluster 651),583.6950182504457,0.3780136282589308,0.16494995111931932,0.26582194126761266,0.024069553838363886,0.00484330748303876,0.06250432767743612
427,639,651,192,POLICE_STATION::HAL Old Airport (Cluster 651),POLICE_STATION::HAL Old Airport (Cluster 192),912.4600309064317,0.21854426084208253,0.26582194126761266,0.04550542112757111,0.00484330748303876,0.005535322052876329,0.05825464378122175
639,427,192,651,POLICE_STATION::HAL Old Airport (Cluster 192),POLICE_STATION::HAL Old Airport (Cluster 651),912.4600309064317,0.21854426084208253,0.04550542112757111,0.26582194126761266,0.005535322052876329,0.00484330748303876,0.009969031846678774
427,692,651,688,POLICE_STATION::HAL Old Airport (Cluster 651),POLICE_STATION::Mahadevapura (Cluster 688),950.8579897002504,0.20499630668698227,0.26582194126761266,0.26584905927826746,0.00484330748303876,0.006260705867182657,0.05466309700415814
692,427,688,651,POLICE_STATION::Mahadevapura (Cluster 688),POLICE_STATION::HAL Old Airport (Cluster 651),950.8579897002504,0.20499630668698227,0.26584905927826746,0.26582194126761266,0.006260705867182657,0.00484330748303876,0.05463005075618085
428,536,740,534,"BTP179 - 9th Block, 28th Main, Jayanagar (Cluster 740)","BTP163 - 16th Main Road, BTM Layout (Cluster 534)",1134.4601613260813,0.15095599091467538,0.04461618035145928,0.05509319125885404,0.24709210474617713,0.003722259770019458,0.00674761457391937
536,428,534,740,"BTP163 - 16th Main Road, BTM Layout (Cluster 534)","BTP179 - 9th Block, 28th Main, Jayanagar (Cluster 740)",1134.4601613260813,0.15095599091467538,0.05509319125885404,0.04461618035145928,0.003722259770019458,0.24709210474617713,0.009344136219448195
428,691,740,351,"BTP179 - 9th Block, 28th Main, Jayanagar (Cluster 740)","BTP197 - 9th Cross, 24th Main, JP Nagar (Cluster 351)",1141.454412605247,0.1492065008160167,0.04461618035145928,0.04555965717815138,0.24709210474617713,0.013596378109785203,0.006702279858732362
691,428,351,740,"BTP197 - 9th Cross, 24th Main, JP Nagar (Cluster 351)","BTP179 - 9th Block, 28th Main, Jayanagar (Cluster 740)",1141.454412605247,0.1492065008160167,0.04555965717815138,0.04461618035145928,0.013596378109785203,0.24709210474617713,0.007637638013316368
429,439,668,547,BTP020 - Hosahalli Metro Station (Cluster 668),"BTP070 - Cholurpalya Junction, Magadi Road (Cluster 547)",502.6364590482725,0.4326927307028697,0.045505421141426,0.039335400623179,0.2440992013195677,0.18618926105976313,0.02152288563681835
439,429,547,668,"BTP070 - Cholurpalya Junction, Magadi Road (Cluster 547)",BTP020 - Hosahalli Metro Station (Cluster 668),502.6364590482725,0.4326927307028697,0.039335400623179,0.045505421141426,0.18618926105976313,0.2440992013195677,0.019097443432093013
429,449,668,200,BTP020 - Hosahalli Metro Station (Cluster 668),POLICE_STATION::Magadi Road (Cluster 200),977.1827438423014,0.19619663038164492,0.045505421141426,0.03485897589367673,0.2440992013195677,0.055504971140519575,0.009175784768846569
449,429,200,668,POLICE_STATION::Magadi Road (Cluster 200),BTP020 - Hosahalli Metro Station (Cluster 668),977.1827438423014,0.19619663038164492,0.03485897589367673,0.045505421141426,0.055504971140519575,0.2440992013195677,0.007673936898686879
429,472,668,419,BTP020 - Hosahalli Metro Station (Cluster 668),BTP067 - Jai Muni Rao Circle (Cluster 419),818.3624144502811,0.2556521986094228,0.045505421141426,0.027330856395194038,0.2440992013195677,0.010085456888073158,0.011692225852229106
472,429,419,668,BTP067 - Jai Muni Rao Circle (Cluster 419),BTP020 - Hosahalli Metro Station (Cluster 668),818.3624144502811,0.2556521986094228,0.027330856395194038,0.045505421141426,0.010085456888073158,0.2440992013195677,0.007839977707050541
429,477,668,121,BTP020 - Hosahalli Metro Station (Cluster 668),BTP067 - Jai Muni Rao Circle (Cluster 121),771.8510697577673,0.2762584469021516,0.045505421141426,0.02779349003570611,0.2440992013195677,0.0021340426344217157,0.012584670769329976
477,429,121,668,BTP067 - Jai Muni Rao Circle (Cluster 121),BTP020 - Hosahalli Metro Station (Cluster 668),771.8510697577673,0.2762584469021516,0.02779349003570611,0.045505421141426,0.0021340426344217157,0.2440992013195677,0.008615305974098606
429,513,668,340,BTP020 - Hosahalli Metro Station (Cluster 668),BTP020 - Hosahalli Metro Station (Cluster 340),332.695855979279,0.5743633360402722,0.045505421141426,0.0451058236937512,0.2440992013195677,0.24309653497383435,0.029313509472508343
513,429,340,668,BTP020 - Hosahalli Metro Station (Cluster 340),BTP020 - Hosahalli Metro Station (Cluster 668),332.695855979279,0.5743633360402722,0.0451058236937512,0.045505421141426,0.24309653497383435,0.2440992013195677,0.029069086409730077
429,590,668,571,BTP020 - Hosahalli Metro Station (Cluster 668),BTP020 - Hosahalli Metro Station (Cluster 571),123.46351899852478,0.8140182185946038,0.045505421141426,0.3428721038154747,0.2440992013195677,0.24206049938363067,0.04152547363466788
590,429,571,668,BTP020 - Hosahalli Metro Station (Cluster 571),BTP020 - Hosahalli Metro Station (Cluster 668),123.46351899852478,0.8140182185946038,0.3428721038154747,0.045505421141426,0.24206049938363067,0.2440992013195677,0.3131686878798533
429,693,668,619,BTP020 - Hosahalli Metro Station (Cluster 668),BTP067 - Jai Muni Rao Circle (Cluster 619),791.6697250418896,0.26728238927929426,0.045505421141426,0.049758936557893166,0.2440992013195677,0.15228610867848866,0.013088910253103353
693,429,619,668,BTP067 - Jai Muni Rao Circle (Cluster 619),BTP020 - Hosahalli Metro Station (Cluster 668),791.6697250418896,0.26728238927929426,0.049758936557893166,0.045505421141426,0.15228610867848866,0.2440992013195677,0.014922908993508247
430,517,179,521,"BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 179)","BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 521)",108.22691762535095,0.8349543752508631,0.07475476190750122,0.04464583186511005,0.16818258113922463,0.1648265885525531,0.06756079091119618
517,430,521,179,"BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 521)","BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 179)",108.22691762535095,0.8349543752508631,0.04464583186511005,0.07475476190750122,0.1648265885525531,0.16818258113922463,0.040411923255099444
430,605,179,339,"BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 179)",POLICE_STATION::Rajajinagar (Cluster 339),1128.361184106373,0.15249827819688758,0.07475476190750122,0.03258115845184229,0.16818258113922463,0.06895674919093488,0.011793024999383693
605,430,339,179,POLICE_STATION::Rajajinagar (Cluster 339),"BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 179)",1128.361184106373,0.15249827819688758,0.03258115845184229,0.07475476190750122,0.06895674919093488,0.16818258113922463,0.005386384076710548
430,652,179,670,"BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 179)","BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 670)",136.20161593268557,0.79691863600913,0.07475476190750122,0.1105723358100415,0.16818258113922463,0.2067216749843342,0.06573102591159856
652,430,670,179,"BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 670)","BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 179)",136.20161593268557,0.79691863600913,0.1105723358100415,0.07475476190750122,0.2067216749843342,0.16818258113922463,0.0955270403222203
430,656,179,576,"BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 179)",POLICE_STATION::Rajajinagar (Cluster 576),1128.0084457792968,0.15258795786807425,0.07475476190750122,0.027413289051812638,0.16818258113922463,0.06895674919093488,0.011799960124269992
656,430,576,179,POLICE_STATION::Rajajinagar (Cluster 576),"BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 179)",1128.0084457792968,0.15258795786807425,0.027413289051812638,0.07475476190750122,0.06895674919093488,0.16818258113922463,0.004534686432405794
430,660,179,539,"BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 179)",POLICE_STATION::Rajajinagar (Cluster 539),1119.7153703238255,0.1547116396837675,0.07475476190750122,0.04464329836266653,0.16818258113922463,0.06895674919093488,0.01196418907845446
660,430,539,179,POLICE_STATION::Rajajinagar (Cluster 539),"BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 179)",1119.7153703238255,0.1547116396837675,0.04464329836266653,0.07475476190750122,0.06895674919093488,0.16818258113922463,0.007487642802553744
431,457,149,180,POLICE_STATION::HAL Old Airport (Cluster 149),POLICE_STATION::HAL Old Airport (Cluster 180),60.88682952366529,0.9035010116890401,0.03894984499708609,0.040631749036962594,0.0007547805296731171,0.004836951436473433,0.03527633348160825
457,431,180,149,POLICE_STATION::HAL Old Airport (Cluster 180),POLICE_STATION::HAL Old Airport (Cluster 149),60.88682952366529,0.9035010116890401,0.040631749036962594,0.03894984499708609,0.004836951436473433,0.0007547805296731171,0.03672468067007385
431,487,149,485,POLICE_STATION::HAL Old Airport (Cluster 149),POLICE_STATION::HAL Old Airport (Cluster 485),673.6901620044233,0.3253619784255374,0.03894984499708609,0.11525620414199453,0.0007547805296731171,0.005535322052876329,0.012707872638477512
487,431,485,149,POLICE_STATION::HAL Old Airport (Cluster 485),POLICE_STATION::HAL Old Airport (Cluster 149),673.6901620044233,0.3253619784255374,0.11525620414199453,0.03894984499708609,0.005535322052876329,0.0007547805296731171,0.03751413873533335
431,579,149,295,POLICE_STATION::HAL Old Airport (Cluster 149),POLICE_STATION::HAL Old Airport (Cluster 295),699.71148781782,0.31155299929451236,0.03894984499708609,0.03141386325348489,0.0007547805296731171,0.005535322052876329,0.012168526434247873
579,431,295,149,POLICE_STATION::HAL Old Airport (Cluster 295),POLICE_STATION::HAL Old Airport (Cluster 149),699.71148781782,0.31155299929451236,0.03141386325348489,0.03894984499708609,0.005535322052876329,0.0007547805296731171,0.009790776866015509
431,583,149,543,POLICE_STATION::HAL Old Airport (Cluster 149),POLICE_STATION::HAL Old Airport (Cluster 543),977.638639762568,0.1960476115974258,0.03894984499708609,0.04292567427459866,0.0007547805296731171,0.024171250583415446,0.007728310209563557
583,431,543,149,POLICE_STATION::HAL Old Airport (Cluster 543),POLICE_STATION::HAL Old Airport (Cluster 149),977.638639762568,0.1960476115974258,0.04292567427459866,0.03894984499708609,0.024171250583415446,0.0007547805296731171,0.008418651836429454
431,596,149,171,POLICE_STATION::HAL Old Airport (Cluster 149),POLICE_STATION::HAL Old Airport (Cluster 171),1051.4066472096754,0.17336702291041087,0.03894984499708609,0.035466324411101806,0.0007547805296731171,0.0,0.006752618669966777
596,431,171,149,POLICE_STATION::HAL Old Airport (Cluster 171),POLICE_STATION::HAL Old Airport (Cluster 149),1051.4066472096754,0.17336702291041087,0.035466324411101806,0.03894984499708609,0.0,0.0007547805296731171,0.006151011532881395
431,603,149,721,POLICE_STATION::HAL Old Airport (Cluster 149),POLICE_STATION::HAL Old Airport (Cluster 721),1017.3633428667011,0.18348808023505025,0.03894984499708609,0.04233815056089501,0.0007547805296731171,0.05516730616671719,0.007343968026334028
603,431,721,149,POLICE_STATION::HAL Old Airport (Cluster 721),POLICE_STATION::HAL Old Airport (Cluster 149),1017.3633428667011,0.18348808023505025,0.04233815056089501,0.03894984499708609,0.05516730616671719,0.0007547805296731171,0.007771477740741067
431,615,149,793,POLICE_STATION::HAL Old Airport (Cluster 149),POLICE_STATION::HAL Old Airport (Cluster 793),933.9497658443473,0.21085534632042566,0.03894984499708609,0.16494995111931932,0.0007547805296731171,0.024069553838363886,0.008311622067951933
615,431,793,149,POLICE_STATION::HAL Old Airport (Cluster 793),POLICE_STATION::HAL Old Airport (Cluster 149),933.9497658443473,0.21085534632042566,0.16494995111931932,0.03894984499708609,0.024069553838363886,0.0007547805296731171,0.0347937049207473
431,639,149,192,POLICE_STATION::HAL Old Airport (Cluster 149),POLICE_STATION::HAL Old Airport (Cluster 192),650.944579345478,0.3379329985664438,0.03894984499708609,0.04550542112757111,0.0007547805296731171,0.005535322052876329,0.013198867079989785
639,431,192,149,POLICE_STATION::HAL Old Airport (Cluster 192),POLICE_STATION::HAL Old Airport (Cluster 149),650.944579345478,0.3379329985664438,0.04550542112757111,0.03894984499708609,0.005535322052876329,0.0007547805296731171,0.015383586838423616
433,466,62,449,POLICE_STATION::Halasur (Cluster 62),BTP051 - Safina Plaza Junction (Cluster 449),838.7415219541933,0.24711473486337174,0.04276153485676919,0.08696508494875294,0.09935056936214101,0.8894913750917127,0.015266635407492426
466,433,449,62,BTP051 - Safina Plaza Junction (Cluster 449),POLICE_STATION::Halasur (Cluster 62),838.7415219541933,0.24711473486337174,0.08696508494875294,0.04276153485676919,0.8894913750917127,0.09935056936214101,0.022557893357832138
433,483,62,653,POLICE_STATION::Halasur (Cluster 62),POLICE_STATION::Ashok Nagar (Cluster 653),1011.1024851126432,0.18541275917187516,0.04276153485676919,0.055084689824709335,0.09935056936214101,0.6888818333860875,0.010659445739773217
483,433,653,62,POLICE_STATION::Ashok Nagar (Cluster 653),POLICE_STATION::Halasur (Cluster 62),1011.1024851126432,0.18541275917187516,0.055084689824709335,0.04276153485676919,0.6888818333860875,0.09935056936214101,0.010720758096108694
433,486,62,368,POLICE_STATION::Halasur (Cluster 62),POLICE_STATION::Ashok Nagar (Cluster 368),996.22842381316,0.19006660676078146,0.04276153485676919,0.024251785373474874,0.09935056936214101,0.6888818333860875,0.010926997099650967
486,433,368,62,POLICE_STATION::Ashok Nagar (Cluster 368),POLICE_STATION::Halasur (Cluster 62),996.22842381316,0.19006660676078146,0.024251785373474874,0.04276153485676919,0.6888818333860875,0.09935056936214101,0.004838430521012939
433,522,62,321,POLICE_STATION::Halasur (Cluster 62),POLICE_STATION::Ashok Nagar (Cluster 321),903.9346291029416,0.22167172334506832,0.04276153485676919,0.13741318784489395,0.09935056936214101,0.8895080597139471,0.013694856858344734
522,433,321,62,POLICE_STATION::Ashok Nagar (Cluster 321),POLICE_STATION::Halasur (Cluster 62),903.9346291029416,0.22167172334506832,0.13741318784489395,0.04276153485676919,0.8895080597139471,0.09935056936214101,0.03197375803857251
433,534,62,497,POLICE_STATION::Halasur (Cluster 62),POLICE_STATION::Ashok Nagar (Cluster 497),1014.0021123030928,0.18451887439219739,0.04276153485676919,0.1746566982079326,0.09935056936214101,0.6888818333860875,0.010608055984563589
534,433,497,62,POLICE_STATION::Ashok Nagar (Cluster 497),POLICE_STATION::Halasur (Cluster 62),1014.0021123030928,0.18451887439219739,0.1746566982079326,0.04276153485676919,0.6888818333860875,0.09935056936214101,0.03382836547721029
433,552,62,650,POLICE_STATION::Halasur (Cluster 62),BTP051 - Safina Plaza Junction (Cluster 650),845.7153777941738,0.24425912496020485,0.04276153485676919,0.04507870566596959,0.09935056936214101,0.8894913750917127,0.015090217132468164
552,433,650,62,BTP051 - Safina Plaza Junction (Cluster 650),POLICE_STATION::Halasur (Cluster 62),845.7153777941738,0.24425912496020485,0.04507870566596959,0.04276153485676919,0.8894913750917127,0.09935056936214101,0.011557854057224263
433,573,62,545,POLICE_STATION::Halasur (Cluster 62),POLICE_STATION::Ashok Nagar (Cluster 545),1023.0561966535171,0.18175536197295786,0.04276153485676919,0.03972335652110914,0.09935056936214101,0.6888818333860875,0.010449180668670325
573,433,545,62,POLICE_STATION::Ashok Nagar (Cluster 545),POLICE_STATION::Halasur (Cluster 62),1023.0561966535171,0.18175536197295786,0.03972335652110914,0.04276153485676919,0.6888818333860875,0.09935056936214101,0.007578585272578003
433,584,62,786,POLICE_STATION::Halasur (Cluster 62),POLICE_STATION::Ashok Nagar (Cluster 786),895.9274843557714,0.2246498134371671,0.04276153485676919,0.028648431008210212,0.09935056936214101,0.002882467117529332,0.009620215851875166
584,433,786,62,POLICE_STATION::Ashok Nagar (Cluster 786),POLICE_STATION::Halasur (Cluster 62),895.9274843557714,0.2246498134371671,0.028648431008210212,0.04276153485676919,0.002882467117529332,0.09935056936214101,0.006755568091472513
433,636,62,727,POLICE_STATION::Halasur (Cluster 62),POLICE_STATION::Halasur (Cluster 727),385.7245517251653,0.5257790282601104,0.04276153485676919,0.0449571296523449,0.09935056936214101,0.0003742122415537244,0.022487324972940523
636,433,727,62,POLICE_STATION::Halasur (Cluster 727),POLICE_STATION::Halasur (Cluster 62),385.7245517251653,0.5257790282601104,0.0449571296523449,0.04276153485676919,0.0003742122415537244,0.09935056936214101,0.024811716275544578
433,651,62,170,POLICE_STATION::Halasur (Cluster 62),POLICE_STATION::Ashok Nagar (Cluster 170),1005.5815410029466,0.18712672178947606,0.04276153485676919,0.04250735239675438,0.09935056936214101,0.6888818333860875,0.010757982062752913
651,433,170,62,POLICE_STATION::Ashok Nagar (Cluster 170),POLICE_STATION::Halasur (Cluster 62),1005.5815410029466,0.18712672178947606,0.04250735239675438,0.04276153485676919,0.6888818333860875,0.09935056936214101,0.008349391710690653
433,727,62,274,POLICE_STATION::Halasur (Cluster 62),POLICE_STATION::Ashok Nagar (Cluster 274),1014.0035328518899,0.18451843752927274,0.04276153485676919,0.045532539152769294,0.09935056936214101,0.6888818333860875,0.010608030869158036
727,433,274,62,POLICE_STATION::Ashok Nagar (Cluster 274),POLICE_STATION::Halasur (Cluster 62),1014.0035328518899,0.18451843752927274,0.045532539152769294,0.04276153485676919,0.6888818333860875,0.09935056936214101,0.008818944504325486
434,437,648,719,"BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 648)","BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 719)",359.4245275954724,0.5493382651905087,0.04364318007592608,0.044150364995439985,0.09694003870211018,0.08543479991242994,0.024999012891028186
437,434,719,648,"BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 719)","BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 648)",359.4245275954724,0.5493382651905087,0.044150364995439985,0.04364318007592608,0.08543479991242994,0.09694003870211018,0.025429051797240813
434,450,648,383,"BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 648)","BTP145 - Sri Hatti Maramma Circle, Domluru (Cluster 383)",797.8288393116075,0.2645527189123068,0.04364318007592608,0.026223249205091215,0.09694003870211018,0.1703515820297604,0.012529354986243748
450,434,383,648,"BTP145 - Sri Hatti Maramma Circle, Domluru (Cluster 383)","BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 648)",797.8288393116075,0.2645527189123068,0.026223249205091215,0.04364318007592608,0.1703515820297604,0.09694003870211018,0.007273689333194428
434,461,648,743,"BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 648)",POLICE_STATION::Jeevanbheemanagar (Cluster 743),784.560566505713,0.27046814685410653,0.04364318007592608,0.04056592616232138,0.09694003870211018,0.14445069227466156,0.012656644526783367
461,434,743,648,POLICE_STATION::Jeevanbheemanagar (Cluster 743),"BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 648)",784.560566505713,0.27046814685410653,0.04056592616232138,0.04364318007592608,0.14445069227466156,0.09694003870211018,0.011503593790548439
434,465,648,24,"BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 648)","BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 24)",889.6945789354095,0.22699567870456855,0.04364318007592608,0.023002637343792487,0.09694003870211018,0.002033934901013856,0.00991688818880675
465,434,24,648,"BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 24)","BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 648)",889.6945789354095,0.22699567870456855,0.023002637343792487,0.04364318007592608,0.002033934901013856,0.09694003870211018,0.005474585446791162
434,490,648,559,"BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 648)",POLICE_STATION::Jeevanbheemanagar (Cluster 559),493.11590356819124,0.4396132836696624,0.04364318007592608,0.04929755078565126,0.09694003870211018,0.0029078913037922224,0.019214017281191022
490,434,559,648,POLICE_STATION::Jeevanbheemanagar (Cluster 559),"BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 648)",493.11590356819124,0.4396132836696624,0.04929755078565126,0.04364318007592608,0.0029078913037922224,0.09694003870211018,0.02272229356300106
434,494,648,527,"BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 648)",POLICE_STATION::Jeevanbheemanagar (Cluster 527),375.51627481202087,0.534801056623755,0.04364318007592608,0.041704583338141574,0.09694003870211018,0.08543479991242994,0.024337460824863984
494,434,527,648,POLICE_STATION::Jeevanbheemanagar (Cluster 527),"BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 648)",375.51627481202087,0.534801056623755,0.041704583338141574,0.04364318007592608,0.08543479991242994,0.09694003870211018,0.0233847138361454
434,507,648,487,"BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 648)",POLICE_STATION::Jeevanbheemanagar (Cluster 487),719.6740480130023,0.3013578811181709,0.04364318007592608,0.04464329836767134,0.09694003870211018,0.0859226264863449,0.013717252756083579
507,434,487,648,POLICE_STATION::Jeevanbheemanagar (Cluster 487),"BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 648)",719.6740480130023,0.3013578811181709,0.04464329836767134,0.04364318007592608,0.0859226264863449,0.09694003870211018,0.014105706529662287
434,550,648,155,"BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 648)",POLICE_STATION::Jeevanbheemanagar (Cluster 155),1070.2051663727982,0.1680194928756502,0.04364318007592608,0.04563304855671212,0.09694003870211018,0.032320496786422584,0.007451406549820417
550,434,155,648,POLICE_STATION::Jeevanbheemanagar (Cluster 155),"BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 648)",1070.2051663727982,0.1680194928756502,0.04563304855671212,0.04364318007592608,0.032320496786422584,0.09694003870211018,0.008038873029315734
434,625,648,448,"BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 648)","BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 448)",879.2796175352802,0.2309703274691753,0.04364318007592608,0.07622569577871066,0.09694003870211018,0.1743415902613573,0.010958985581275513
625,434,448,648,"BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 448)","BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 648)",879.2796175352802,0.2309703274691753,0.07622569577871066,0.04364318007592608,0.1743415902613573,0.09694003870211018,0.01845923096495467
434,626,648,666,"BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 648)","BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 666)",903.8134467162364,0.2217164990474382,0.04364318007592608,0.026778871731902368,0.09694003870211018,0.002033934901013856,0.009686253690885223
626,434,666,648,"BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 666)","BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 648)",903.8134467162364,0.2217164990474382,0.026778871731902368,0.04364318007592608,0.002033934901013856,0.09694003870211018,0.00622509959210913
434,673,648,404,"BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 648)","BTP145 - Sri Hatti Maramma Circle, Domluru (Cluster 404)",797.901895978755,0.26452050864011156,0.04364318007592608,0.026356236106346246,0.09694003870211018,0.1703515820297604,0.012527829490923962
673,434,404,648,"BTP145 - Sri Hatti Maramma Circle, Domluru (Cluster 404)","BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 648)",797.901895978755,0.26452050864011156,0.026356236106346246,0.04364318007592608,0.1703515820297604,0.09694003870211018,0.007309686564214614
434,688,648,754,"BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 648)",POLICE_STATION::Jeevanbheemanagar (Cluster 754),936.4749723163685,0.20996978899816607,0.04364318007592608,0.30180594903565894,0.09694003870211018,0.048392555033535616,0.009385477933192388
688,434,754,648,POLICE_STATION::Jeevanbheemanagar (Cluster 754),"BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 648)",936.4749723163685,0.20996978899816607,0.30180594903565894,0.04364318007592608,0.048392555033535616,0.09694003870211018,0.06644168293445865
434,696,648,724,"BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 648)",POLICE_STATION::Jeevanbheemanagar (Cluster 724),1081.7158366283757,0.16482685367668076,0.04364318007592608,0.04612005148425985,0.09694003870211018,0.032320496786422584,0.00730981790298394
696,434,724,648,POLICE_STATION::Jeevanbheemanagar (Cluster 724),"BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 648)",1081.7158366283757,0.16482685367668076,0.04612005148425985,0.04364318007592608,0.032320496786422584,0.09694003870211018,0.007970283484382567
434,698,648,489,"BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 648)",POLICE_STATION::Jeevanbheemanagar (Cluster 489),929.5328535447143,0.21241328965500264,0.04364318007592608,0.046181478253430004,0.09694003870211018,0.048392555033535616,0.009494700415168977
