zone_name,zone_hotspots,zone_priority_total,zone_priority_mean,zone_priority_max,zone_ccs_mean,zone_ccs_max,zone_escalation_mean,zone_tow_count,zone_patrol_units,zone_critical_count,zone_high_count,zone_top_label,zone_rank
"BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 184)",1,11.054516619477887,11.054516619477887,11.054516619477887,6.631825531255116,6.631825531255116,0.3333333482344945,0,0,0,0,"BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 184)",373
BTP034 - LRDE Junction (Cluster 36),1,11.02082617032206,11.02082617032206,11.02082617032206,26.45405049142507,26.45405049142507,0.0,0,0,0,0,BTP034 - LRDE Junction (Cluster 36),374
BTP219 - Canara Bank Junction (Cluster 197),1,10.992008950360317,10.992008950360317,10.992008950360317,29.355783785776424,29.355783785776424,0.0,0,0,0,0,BTP219 - Canara Bank Junction (Cluster 197),375
"BTP159 - JP Nagar Metro, ORR (Cluster 511)",1,10.981613441226227,10.981613441226227,10.981613441226227,5.080011289774756,5.080011289774756,0.4799814820289612,0,0,0,0,"BTP159 - JP Nagar Metro, ORR (Cluster 511)",376
"BTP163 - 16th Main Road, BTM Layout (Cluster 319)",1,10.981226656436656,10.981226656436656,10.981226656436656,11.05169484281358,11.05169484281358,0.3523346831401189,0,0,0,0,"BTP163 - 16th Main Road, BTM Layout (Cluster 319)",377
"BTP070 - Cholurpalya Junction, Magadi Road (Cluster 547)",1,10.968935185956457,10.968935185956457,10.968935185956457,4.929872267736035,4.929872267736035,0.3021715184052785,0,0,0,0,"BTP070 - Cholurpalya Junction, Magadi Road (Cluster 547)",378
POLICE_STATION::HAL Old Airport (Cluster 789),1,10.961436119772832,10.961436119772832,10.961436119772832,5.399540145831737,5.399540145831737,0.3850123137235641,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 789),379
POLICE_STATION::Ashok Nagar (Cluster 653),1,10.954914793339004,10.954914793339004,10.954914793339004,10.865434681060448,10.865434681060448,0.1889338741699854,0,0,0,0,POLICE_STATION::Ashok Nagar (Cluster 653),380
POLICE_STATION::Mahadevapura (Cluster 472),1,10.945350224156424,10.945350224156424,10.945350224156424,7.32151385989171,7.32151385989171,0.2561279286940892,0,0,0,0,POLICE_STATION::Mahadevapura (Cluster 472),381
POLICE_STATION::Yelahanka (Cluster 386),1,10.943236722640698,10.943236722640698,10.943236722640698,4.852025964065362,4.852025964065362,0.3855307524402936,0,0,0,0,POLICE_STATION::Yelahanka (Cluster 386),382
POLICE_STATION::Kodigehalli (Cluster 476),1,10.942327565576736,10.942327565576736,10.942327565576736,6.422723677538735,6.422723677538735,0.3319838096698125,0,0,0,0,POLICE_STATION::Kodigehalli (Cluster 476),383
POLICE_STATION::Byatarayanapura (Cluster 191),1,10.941185279119416,10.941185279119416,10.941185279119416,4.906543974074219,4.906543974074219,0.3869616314768791,0,0,0,0,POLICE_STATION::Byatarayanapura (Cluster 191),384
POLICE_STATION::HAL Old Airport (Cluster 485),1,10.939247125163403,10.939247125163403,10.939247125163403,25.77719668849461,25.77719668849461,0.0653907507658004,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 485),385
POLICE_STATION::Basavanagudi (Cluster 371),1,10.93151067287108,10.93151067287108,10.93151067287108,6.198976296151287,6.198976296151287,0.3319838096698125,0,0,0,0,POLICE_STATION::Basavanagudi (Cluster 371),386
POLICE_STATION::Mahadevapura (Cluster 205),1,10.911342914942965,10.911342914942965,10.911342914942965,9.78145562220606,9.78145562220606,0.3319838096698125,0,0,0,0,POLICE_STATION::Mahadevapura (Cluster 205),387
BTP018 - Dhobi Ghat Junction (Cluster 682),1,10.902288642070616,10.902288642070616,10.902288642070616,11.511103169584093,11.511103169584093,0.3319838096698125,0,0,0,0,BTP018 - Dhobi Ghat Junction (Cluster 682),388
POLICE_STATION::HAL Old Airport (Cluster 615),1,10.900200891474928,10.900200891474928,10.900200891474928,5.145792692758407,5.145792692758407,0.3850123137235641,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 615),389
"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 498)",1,10.896107631493589,10.896107631493589,10.896107631493589,24.55779510626482,24.55779510626482,0.0810647308826446,0,0,0,0,"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 498)",390
POLICE_STATION::Yeshwanthpura (Cluster 111),1,10.894585227166187,10.894585227166187,10.894585227166187,11.341161727603286,11.341161727603286,0.2415654609600702,0,0,0,0,POLICE_STATION::Yeshwanthpura (Cluster 111),391
POLICE_STATION::Jeevanbheemanagar (Cluster 415),1,10.89002487022334,10.89002487022334,10.89002487022334,5.102731068979349,5.102731068979349,0.3869616314768791,0,0,0,0,POLICE_STATION::Jeevanbheemanagar (Cluster 415),392
BTP017 - Attiguppe Circle (Cluster 350),1,10.879516664731733,10.879516664731733,10.879516664731733,22.399126498068476,22.399126498068476,0.0459770113229751,0,0,0,0,BTP017 - Attiguppe Circle (Cluster 350),393
BTP040 - Elite Junction (Cluster 2),1,10.865392245177846,10.865392245177846,10.865392245177846,18.077386207805173,18.077386207805173,0.1849783658981323,0,0,0,0,BTP040 - Elite Junction (Cluster 2),394
"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 208)",1,10.859774464596265,10.859774464596265,10.859774464596265,5.808394683812429,5.808394683812429,0.2771431704362233,0,0,0,0,"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 208)",395
POLICE_STATION::Sheshadripuram (Cluster 8),1,10.845851110922968,10.845851110922968,10.845851110922968,28.96342569488072,28.96342569488072,0.0,0,0,0,0,POLICE_STATION::Sheshadripuram (Cluster 8),396
"BTP210 - 50th cross, 12th Main , Rajajinagar (Cluster 778)",1,10.8268641916231,10.8268641916231,10.8268641916231,24.968968054607863,24.968968054607863,0.0028553151835997,0,0,0,0,"BTP210 - 50th cross, 12th Main , Rajajinagar (Cluster 778)",397
BTP074 - Leprosy Hospital Junction (Cluster 565),1,10.808905654823327,10.808905654823327,10.808905654823327,27.19560817601043,27.19560817601043,0.0303030312061309,0,0,0,0,BTP074 - Leprosy Hospital Junction (Cluster 565),398
POLICE_STATION::Banaswadi (Cluster 587),1,10.80857720186475,10.80857720186475,10.80857720186475,5.49829854945417,5.49829854945417,0.4653264085451762,0,0,0,0,POLICE_STATION::Banaswadi (Cluster 587),399
POLICE_STATION::Byatarayanapura (Cluster 652),1,10.790028120036386,10.790028120036386,10.790028120036386,5.15813794207731,5.15813794207731,0.321598803003629,0,0,0,0,POLICE_STATION::Byatarayanapura (Cluster 652),400
"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 698)",1,10.770034700575788,10.770034700575788,10.770034700575788,5.365159490530068,5.365159490530068,0.3869616314768791,0,0,0,0,"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 698)",401
POLICE_STATION::Yelahanka (Cluster 333),1,10.769875176858037,10.769875176858037,10.769875176858037,5.52163829471312,5.52163829471312,0.4624122381210327,0,0,0,0,POLICE_STATION::Yelahanka (Cluster 333),402
POLICE_STATION::Kamakshipalya (Cluster 231),1,10.75320489807196,10.75320489807196,10.75320489807196,5.160719879511478,5.160719879511478,0.3869616314768791,0,0,0,0,POLICE_STATION::Kamakshipalya (Cluster 231),403
POLICE_STATION::Banaswadi (Cluster 729),1,10.747023729810028,10.747023729810028,10.747023729810028,5.544163540512663,5.544163540512663,0.3869616314768791,0,0,0,0,POLICE_STATION::Banaswadi (Cluster 729),404
POLICE_STATION::HAL Old Airport (Cluster 278),1,10.746706059865813,10.746706059865813,10.746706059865813,5.257187169779821,5.257187169779821,0.3869616314768791,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 278),405
"BTP022 - Marenahalli Junction, Vijayanagar (Cluster 187)",1,10.737193373204994,10.737193373204994,10.737193373204994,27.697258676699843,27.697258676699843,0.0,0,0,0,0,"BTP022 - Marenahalli Junction, Vijayanagar (Cluster 187)",406
BTP109 - Dewan Madhava Rao Junction (Cluster 318),1,10.733660765743807,10.733660765743807,10.733660765743807,4.964114773421664,4.964114773421664,0.3917081778248151,0,0,0,0,BTP109 - Dewan Madhava Rao Junction (Cluster 318),407
POLICE_STATION::Bellandur (Cluster 766),1,10.716922940004007,10.716922940004007,10.716922940004007,8.73686776250554,8.73686776250554,0.3319838096698125,0,0,0,0,POLICE_STATION::Bellandur (Cluster 766),408
POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 378),1,10.71336092207327,10.71336092207327,10.71336092207327,5.965912391181043,5.965912391181043,0.1899913623929023,0,0,0,0,POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 378),409
POLICE_STATION::HAL Old Airport (Cluster 685),1,10.70207391351841,10.70207391351841,10.70207391351841,4.772541353446244,4.772541353446244,0.3923765271902084,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 685),410
POLICE_STATION::Rajajinagar (Cluster 141),1,10.688762832209962,10.688762832209962,10.688762832209962,5.565457627550835,5.565457627550835,0.3851258481542269,0,0,0,0,POLICE_STATION::Rajajinagar (Cluster 141),411
POLICE_STATION::Bellandur (Cluster 707),1,10.68604375887465,10.68604375887465,10.68604375887465,5.413095125570998,5.413095125570998,0.3319838096698125,0,0,0,0,POLICE_STATION::Bellandur (Cluster 707),412
POLICE_STATION::K.R. Pura (Cluster 271),1,10.675708371768176,10.675708371768176,10.675708371768176,5.615391566862778,5.615391566862778,0.2226256430149078,0,0,0,0,POLICE_STATION::K.R. Pura (Cluster 271),413
POLICE_STATION::Banaswadi (Cluster 701),1,10.645963594330174,10.645963594330174,10.645963594330174,9.994903108666088,9.994903108666088,0.3523346831401189,0,0,0,0,POLICE_STATION::Banaswadi (Cluster 701),414
POLICE_STATION::Halasur (Cluster 583),1,10.63323900763402,10.63323900763402,10.63323900763402,4.851238087968665,4.851238087968665,0.3319838096698125,0,0,0,0,POLICE_STATION::Halasur (Cluster 583),415
POLICE_STATION::HAL Old Airport (Cluster 116),1,10.59550466794934,10.59550466794934,10.59550466794934,7.4103470432296925,7.4103470432296925,0.4241486142079035,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 116),416
POLICE_STATION::HAL Old Airport (Cluster 550),1,10.587480086247085,10.587480086247085,10.587480086247085,16.01375227045945,16.01375227045945,0.2928475091854731,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 550),417
"BTP099 - Cash Pharmacy, Residency Road (Cluster 54)",1,10.575264465831284,10.575264465831284,10.575264465831284,5.048209839890099,5.048209839890099,0.3869616314768791,0,0,0,0,"BTP099 - Cash Pharmacy, Residency Road (Cluster 54)",418
POLICE_STATION::Yelahanka (Cluster 459),1,10.513328916909071,10.513328916909071,10.513328916909071,17.155273655383354,17.155273655383354,0.1908831919233004,0,0,0,0,POLICE_STATION::Yelahanka (Cluster 459),419
"BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 648)",1,10.494621946674433,10.494621946674433,10.494621946674433,5.7644894593310365,5.7644894593310365,0.2771431704362233,0,0,0,0,"BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 648)",420
POLICE_STATION::Jeevanbheemanagar (Cluster 564),1,10.46623044605381,10.46623044605381,10.46623044605381,18.531649803879368,18.531649803879368,0.0653940762082735,0,0,0,0,POLICE_STATION::Jeevanbheemanagar (Cluster 564),421
POLICE_STATION::Yeshwanthpura (Cluster 450),1,10.461172139350582,10.461172139350582,10.461172139350582,6.027849016418983,6.027849016418983,0.3646653890609741,0,0,0,0,POLICE_STATION::Yeshwanthpura (Cluster 450),422
POLICE_STATION::Jeevanbheemanagar (Cluster 743),1,10.455842074423497,10.455842074423497,10.455842074423497,9.413492344715486,9.413492344715486,0.1323467840751012,0,0,0,0,POLICE_STATION::Jeevanbheemanagar (Cluster 743),423
"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 663)",1,10.455735371492239,10.455735371492239,10.455735371492239,23.063645415485325,23.063645415485325,0.0830140486359596,0,0,0,0,"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 663)",424
"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 19)",1,10.436141584588762,10.436141584588762,10.436141584588762,14.954950379914326,14.954950379914326,0.2415654609600702,0,0,0,0,"BTP001 - 10th Cross, Dr. Rajkumar Road (Cluster 19)",425
POLICE_STATION::Jeevanbheemanagar (Cluster 487),1,10.433473181947033,10.433473181947033,10.433473181947033,5.929846963114991,5.929846963114991,0.2790924881895383,0,0,0,0,POLICE_STATION::Jeevanbheemanagar (Cluster 487),426
BTP009 - Prakash Nagar Junction (Cluster 483),1,10.431137707655186,10.431137707655186,10.431137707655186,10.180399745994702,10.180399745994702,0.1538461595773697,0,0,0,0,BTP009 - Prakash Nagar Junction (Cluster 483),427
POLICE_STATION::Banaswadi (Cluster 167),1,10.420283057447886,10.420283057447886,10.420283057447886,5.775399817272849,5.775399817272849,0.277335911989212,0,0,0,0,POLICE_STATION::Banaswadi (Cluster 167),428
"BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 666)",1,10.419716745355442,10.419716745355442,10.419716745355442,4.233078338097981,4.233078338097981,0.3319838096698125,0,0,0,0,"BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 666)",429
BTP058 - Subbanna Junction (Cluster 703),1,10.4074285409746,10.4074285409746,10.4074285409746,6.569142098850415,6.569142098850415,0.3319838096698125,0,0,0,0,BTP058 - Subbanna Junction (Cluster 703),430
POLICE_STATION::Mahadevapura (Cluster 214),1,10.394787454597717,10.394787454597717,10.394787454597717,9.864475650278276,9.864475650278276,0.3016524190704028,0,0,0,0,POLICE_STATION::Mahadevapura (Cluster 214),431
POLICE_STATION::Shivajinagar (Cluster 731),1,10.382439881348818,10.382439881348818,10.382439881348818,5.7363679445631375,5.7363679445631375,0.2771431704362233,0,0,0,0,POLICE_STATION::Shivajinagar (Cluster 731),432
POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 336),1,10.329043451871717,10.329043451871717,10.329043451871717,6.660748822415632,6.660748822415632,0.2771431704362233,0,0,0,0,POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 336),433
"BTP070 - Cholurpalya Junction, Magadi Road (Cluster 39)",1,10.313808271190855,10.313808271190855,10.313808271190855,6.848095902725884,6.848095902725884,0.2433981342862049,0,0,0,0,"BTP070 - Cholurpalya Junction, Magadi Road (Cluster 39)",434
"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 309)",1,10.306933672971585,10.306933672971585,10.306933672971585,23.421931543831267,23.421931543831267,0.0,0,0,0,0,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 309)",435
POLICE_STATION::Kodigehalli (Cluster 785),1,10.304133445834937,10.304133445834937,10.304133445834937,6.587101480240716,6.587101480240716,0.2771431704362233,0,0,0,0,POLICE_STATION::Kodigehalli (Cluster 785),436
POLICE_STATION::Rajajinagar (Cluster 539),1,10.274899810640878,10.274899810640878,10.274899810640878,5.58686943454547,5.58686943454547,0.2790924881895383,0,0,0,0,POLICE_STATION::Rajajinagar (Cluster 539),437
POLICE_STATION::Whitefield (Cluster 188),1,10.260275494311175,10.260275494311175,10.260275494311175,6.277970287471507,6.277970287471507,0.2771431704362233,0,0,0,0,POLICE_STATION::Whitefield (Cluster 188),438
POLICE_STATION::HAL Old Airport (Cluster 343),1,10.208140927151742,10.208140927151742,10.208140927151742,7.921560515673464,7.921560515673464,0.395982305208842,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 343),439
BTP009 - Prakash Nagar Junction (Cluster 361),1,10.200357564453643,10.200357564453643,10.200357564453643,6.226504061394458,6.226504061394458,0.2771431704362233,0,0,0,0,BTP009 - Prakash Nagar Junction (Cluster 361),440
BTP068 - Veeresh Theatre Junction (Cluster 562),1,10.19945527382575,10.19945527382575,10.19945527382575,6.129181828016542,6.129181828016542,0.2771431704362233,0,0,0,0,BTP068 - Veeresh Theatre Junction (Cluster 562),441
POLICE_STATION::Shivajinagar (Cluster 447),1,10.19892998184038,10.19892998184038,10.19892998184038,6.20210430361709,6.20210430361709,0.2771431704362233,0,0,0,0,POLICE_STATION::Shivajinagar (Cluster 447),442
POLICE_STATION::Banaswadi (Cluster 506),1,10.19716338599283,10.19716338599283,10.19716338599283,6.197705944320914,6.197705944320914,0.3863618473211924,0,0,0,0,POLICE_STATION::Banaswadi (Cluster 506),443
POLICE_STATION::K.R. Pura (Cluster 662),1,10.171097439092499,10.171097439092499,10.171097439092499,9.986799850279729,9.986799850279729,0.3616586923599243,0,0,0,0,POLICE_STATION::K.R. Pura (Cluster 662),444
POLICE_STATION::Malleshwaram (Cluster 480),1,10.168002569513106,10.168002569513106,10.168002569513106,7.664500845303927,7.664500845303927,0.2499617487192154,0,0,0,0,POLICE_STATION::Malleshwaram (Cluster 480),445
POLICE_STATION::HAL Old Airport (Cluster 721),1,10.162104771481143,10.162104771481143,10.162104771481143,6.193697316889778,6.193697316889778,0.1967546741167704,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 721),446
BTP098 - Nayandahalli Junction (Cluster 764),1,10.150318685449289,10.150318685449289,10.150318685449289,5.9122803659959615,5.9122803659959615,0.2771431704362233,0,0,0,0,BTP098 - Nayandahalli Junction (Cluster 764),447
POLICE_STATION::Shivajinagar (Cluster 716),1,10.149269431165111,10.149269431165111,10.149269431165111,6.168196941126317,6.168196941126317,0.2771431704362233,0,0,0,0,POLICE_STATION::Shivajinagar (Cluster 716),448
BTP074 - Leprosy Hospital Junction (Cluster 677),1,10.140524628557,10.140524628557,10.140524628557,29.367657068505977,29.367657068505977,0.0459770113229751,0,0,0,0,BTP074 - Leprosy Hospital Junction (Cluster 677),449
POLICE_STATION::Jeevanbheemanagar (Cluster 489),1,10.135331270130688,10.135331270130688,10.135331270130688,5.53572014769424,5.53572014769424,0.2771431704362233,0,0,0,0,POLICE_STATION::Jeevanbheemanagar (Cluster 489),450
BTP208 - Havanur Circle (Cluster 723),1,10.121884043250912,10.121884043250912,10.121884043250912,5.884384095533299,5.884384095533299,0.2928475091854731,0,0,0,0,BTP208 - Havanur Circle (Cluster 723),451
POLICE_STATION::Kamakshipalya (Cluster 372),1,10.120300686906248,10.120300686906248,10.120300686906248,5.905136102304093,5.905136102304093,0.2771431704362233,0,0,0,0,POLICE_STATION::Kamakshipalya (Cluster 372),452
POLICE_STATION::Malleshwaram (Cluster 158),1,10.112965796915475,10.112965796915475,10.112965796915475,11.687103459094445,11.687103459094445,0.2928475091854731,0,0,0,0,POLICE_STATION::Malleshwaram (Cluster 158),453
POLICE_STATION::Bellandur (Cluster 704),1,10.112556569938686,10.112556569938686,10.112556569938686,5.727874990706697,5.727874990706697,0.2790924881895383,0,0,0,0,POLICE_STATION::Bellandur (Cluster 704),454
BTP067 - Jai Muni Rao Circle (Cluster 419),1,10.091875508859438,10.091875508859438,10.091875508859438,5.5767611796756,5.5767611796756,0.2928475091854731,0,0,0,0,BTP067 - Jai Muni Rao Circle (Cluster 419),455
POLICE_STATION::K.R. Pura (Cluster 117),1,10.090186392925728,10.090186392925728,10.090186392925728,5.85321391108923,5.85321391108923,0.2771431704362233,0,0,0,0,POLICE_STATION::K.R. Pura (Cluster 117),456
"BTP115 - Sahasra Hospital, Jayanagar (Cluster 109)",1,10.088951190723511,10.088951190723511,10.088951190723511,5.8125763990944215,5.8125763990944215,0.2771431704362233,0,0,0,0,"BTP115 - Sahasra Hospital, Jayanagar (Cluster 109)",457
BTP051 - Safina Plaza Junction (Cluster 102),1,10.087653626864784,10.087653626864784,10.087653626864784,14.559363937198096,14.559363937198096,0.0854627539714177,0,0,0,0,BTP051 - Safina Plaza Junction (Cluster 102),458
POLICE_STATION::Rajajinagar (Cluster 491),1,10.086662852257506,10.086662852257506,10.086662852257506,17.536888532278642,17.536888532278642,0.0810647308826446,0,0,0,0,POLICE_STATION::Rajajinagar (Cluster 491),459
"BTP016 - 5th Main Road, RPC Layout (Cluster 344)",1,10.074528627754175,10.074528627754175,10.074528627754175,4.963843067833485,4.963843067833485,0.2928475091854731,0,0,0,0,"BTP016 - 5th Main Road, RPC Layout (Cluster 344)",460
POLICE_STATION::Chikkabanavara (Cluster 529),1,10.068366889317293,10.068366889317293,10.068366889317293,5.627369014230034,5.627369014230034,0.4260979319612185,0,0,0,0,POLICE_STATION::Chikkabanavara (Cluster 529),461
POLICE_STATION::Jeevanbheemanagar (Cluster 629),1,10.03563495229569,10.03563495229569,10.03563495229569,8.43975151592669,8.43975151592669,0.2415654559930165,0,0,0,0,POLICE_STATION::Jeevanbheemanagar (Cluster 629),462
POLICE_STATION::HAL Old Airport (Cluster 717),1,10.033674184990174,10.033674184990174,10.033674184990174,12.551189502656694,12.551189502656694,0.2471171965201695,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 717),463
POLICE_STATION::K.R. Pura (Cluster 631),1,10.032014830015576,10.032014830015576,10.032014830015576,6.638830384351799,6.638830384351799,0.2614691903193791,0,0,0,0,POLICE_STATION::K.R. Pura (Cluster 631),464
POLICE_STATION::Mahadevapura (Cluster 308),1,10.024940544991798,10.024940544991798,10.024940544991798,6.660928238274559,6.660928238274559,0.3337302654981613,0,0,0,0,POLICE_STATION::Mahadevapura (Cluster 308),465
POLICE_STATION::HAL Old Airport (Cluster 226),1,10.023123045049172,10.023123045049172,10.023123045049172,12.059463408320838,12.059463408320838,0.2508894701798757,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 226),466
"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 79)",1,10.020247997257014,10.020247997257014,10.020247997257014,5.416812245386121,5.416812245386121,0.2771431704362233,0,0,0,0,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road (Cluster 79)",467
POLICE_STATION::Sheshadripuram (Cluster 466),1,10.007782884475336,10.007782884475336,10.007782884475336,5.526414172806691,5.526414172806691,0.3356795832514763,0,0,0,0,POLICE_STATION::Sheshadripuram (Cluster 466),468
POLICE_STATION::Kodigehalli (Cluster 51),1,10.00302335872567,10.00302335872567,10.00302335872567,5.404159650984411,5.404159650984411,0.1902834077676137,0,0,0,0,POLICE_STATION::Kodigehalli (Cluster 51),469
"BTP115 - Sahasra Hospital, Jayanagar (Cluster 242)",1,9.983847873548427,9.983847873548427,9.983847873548427,5.424831977504873,5.424831977504873,0.2771431704362233,0,0,0,0,"BTP115 - Sahasra Hospital, Jayanagar (Cluster 242)",470
POLICE_STATION::Jeevanbheemanagar (Cluster 395),1,9.976194402409767,9.976194402409767,9.976194402409767,5.38610857786566,5.38610857786566,0.3356720631321271,0,0,0,0,POLICE_STATION::Jeevanbheemanagar (Cluster 395),471
BTP076 - Hudson Circle (Cluster 697),1,9.957778497923941,9.957778497923941,9.957778497923941,8.309861978903518,8.309861978903518,0.3319838096698125,0,0,0,0,BTP076 - Hudson Circle (Cluster 697),472
POLICE_STATION::HAL Old Airport (Cluster 130),1,9.954376012387204,9.954376012387204,9.954376012387204,11.40542547482818,11.40542547482818,0.1889338791370391,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 130),473
POLICE_STATION::HSR Layout (Cluster 106),1,9.916600228723873,9.916600228723873,9.916600228723873,16.47648182334989,16.47648182334989,0.0810647308826446,0,0,0,0,POLICE_STATION::HSR Layout (Cluster 106),474
POLICE_STATION::Electronic City (Cluster 600),1,9.90270683423729,9.90270683423729,9.90270683423729,6.224556967784381,6.224556967784381,0.3337302654981613,0,0,0,0,POLICE_STATION::Electronic City (Cluster 600),475
POLICE_STATION::Electronic City (Cluster 288),1,9.900161699857167,9.900161699857167,9.900161699857167,14.282589313202214,14.282589313202214,0.3319838096698125,0,0,0,0,POLICE_STATION::Electronic City (Cluster 288),476
POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 253),1,9.896018085981256,9.896018085981256,9.896018085981256,8.60664435772099,8.60664435772099,0.2415654609600702,0,0,0,0,POLICE_STATION::Pulikeshinagar(F.Town) (Cluster 253),477
POLICE_STATION::Banaswadi (Cluster 649),1,9.889666753110356,9.889666753110356,9.889666753110356,5.02116034249859,5.02116034249859,0.425528993209203,0,0,0,0,POLICE_STATION::Banaswadi (Cluster 649),478
POLICE_STATION::Kodigehalli (Cluster 718),1,9.888141002047348,9.888141002047348,9.888141002047348,23.723784160512263,23.723784160512263,0.0653907507658004,0,0,0,0,POLICE_STATION::Kodigehalli (Cluster 718),479
POLICE_STATION::Hulimavu (Cluster 641),1,9.85818720743351,9.85818720743351,9.85818720743351,5.239809802067361,5.239809802067361,0.1902834077676137,0,0,0,0,POLICE_STATION::Hulimavu (Cluster 641),480
BTP017 - Attiguppe Circle (Cluster 681),1,9.838448975950893,9.838448975950893,9.838448975950893,9.1303126275566,9.1303126275566,0.2144522170225779,0,0,0,0,BTP017 - Attiguppe Circle (Cluster 681),481
"BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 179)",1,9.826750292250454,9.826750292250454,9.826750292250454,16.293827687857352,16.293827687857352,0.1336963127056757,0,0,0,0,"BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 179)",482
BTP034 - LRDE Junction (Cluster 635),1,9.82440923078887,9.82440923078887,9.82440923078887,5.829112897880447,5.829112897880447,0.2771431704362233,0,0,0,0,BTP034 - LRDE Junction (Cluster 635),483
POLICE_STATION::Bellandur (Cluster 732),1,9.75924076097376,9.75924076097376,9.75924076097376,6.9073191351188,6.9073191351188,0.2420554508765538,0,0,0,0,POLICE_STATION::Bellandur (Cluster 732),484
BTP047 - Vidhan Soudha Metro Station (Cluster 156),1,9.724736167017637,9.724736167017637,9.724736167017637,15.760465110851689,15.760465110851689,0.2096513311068217,0,0,0,0,BTP047 - Vidhan Soudha Metro Station (Cluster 156),485
POLICE_STATION::Thalagattapura (Cluster 398),1,9.718612900462965,9.718612900462965,9.718612900462965,5.438658375868307,5.438658375868307,0.3356795832514763,0,0,0,0,POLICE_STATION::Thalagattapura (Cluster 398),486
BTP027 - Modi Bridge Junction (Cluster 32),1,9.703908076212377,9.703908076212377,9.703908076212377,18.5517035536097,18.5517035536097,0.1849783658981323,0,0,0,0,BTP027 - Modi Bridge Junction (Cluster 32),487
POLICE_STATION::HAL Old Airport (Cluster 353),1,9.692123326610599,9.692123326610599,9.692123326610599,5.437175987148184,5.437175987148184,0.3337302654981613,0,0,0,0,POLICE_STATION::HAL Old Airport (Cluster 353),488
BTP137 - Madiwala Traffic PS Junction (Cluster 749),1,9.671389017406641,9.671389017406641,9.671389017406641,5.430898441631678,5.430898441631678,0.2771431704362233,0,0,0,0,BTP137 - Madiwala Traffic PS Junction (Cluster 749),489
"BTP145 - Sri Hatti Maramma Circle, Domluru (Cluster 404)",1,9.636667199739184,9.636667199739184,9.636667199739184,6.398877686226971,6.398877686226971,0.2928475091854731,0,0,0,0,"BTP145 - Sri Hatti Maramma Circle, Domluru (Cluster 404)",490
BTP032 - Windsor Circle (Cluster 11),1,9.627258219189164,9.627258219189164,9.627258219189164,13.872587163208722,13.872587163208722,0.1323467840751012,0,0,0,0,BTP032 - Windsor Circle (Cluster 11),491
BTP032 - Windsor Circle (Cluster 341),1,9.626630205001987,9.626630205001987,9.626630205001987,16.123501323912855,16.123501323912855,0.1025641063849131,0,0,0,0,BTP032 - Windsor Circle (Cluster 341),492
POLICE_STATION::Kamakshipalya (Cluster 202),1,9.61948224731207,9.61948224731207,9.61948224731207,21.533214598990163,21.533214598990163,0.0653907507658004,0,0,0,0,POLICE_STATION::Kamakshipalya (Cluster 202),493
POLICE_STATION::Bellandur (Cluster 284),1,9.613368924100026,9.613368924100026,9.613368924100026,6.186700296940088,6.186700296940088,0.1902834077676137,0,0,0,0,POLICE_STATION::Bellandur (Cluster 284),494
