layer_c_rank,st_dbscan_cluster_id,cluster_label,cluster_label_display,records_total,distinct_days,active_days,observation_days,ROP,TVS,VDI,cluster_area_m2,validation_uncertainty,validation_confidence,review_total,review_present,approved_count,resurgence_score,dominant_vehicle_type,dominant_violation_tag,layer_c_index,lat,lon
639,742,POLICE_STATION::Kodigehalli,POLICE_STATION::Kodigehalli (Cluster 742),15,2,2.0,134,0.014925373134216977,0.0,0.0036739942440747846,4082.75,1.333333443653828e-10,0.9999999998666667,15,15,15,1.0,CAR,['WRONG PARKING'],0.060844906258649994,13.047387506666666,77.57159060000001
640,440,POLICE_STATION::Malleshwaram,POLICE_STATION::Malleshwaram (Cluster 440),18,2,2.0,134,0.014925373134216977,0.0,0.004572730529425371,3936.37890625,1.1111112030448567e-10,0.9999999998888889,18,18,18,1.0,PASSENGER AUTO,['WRONG PARKING'],0.060576798424018474,13.001854799999998,77.56901258888888
641,714,POLICE_STATION::R.T. Nagar,POLICE_STATION::R.T. Nagar (Cluster 714),22,2,2.0,134,0.014925373134216977,0.0,0.005333555564813907,4124.828125,9.090905805919647e-11,0.9999999999090909,22,22,22,1.0,CAR,['WRONG PARKING'],0.06014134099237195,13.016783113636365,77.58947411818181
642,116,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 116),66,5,5.0,134,0.03731343283554244,0.0,0.005402142440581107,12217.375,3.03030933679338e-11,0.9999999999696969,66,66,66,1.0,CAR,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.060004688022627775,12.95080218787879,77.69982016666667
643,478,POLICE_STATION::Yelahanka,POLICE_STATION::Yelahanka (Cluster 478),23,3,3.0,134,0.022388059701325465,0.0,0.004553905933379661,5050.609375,8.695644204692599e-11,0.9999999999130436,23,23,23,1.0,MAXI-CAB,['WRONG PARKING'],0.05979611517475074,13.119675404347824,77.60996100434782
644,705,"BTP163 - 16th Main Road, BTM Layout","BTP163 - 16th Main Road, BTM Layout (Cluster 705)",37,1,1.0,134,0.007462686567108488,0.0,0.007630070468596884,4849.234375,5.4053872489134847e-11,0.9999999999459461,37,37,37,1.0,SCOOTER,['NO PARKING'],0.059538775961745075,12.913643983783784,77.6060315
645,117,POLICE_STATION::K.R. Pura,POLICE_STATION::K.R. Pura (Cluster 117),20,4,4.0,134,0.029850746268433953,0.0,0.0030417473888198084,6575.16796875,1.000000082740371e-10,0.9999999999,20,20,20,1.0,CAR,['WRONG PARKING'],0.059502013651918054,13.005649205,77.68564807
646,181,BTP105 - Shivasankara Circle,BTP105 - Shivasankara Circle (Cluster 181),15,4,4.0,134,0.029850746268433953,0.0,0.0015336516725588207,9780.578125,1.333333443653828e-10,0.9999999998666667,15,15,15,1.0,SCOOTER,['NO PARKING'],0.05935846886313312,12.958269953333334,77.57185499333333
647,346,POLICE_STATION::Yeshwanthpura,POLICE_STATION::Yeshwanthpura (Cluster 346),20,1,1.0,134,0.007462686567108488,0.0,0.0055543140313673136,3600.8046875,1.000000082740371e-10,0.9999999999,20,20,20,1.0,MOTOR CYCLE,"['NO PARKING', 'PARKING IN A MAIN ROAD']",0.05935107537431514,13.03337946,77.55820538
648,126,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 126),15,3,3.0,134,0.022388059701325465,0.0,0.0023406128016887767,6408.578125,1.333333443653828e-10,0.9999999998666667,15,15,15,1.0,PASSENGER AUTO,['NO PARKING'],0.05920391677822248,12.932534054637587,77.68827450195242
649,465,POLICE_STATION::K.G. Halli,POLICE_STATION::K.G. Halli (Cluster 465),33,3,3.0,134,0.022388059701325465,0.0,0.005518668621194213,5979.703125,6.060574264665775e-11,0.9999999999393943,33,33,33,1.0,CAR,['NO PARKING'],0.05913389951055566,13.035110854545454,77.62496108484848
650,403,POLICE_STATION::Sheshadripuram,POLICE_STATION::Sheshadripuram (Cluster 403),22,1,1.0,134,0.007462686567108488,0.0,0.005873047488050556,3745.92578125,9.090905805919647e-11,0.9999999999090909,22,22,22,1.0,SCOOTER,['NO PARKING'],0.05907449113981074,12.996323181818182,77.56306893636363
651,578,POLICE_STATION::Mahadevapura,POLICE_STATION::Mahadevapura (Cluster 578),24,3,3.0,134,0.022388059701325465,0.0,0.004500360380420244,5332.90625,8.333334022836425e-11,0.9999999999166667,24,24,24,1.0,CAR,['WRONG PARKING'],0.0590699764162369,12.978282066666669,77.69558399166667
652,589,BTP010 - Rajajinagar Entrance,BTP010 - Rajajinagar Entrance (Cluster 589),31,3,3.0,134,0.022388059701325465,0.0,0.005305883941810874,5842.5703125,6.451617018399247e-11,0.9999999999354838,31,31,31,1.0,CAR,['WRONG PARKING'],0.05899472720692284,12.985633374193547,77.56007472580644
653,749,BTP137 - Madiwala Traffic PS Junction,BTP137 - Madiwala Traffic PS Junction (Cluster 749),16,5,5.0,134,0.03731343283554244,0.0,0.0009271994501996473,17256.265625,1.2500001034254637e-10,0.999999999875,16,16,16,1.0,CAR,['NO PARKING'],0.05894684059982888,12.92494915625,77.61871009375
654,26,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 26),18,5,5.0,134,0.03731343283554244,0.0,0.001499652424307783,12002.78125,1.1111112030448567e-10,0.9999999998888889,18,18,18,1.0,CAR,['NO PARKING'],0.0588159152852553,12.93960910696454,77.69492259408814
655,745,BTP136 - Hosur-Tavarkere Road Junction,BTP136 - Hosur-Tavarkere Road Junction (Cluster 745),15,3,3.0,134,0.022388059701325465,0.0,0.0021186604328023023,7079.9453125,1.333333443653828e-10,0.9999999998666667,15,15,15,1.0,SCOOTER,['WRONG PARKING'],0.058446870186695754,12.930837293333331,77.60785976666668
656,761,POLICE_STATION::Kamakshipalya,POLICE_STATION::Kamakshipalya (Cluster 761),16,2,2.0,134,0.014925373134216977,0.0,0.003332172713279511,4801.671875,1.2500001034254637e-10,0.999999999875,16,16,16,1.0,SCOOTER,['NO PARKING'],0.058428917272210654,12.9871572375,77.52059168125001
657,54,"BTP099 - Cash Pharmacy, Residency Road","BTP099 - Cash Pharmacy, Residency Road (Cluster 54)",17,3,3.0,134,0.022388059701325465,0.0,0.002802173745073842,6066.71875,1.1764700325045396e-10,0.999999999882353,17,17,17,1.0,SCHOOL VEHICLE,['NO PARKING'],0.05842511891284641,12.968707611764708,77.60151334705881
658,178,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 178),79,3,3.0,134,0.022388059701325465,0.0,0.006842011248179292,11546.3125,2.531663767513237e-11,0.9999999999746834,79,79,79,1.0,CAR,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.0583538933277795,12.939760343037976,77.69559861265822
659,508,POLICE_STATION::HSR Layout,POLICE_STATION::HSR Layout (Cluster 508),18,4,4.0,134,0.029850746268433953,0.0,0.0021805007959203823,8254.984375,1.1111112030448567e-10,0.9999999998888889,18,18,18,1.0,CAR,['NO PARKING'],0.05823121130016205,12.897241416666668,77.63495201111111
660,77,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 77),114,5,5.0,134,0.03731343283554244,0.0,0.005437765865274172,20964.4921875,1.754396627973165e-11,0.999999999982456,114,114,114,1.0,PASSENGER AUTO,"['PARKING NEAR ROAD CROSSING', 'WRONG PARKING']",0.05821219293466026,12.93007244951385,77.68511057306026
661,764,BTP098 - Nayandahalli Junction,BTP098 - Nayandahalli Junction (Cluster 764),15,3,3.0,134,0.022388059701325465,0.0,0.002045826513911341,7332.0,1.333333443653828e-10,0.9999999998666667,15,15,15,1.0,GOODS AUTO,"['NO PARKING', 'PARKING IN A MAIN ROAD']",0.05819844449824482,12.947772906666668,77.52404638
662,430,"BTP070 - Cholurpalya Junction, Magadi Road","BTP070 - Cholurpalya Junction, Magadi Road (Cluster 430)",46,5,5.0,134,0.03731343283554244,0.0,0.004283708376075439,10738.359375,4.347811000116053e-11,0.9999999999565219,46,46,46,1.0,SCOOTER,['NO PARKING'],0.05816626445440419,12.973527160869564,77.55087079130435
663,587,POLICE_STATION::Banaswadi,POLICE_STATION::Banaswadi (Cluster 587),19,2,2.0,134,0.014925373134216977,0.05263157894182825,0.002245705273344173,8460.59375,1.0526313154457512e-10,0.9999999998947369,19,19,19,0.9545454545454546,SCOOTER,['NO PARKING'],0.05810991672848251,12.993696047368422,77.66240933684212
664,398,POLICE_STATION::Thalagattapura,POLICE_STATION::Thalagattapura (Cluster 398),19,3,3.0,134,0.022388059701325465,0.0,0.003208295131490748,5922.1484375,1.0526313154457512e-10,0.9999999998947369,19,19,19,1.0,SCOOTER,['NO PARKING'],0.057952629585345264,12.888530531578947,77.56301676842105
665,242,"BTP115 - Sahasra Hospital, Jayanagar","BTP115 - Sahasra Hospital, Jayanagar (Cluster 242)",18,4,4.0,134,0.029850746268433953,0.0,0.0020831901742861033,8640.59375,1.1111112030448567e-10,0.9999999998888889,18,18,18,1.0,SCOOTER,['NO PARKING'],0.05789929921110812,12.91657433888889,77.57357660555556
666,659,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 659),19,3,3.0,134,0.022388059701325465,0.0,0.0031866203872943887,5962.4296875,1.0526313154457512e-10,0.9999999998947369,19,19,19,1.0,PASSENGER AUTO,['NO PARKING'],0.057878700249522505,12.932645042105262,77.68840953684212
667,685,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 685),16,3,3.0,134,0.022388059701325465,0.0,0.0023176623297256073,6903.5078125,1.2500001034254637e-10,0.999999999875,16,16,16,1.0,PASSENGER AUTO,"['PARKING IN A MAIN ROAD', 'NO PARKING']",0.05787554965153828,12.93669655,77.69283843125
668,785,POLICE_STATION::Kodigehalli,POLICE_STATION::Kodigehalli (Cluster 785),16,4,4.0,134,0.029850746268433953,0.0,0.0014530201961292153,11011.546875,1.2500001034254637e-10,0.999999999875,16,16,16,1.0,CAR,['WRONG PARKING'],0.057833360390338345,13.0634907125,77.5872157875
669,192,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 192),16,2,2.0,134,0.014925373134216977,0.0,0.0031161156279735295,5134.59765625,1.2500001034254637e-10,0.999999999875,16,16,16,1.0,MAXI-CAB,['WRONG PARKING'],0.05769197861808998,12.95918106875,77.7160574625
670,243,POLICE_STATION::Basavanagudi,POLICE_STATION::Basavanagudi (Cluster 243),17,5,5.0,134,0.03731343283554244,0.0,0.0008765392811249543,19394.453125,1.1764700325045396e-10,0.999999999882353,17,17,17,1.0,CAR,['WRONG PARKING'],0.05767101900857727,12.941829205882351,77.56704375294117
671,196,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 196),20,2,2.0,134,0.014925373134216977,0.0,0.004200212307605603,4761.6640625,1.000000082740371e-10,0.9999999999,20,20,20,1.0,SCOOTER,['WRONG PARKING'],0.05763941208909948,12.93706402,77.70241340999999
672,679,POLICE_STATION::Yelahanka,POLICE_STATION::Yelahanka (Cluster 679),19,3,3.0,134,0.022388059701325465,0.0,0.003110706355459087,6107.9375,1.0526313154457512e-10,0.9999999998947369,19,19,19,1.0,SCOOTER,['NO PARKING'],0.057619768752921255,13.11699344736842,77.57788114210526
673,622,BTP018 - Dhobi Ghat Junction,BTP018 - Dhobi Ghat Junction (Cluster 622),20,1,1.0,134,0.007462686567108488,0.0,0.005033682413964056,3973.234375,1.000000082740371e-10,0.9999999999,20,20,20,1.0,CAR,['WRONG PARKING'],0.05757527819146198,12.98856413,77.54790541999999
674,631,POLICE_STATION::K.R. Pura,POLICE_STATION::K.R. Pura (Cluster 631),16,3,3.0,134,0.022388059701325465,0.0,0.0022291471879326884,7177.6328125,1.2500001034254637e-10,0.999999999875,16,16,16,1.0,MOTOR CYCLE,['NO PARKING'],0.057573637638933854,13.0543575375,77.76235731875
675,787,POLICE_STATION::J.P. Nagar,POLICE_STATION::J.P. Nagar (Cluster 787),15,3,3.0,134,0.022388059701325465,0.0,0.0016944373475169944,8852.49609375,1.333333443653828e-10,0.9999999998666667,15,15,15,1.0,CAR,['NO PARKING'],0.05699990819943053,12.89425836,77.59896588666668
676,610,POLICE_STATION::Adugodi,POLICE_STATION::Adugodi (Cluster 610),16,1,1.0,134,0.007462686567108488,0.0,0.0037422592062674085,4275.4921875,1.2500001034254637e-10,0.999999999875,16,16,16,1.0,CAR,['NO PARKING'],0.05692068470142769,12.92518638125,77.6342952625
677,671,POLICE_STATION::Sadashivanagar,POLICE_STATION::Sadashivanagar (Cluster 671),22,4,4.0,134,0.029850746268433953,0.0,0.002635973550401445,8346.0625,9.090905805919647e-11,0.9999999999090909,22,22,22,1.0,CAR,['WRONG PARKING'],0.05675424255401294,13.028115636363635,77.57265875454546
678,674,POLICE_STATION::Electronic City,POLICE_STATION::Electronic City (Cluster 674),63,6,6.0,134,0.04477611940265093,0.0,0.0035085169858948178,17956.3046875,3.174593921073665e-11,0.9999999999682541,63,63,63,1.0,MOTOR CYCLE,['WRONG PARKING'],0.056669231189551264,12.841830123809522,77.64624068888888
679,720,POLICE_STATION::Whitefield,POLICE_STATION::Whitefield (Cluster 720),28,2,2.0,134,0.014925373134216977,0.0,0.005153697821325064,5432.9921875,7.142864077991362e-11,0.9999999999285714,28,28,28,1.0,CAR,['NO PARKING'],0.056605608427855364,12.961177092857143,77.73264837857143
680,188,POLICE_STATION::Whitefield,POLICE_STATION::Whitefield (Cluster 188),17,2,2.0,134,0.014925373134216977,0.0,0.0030824673337785232,5515.0625,1.1764700325045396e-10,0.999999999882353,17,17,17,1.0,CAR,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.05647418200741306,12.95144109407147,77.71742881427421
681,424,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 424),18,1,1.0,134,0.007462686567108488,0.0,0.004202431719603435,4283.234375,1.1111112030448567e-10,0.9999999998888889,18,18,18,1.0,CAR,['NO PARKING'],0.05640678739809353,12.947473322222224,77.69897805
682,420,"BTP163 - 16th Main Road, BTM Layout","BTP163 - 16th Main Road, BTM Layout (Cluster 420)",29,2,2.0,134,0.014925373134216977,0.0,0.005200656807087203,5576.21875,6.896549997748025e-11,0.9999999999310345,29,29,29,1.0,SCOOTER,['NO PARKING'],0.05639628191021563,12.913702837931035,77.6066183275862
683,293,POLICE_STATION::Yeshwanthpura,POLICE_STATION::Yeshwanthpura (Cluster 293),16,3,3.0,134,0.022388059701325465,0.0,0.001865078678453115,8578.7265625,1.2500001034254637e-10,0.999999999875,16,16,16,1.0,CAR,"['NO PARKING', 'PARKING IN A MAIN ROAD']",0.05633185398252826,13.01846801555082,77.5584636781076
684,340,BTP020 - Hosahalli Metro Station,BTP020 - Hosahalli Metro Station (Cluster 340),18,3,3.0,134,0.022388059701325465,0.0,0.0024560412324974397,7328.8671875,1.1111112030448567e-10,0.9999999998888889,18,18,18,1.0,SCOOTER,['NO PARKING'],0.056264062098210846,12.9691866,77.54563655
685,741,POLICE_STATION::HSR Layout,POLICE_STATION::HSR Layout (Cluster 741),16,4,4.0,134,0.029850746268433953,0.0,0.0009798878966141115,16328.3984375,1.2500001034254637e-10,0.999999999875,16,16,16,1.0,CAR,['WRONG PARKING'],0.05621957633168602,12.9062732125,77.62992845
686,351,"BTP197 - 9th Cross, 24th Main, JP Nagar","BTP197 - 9th Cross, 24th Main, JP Nagar (Cluster 351)",16,2,2.0,134,0.014925373134216977,0.0,0.0026673682400835353,5998.421875,1.2500001034254637e-10,0.999999999875,16,16,16,1.0,CAR,['NO PARKING'],0.05616136787415866,12.91079505625,77.58757633125
687,536,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 536),18,5,5.0,134,0.03731343283554244,0.0,0.0007068816028540066,25463.953125,1.1111112030448567e-10,0.9999999998888889,18,18,18,1.0,CAR,['NO PARKING'],0.056111891664086366,12.93095299469064,77.68571376022265
688,784,POLICE_STATION::Rajajinagar,POLICE_STATION::Rajajinagar (Cluster 784),15,2,2.0,134,0.014925373134216977,0.0,0.0022754382440724045,6592.13671875,1.333333443653828e-10,0.9999999998666667,15,15,15,1.0,SCOOTER,['WRONG PARKING'],0.056074639294738424,13.0094749,77.54331765333333
689,511,"BTP159 - JP Nagar Metro, ORR","BTP159 - JP Nagar Metro, ORR (Cluster 511)",15,2,2.0,134,0.014925373134216977,0.0,0.0021751937281911013,6895.9375,1.333333443653828e-10,0.9999999998666667,15,15,15,1.0,PASSENGER AUTO,['NO PARKING'],0.05573272012781119,12.90646836,77.57390102
690,361,BTP009 - Prakash Nagar Junction,BTP009 - Prakash Nagar Junction (Cluster 361),26,3,3.0,134,0.022388059701325465,0.0,0.0037893430420061595,6861.34765625,7.692313452878352e-11,0.9999999999230769,26,26,26,1.0,SCOOTER,['WRONG PARKING'],0.055683204500760745,12.992648780769231,77.55835077307692
691,467,"BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar","BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar (Cluster 467)",19,3,3.0,134,0.022388059701325465,0.0,0.0025336447605014737,7499.078125,1.0526313154457512e-10,0.9999999998947369,19,19,19,1.0,CAR,['NO PARKING'],0.05565149729109653,12.917383521052631,77.57812504736842
692,176,POLICE_STATION::Yeshwanthpura,POLICE_STATION::Yeshwanthpura (Cluster 176),22,5,5.0,134,0.03731343283554244,0.0,0.0014523777657261098,15147.57421875,9.090905805919647e-11,0.9999999999090909,22,22,22,1.0,MOTOR CYCLE,['WRONG PARKING'],0.05562414972316097,13.030602509090908,77.53643995909091
693,543,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 543),34,6,6.0,134,0.04477611940265093,0.0,0.001962105042952494,17328.328125,5.882339060292452e-11,0.9999999999411766,34,34,34,1.0,CAR,['WRONG PARKING'],0.05545654789498966,12.971303805882354,77.71201750294118
694,66,"BTP022 - Marenahalli Junction, Vijayanagar","BTP022 - Marenahalli Junction, Vijayanagar (Cluster 66)",20,4,4.0,134,0.029850746268433953,0.0,0.0018430193841001883,10851.7578125,1.000000082740371e-10,0.9999999999,20,20,20,1.0,SCOOTER,['WRONG PARKING'],0.05541333032452901,12.96847298,77.53702788
695,278,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 278),28,4,4.0,134,0.029850746268433953,0.0,0.0030839180214735046,9079.359375,7.142864077991362e-11,0.9999999999285714,28,28,28,1.0,CAR,['NO PARKING'],0.055359850174648256,12.936509,77.69272978214285
696,185,POLICE_STATION::Electronic City,POLICE_STATION::Electronic City (Cluster 185),16,2,2.0,134,0.014925373134216977,0.0,0.002417460486088613,6618.515625,1.2500001034254637e-10,0.999999999875,16,16,16,1.0,SCOOTER,['NO PARKING'],0.055308969612733815,12.84185095,77.645699025
697,736,POLICE_STATION::Whitefield,POLICE_STATION::Whitefield (Cluster 736),33,3,3.0,134,0.022388059701325465,0.0,0.004391386478396476,7514.7109375,6.060574264665775e-11,0.9999999999393943,33,33,33,1.0,MOTOR CYCLE,"['PARKING ON FOOTPATH', 'WRONG PARKING']",0.055288907415290016,12.987154854545455,77.73461575454546
698,155,POLICE_STATION::Jeevanbheemanagar,POLICE_STATION::Jeevanbheemanagar (Cluster 155),18,4,4.0,134,0.029850746268433953,0.0,0.0012733333922838631,14136.125,1.1111112030448567e-10,0.9999999998888889,18,18,18,1.0,PASSENGER AUTO,"['PARKING IN A MAIN ROAD', 'NO PARKING']",0.05513699791414293,12.960179887297592,77.64902927704348
699,305,POLICE_STATION::Mahadevapura,POLICE_STATION::Mahadevapura (Cluster 305),58,4,4.0,134,0.029850746268433953,0.0,0.004609868745412429,12581.703125,3.448263896643766e-11,0.9999999999655174,58,58,58,1.0,PASSENGER AUTO,['NO PARKING'],0.055022358443711915,13.000360159004002,77.67703224649216
700,146,POLICE_STATION::Mahadevapura,POLICE_STATION::Mahadevapura (Cluster 146),20,3,3.0,134,0.022388059701325465,0.0,0.002565266492107969,7796.4609375,1.000000082740371e-10,0.9999999999,20,20,20,1.0,SCOOTER,"['PARKING IN A MAIN ROAD', 'WRONG PARKING', 'NO PARKING']",0.0549698312855182,12.996296505,77.668533275
701,770,POLICE_STATION::Kodigehalli,POLICE_STATION::Kodigehalli (Cluster 770),17,3,3.0,134,0.022388059701325465,0.0,0.0017504329827907146,9711.8828125,1.1764700325045396e-10,0.999999999882353,17,17,17,1.0,CAR,['NO PARKING'],0.0548377872558303,13.0581154,77.59317149411766
702,334,POLICE_STATION::Bellandur,POLICE_STATION::Bellandur (Cluster 334),29,5,5.0,134,0.03731343283554244,0.0,0.0021797494697428934,13304.28125,6.896549997748025e-11,0.9999999999310345,29,29,29,1.0,MAXI-CAB,['WRONG PARKING'],0.05481334551794696,12.927180793103448,77.67959842758621
703,728,"BTP148 - 17th Main, Doopanahalli Bus Stop","BTP148 - 17th Main, Doopanahalli Bus Stop (Cluster 728)",46,5,5.0,134,0.03731343283554244,0.0,0.0032815555732660117,14017.7421875,4.347811000116053e-11,0.9999999999565219,46,46,46,1.0,CAR,"['PARKING ON FOOTPATH', 'WRONG PARKING']",0.05474806996807324,12.96485363695652,77.64143355869565
704,300,POLICE_STATION::Yeshwanthpura,POLICE_STATION::Yeshwanthpura (Cluster 300),23,5,5.0,134,0.03731343283554244,0.0,0.0013674152924776947,16820.0546875,8.695644204692599e-11,0.9999999999130436,23,23,23,1.0,CAR,"['NO PARKING', 'PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC', 'PARKING IN A MAIN ROAD']",0.054741421967708676,13.030651125340173,77.53626560188894
705,789,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 789),23,3,3.0,134,0.022388059701325465,0.0,0.003063784794094313,7507.0546875,8.695644204692599e-11,0.9999999999130436,23,23,23,1.0,PASSENGER AUTO,"['PARKING IN A MAIN ROAD', 'NO PARKING']",0.05471353310942974,12.936522,77.69234467391304
706,237,POLICE_STATION::Bellandur,POLICE_STATION::Bellandur (Cluster 237),17,3,3.0,134,0.022388059701325465,0.0,0.001677066767064432,10136.74609375,1.1764700325045396e-10,0.999999999882353,17,17,17,1.0,CAR,['NO PARKING'],0.054587545981869365,12.926217570588236,77.67632845882353
707,445,POLICE_STATION::Jeevanbheemanagar,POLICE_STATION::Jeevanbheemanagar (Cluster 445),15,3,3.0,134,0.022388059701325465,0.0,0.0009480919649205373,15821.25,1.333333443653828e-10,0.9999999998666667,15,15,15,1.0,PASSENGER AUTO,['NO PARKING'],0.05445423486045678,12.978168133333334,77.63922989999999
708,53,BTP032 - Windsor Circle,BTP032 - Windsor Circle (Cluster 53),24,3,3.0,134,0.022388059701325465,0.0,0.003145616871646746,7629.6640625,8.333334022836425e-11,0.9999999999166667,24,24,24,1.0,CAR,['NO PARKING'],0.0544491473579333,12.996651083333331,77.5842635625
709,352,POLICE_STATION::K.G. Halli,POLICE_STATION::K.G. Halli (Cluster 352),20,2,2.0,134,0.014925373134216977,0.0,0.0032533839641207454,6147.4453125,1.000000082740371e-10,0.9999999999,20,20,20,1.0,CAR,['NO PARKING'],0.05440992112312225,13.034617975,77.62393448499999
710,392,POLICE_STATION::Bellandur,POLICE_STATION::Bellandur (Cluster 392),25,3,3.0,134,0.022388059701325465,0.0,0.0032485594669109693,7695.71875,8.000000661922968e-11,0.99999999992,25,25,25,1.0,MOTOR CYCLE,['WRONG PARKING'],0.05430023468411929,12.90695782,77.696096876
711,726,BTP010 - Rajajinagar Entrance,BTP010 - Rajajinagar Entrance (Cluster 726),19,2,2.0,134,0.014925373134216977,0.0,0.002987142513227953,6360.59375,1.0526313154457512e-10,0.9999999998947369,19,19,19,1.0,CAR,['WRONG PARKING'],0.05429133408485269,12.985126389473685,77.56013851578946
712,201,POLICE_STATION::Peenya,POLICE_STATION::Peenya (Cluster 201),16,1,1.0,134,0.007462686567108488,0.0,0.0029647730529918735,5396.703125,1.2500001034254637e-10,0.999999999875,16,16,16,1.0,CAR,['WRONG PARKING'],0.05426879481510018,13.0278625375,77.51808095
713,417,"BTP206 - Shankara Mutt Circle, Vijayanagar","BTP206 - Shankara Mutt Circle, Vijayanagar (Cluster 417)",38,3,3.0,134,0.022388059701325465,0.052631578944598335,0.002597754950100923,14628.015625,5.2631454749985096e-11,0.9999999999473685,38,38,38,0.9523809523809523,SCOOTER,['WRONG PARKING'],0.054255642784753824,12.998684886842106,77.54103849210526
714,626,POLICE_STATION::HAL Old Airport,POLICE_STATION::HAL Old Airport (Cluster 626),25,4,4.0,134,0.029850746268433953,0.0,0.0023681451909814345,10556.78515625,8.000000661922968e-11,0.99999999992,25,25,25,1.0,CAR,['NO PARKING'],0.05420424898607895,12.930432919467144,77.6854061347097
715,273,POLICE_STATION::Hebbala,POLICE_STATION::Hebbala (Cluster 273),23,4,4.0,134,0.029850746268433953,0.0,0.001959056126225865,11740.34765625,8.695644204692599e-11,0.9999999999130436,23,23,23,1.0,SCOOTER,['NO PARKING'],0.05385244430976581,13.071436004347824,77.59298486521739
716,333,POLICE_STATION::Yelahanka,POLICE_STATION::Yelahanka (Cluster 333),20,3,3.0,134,0.022388059701325465,0.0,0.002209176193019622,9053.1484375,1.000000082740371e-10,0.9999999999,20,20,20,1.0,CAR,['WRONG PARKING'],0.053755260120754225,13.09719947,77.599387865
717,499,POLICE_STATION::Mahadevapura,POLICE_STATION::Mahadevapura (Cluster 499),24,5,5.0,134,0.03731343283554244,0.0,0.0011219196512699226,21391.90625,8.333334022836425e-11,0.9999999999166667,24,24,24,1.0,MAXI-CAB,['NO PARKING'],0.05336056994444929,12.979520941666664,77.69468161666667
718,759,POLICE_STATION::Electronic City,POLICE_STATION::Electronic City (Cluster 759),34,4,4.0,134,0.029850746268433953,0.0,0.003011483356225968,11290.1171875,5.882339060292452e-11,0.9999999999411766,34,34,34,1.0,CAR,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.053221868109718934,12.85516324117647,77.66472180882353
719,596,POLICE_STATION::Electronic City,POLICE_STATION::Electronic City (Cluster 596),17,3,3.0,134,0.022388059701325465,0.0,0.0012650331693323858,13438.3828125,1.1764700325045396e-10,0.999999999882353,17,17,17,1.0,SCOOTER,"['PARKING ON FOOTPATH', 'WRONG PARKING']",0.0531821605276727,12.819574158823528,77.68825036470588
720,681,BTP017 - Attiguppe Circle,BTP017 - Attiguppe Circle (Cluster 681),60,2,2.0,134,0.014925373134216977,0.0,0.0058180539972979796,10312.7265625,3.3333114046740775e-11,0.9999999999666669,60,60,60,1.0,SCOOTER,['WRONG PARKING'],0.053156904906372565,12.960849356666667,77.52838206833333
721,600,POLICE_STATION::Electronic City,POLICE_STATION::Electronic City (Cluster 600),15,2,2.0,134,0.014925373134216977,0.0,0.0014087690000380217,10647.59375,1.333333443653828e-10,0.9999999998666667,15,15,15,1.0,CAR,['NO PARKING'],0.05311855912101038,12.84190078,77.64495741333333
722,432,BTP047 - Vidhan Soudha Metro Station,BTP047 - Vidhan Soudha Metro Station (Cluster 432),28,5,5.0,134,0.03731343283554244,0.0,0.001538196764722334,18203.1328125,7.142864077991362e-11,0.9999999999285714,28,28,28,1.0,MOTOR CYCLE,['NO PARKING'],0.05299460109961922,12.979643910714286,77.592024275
723,220,BTP054 - Shivananda Circle,BTP054 - Shivananda Circle (Cluster 220),23,4,4.0,134,0.029850746268433953,0.0,0.0016867333892711862,13635.82421875,8.695644204692599e-11,0.9999999999130436,23,23,23,1.0,CAR,['NO PARKING'],0.05292359186795105,12.983805952173912,77.57792479565217
724,362,POLICE_STATION::Basavanagudi,POLICE_STATION::Basavanagudi (Cluster 362),46,1,1.0,134,0.007462686567108488,0.0,0.0061053441462619994,7534.3828125,4.347811000116053e-11,0.9999999999565219,46,46,46,1.0,CAR,['NO PARKING'],0.05275168676881793,12.940289528260871,77.5664639521739
